"Plot Title: 10760709"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10760709, SEN S/N: 10760709, LBL: temp)","Good Battery (LGR S/N: 10760709)","Bad Battery (LGR S/N: 10760709)","Coupler Attached (LGR S/N: 10760709)","Host Connected (LGR S/N: 10760709)","Stopped (LGR S/N: 10760709)","End Of File (LGR S/N: 10760709)"
2757,11/17/2025 02:20:00 PM,3.788,,,,,,
2758,11/17/2025 02:30:00 PM,3.893,,,,,,
2759,11/17/2025 02:40:00 PM,3.893,,,,,,
2760,11/17/2025 02:50:00 PM,3.893,,,,,,
2761,11/17/2025 03:00:00 PM,4.102,,,,,,
2762,11/17/2025 03:10:00 PM,4.102,,,,,,
2763,11/17/2025 03:20:00 PM,4.102,,,,,,
2764,11/17/2025 03:30:00 PM,4.102,,,,,,
2765,11/17/2025 03:40:00 PM,3.893,,,,,,
2766,11/17/2025 03:50:00 PM,3.788,,,,,,
2767,11/17/2025 04:00:00 PM,3.788,,,,,,
2768,11/17/2025 04:10:00 PM,3.893,,,,,,
2769,11/17/2025 04:20:00 PM,4.102,,,,,,
2770,11/17/2025 04:30:00 PM,4.207,,,,,,
2771,11/17/2025 04:40:00 PM,3.893,,,,,,
2772,11/17/2025 04:50:00 PM,3.683,,,,,,
2773,11/17/2025 05:00:00 PM,3.683,,,,,,
2774,11/17/2025 05:10:00 PM,3.683,,,,,,
2775,11/17/2025 05:20:00 PM,3.683,,,,,,
2776,11/17/2025 05:30:00 PM,3.683,,,,,,
2777,11/17/2025 05:40:00 PM,3.788,,,,,,
2778,11/17/2025 05:50:00 PM,3.578,,,,,,
2779,11/17/2025 06:00:00 PM,3.578,,,,,,
2780,11/17/2025 06:10:00 PM,3.472,,,,,,
2781,11/17/2025 06:20:00 PM,3.472,,,,,,
2782,11/17/2025 06:30:00 PM,3.261,,,,,,
2783,11/17/2025 06:40:00 PM,3.155,,,,,,
2784,11/17/2025 06:50:00 PM,2.837,,,,,,
2785,11/17/2025 07:00:00 PM,2.517,,,,,,
2786,11/17/2025 07:10:00 PM,2.410,,,,,,
2787,11/17/2025 07:20:00 PM,2.303,,,,,,
2788,11/17/2025 07:30:00 PM,2.088,,,,,,
2789,11/17/2025 07:40:00 PM,1.980,,,,,,
2790,11/17/2025 07:50:00 PM,1.764,,,,,,
2791,11/17/2025 08:00:00 PM,1.656,,,,,,
2792,11/17/2025 08:10:00 PM,1.548,,,,,,
2793,11/17/2025 08:20:00 PM,1.439,,,,,,
2794,11/17/2025 08:30:00 PM,1.439,,,,,,
2795,11/17/2025 08:40:00 PM,1.330,,,,,,
2796,11/17/2025 08:50:00 PM,1.330,,,,,,
2797,11/17/2025 09:00:00 PM,1.330,,,,,,
2798,11/17/2025 09:10:00 PM,1.330,,,,,,
2799,11/17/2025 09:20:00 PM,1.330,,,,,,
2800,11/17/2025 09:30:00 PM,1.330,,,,,,
2801,11/17/2025 09:40:00 PM,1.548,,,,,,
2802,11/17/2025 09:50:00 PM,1.656,,,,,,
2803,11/17/2025 10:00:00 PM,1.656,,,,,,
2804,11/17/2025 10:10:00 PM,1.439,,,,,,
2805,11/17/2025 10:20:00 PM,1.330,,,,,,
2806,11/17/2025 10:30:00 PM,1.221,,,,,,
2807,11/17/2025 10:40:00 PM,1.112,,,,,,
2808,11/17/2025 10:50:00 PM,1.112,,,,,,
2809,11/17/2025 11:00:00 PM,1.221,,,,,,
2810,11/17/2025 11:10:00 PM,1.221,,,,,,
2811,11/17/2025 11:20:00 PM,1.221,,,,,,
2812,11/17/2025 11:30:00 PM,1.221,,,,,,
2813,11/17/2025 11:40:00 PM,1.221,,,,,,
2814,11/17/2025 11:50:00 PM,1.112,,,,,,
2815,11/18/2025 12:00:00 AM,1.003,,,,,,
2816,11/18/2025 12:10:00 AM,0.893,,,,,,
2817,11/18/2025 12:20:00 AM,0.784,,,,,,
2818,11/18/2025 12:30:00 AM,0.674,,,,,,
2819,11/18/2025 12:40:00 AM,0.674,,,,,,
2820,11/18/2025 12:50:00 AM,0.563,,,,,,
2821,11/18/2025 01:00:00 AM,0.563,,,,,,
2822,11/18/2025 01:10:00 AM,0.453,,,,,,
2823,11/18/2025 01:20:00 AM,0.343,,,,,,
2824,11/18/2025 01:30:00 AM,0.232,,,,,,
2825,11/18/2025 01:40:00 AM,0.232,,,,,,
2826,11/18/2025 01:50:00 AM,0.232,,,,,,
2827,11/18/2025 02:00:00 AM,0.232,,,,,,
2828,11/18/2025 02:10:00 AM,0.121,,,,,,
2829,11/18/2025 02:20:00 AM,0.121,,,,,,
2830,11/18/2025 02:30:00 AM,0.010,,,,,,
2831,11/18/2025 02:40:00 AM,0.010,,,,,,
2832,11/18/2025 02:50:00 AM,-0.102,,,,,,
2833,11/18/2025 03:00:00 AM,0.010,,,,,,
2834,11/18/2025 03:10:00 AM,0.010,,,,,,
2835,11/18/2025 03:20:00 AM,0.121,,,,,,
2836,11/18/2025 03:30:00 AM,0.010,,,,,,
2837,11/18/2025 03:40:00 AM,-0.102,,,,,,
2838,11/18/2025 03:50:00 AM,-0.102,,,,,,
2839,11/18/2025 04:00:00 AM,-0.213,,,,,,
2840,11/18/2025 04:10:00 AM,-0.325,,,,,,
2841,11/18/2025 04:20:00 AM,-0.102,,,,,,
2842,11/18/2025 04:30:00 AM,-0.102,,,,,,
2843,11/18/2025 04:40:00 AM,-0.102,,,,,,
2844,11/18/2025 04:50:00 AM,-0.102,,,,,,
2845,11/18/2025 05:00:00 AM,-0.102,,,,,,
2846,11/18/2025 05:10:00 AM,-0.102,,,,,,
2847,11/18/2025 05:20:00 AM,-0.325,,,,,,
2848,11/18/2025 05:30:00 AM,-0.325,,,,,,
2849,11/18/2025 05:40:00 AM,-0.437,,,,,,
2850,11/18/2025 05:50:00 AM,-0.549,,,,,,
2851,11/18/2025 06:00:00 AM,-0.437,,,,,,
2852,11/18/2025 06:10:00 AM,-0.437,,,,,,
2853,11/18/2025 06:20:00 AM,-0.437,,,,,,
2854,11/18/2025 06:30:00 AM,-0.549,,,,,,
2855,11/18/2025 06:40:00 AM,-0.662,,,,,,
2856,11/18/2025 06:50:00 AM,-0.774,,,,,,
2857,11/18/2025 07:00:00 AM,-0.774,,,,,,
2858,11/18/2025 07:10:00 AM,-0.774,,,,,,
2859,11/18/2025 07:20:00 AM,-0.662,,,,,,
2860,11/18/2025 07:30:00 AM,-0.662,,,,,,
2861,11/18/2025 07:40:00 AM,-0.774,,,,,,
2862,11/18/2025 07:50:00 AM,-0.887,,,,,,
2863,11/18/2025 08:00:00 AM,-0.774,,,,,,
2864,11/18/2025 08:10:00 AM,-0.887,,,,,,
2865,11/18/2025 08:20:00 AM,-0.774,,,,,,
2866,11/18/2025 08:30:00 AM,-0.549,,,,,,
2867,11/18/2025 08:40:00 AM,-0.549,,,,,,
2868,11/18/2025 08:50:00 AM,-0.549,,,,,,
2869,11/18/2025 09:00:00 AM,0.010,,,,,,
2870,11/18/2025 09:10:00 AM,-0.102,,,,,,
2871,11/18/2025 09:20:00 AM,-0.102,,,,,,
2872,11/18/2025 09:30:00 AM,0.343,,,,,,
2873,11/18/2025 09:40:00 AM,0.232,,,,,,
2874,11/18/2025 09:50:00 AM,0.563,,,,,,
2875,11/18/2025 10:00:00 AM,0.674,,,,,,
2876,11/18/2025 10:10:00 AM,0.674,,,,,,
2877,11/18/2025 10:20:00 AM,0.784,,,,,,
2878,11/18/2025 10:30:00 AM,1.439,,,,,,
2879,11/18/2025 10:40:00 AM,1.548,,,,,,
2880,11/18/2025 10:50:00 AM,2.303,,,,,,
2881,11/18/2025 11:00:00 AM,4.102,,,,,,
2882,11/18/2025 11:10:00 AM,2.410,,,,,,
2883,11/18/2025 11:20:00 AM,1.764,,,,,,
2884,11/18/2025 11:30:00 AM,1.656,,,,,,
2885,11/18/2025 11:40:00 AM,2.730,,,,,,
2886,11/18/2025 11:50:00 AM,3.472,,,,,,
2887,11/18/2025 12:00:00 PM,2.303,,,,,,
2888,11/18/2025 12:10:00 PM,2.410,,,,,,
2889,11/18/2025 12:20:00 PM,2.303,,,,,,
2890,11/18/2025 12:30:00 PM,3.049,,,,,,
2891,11/18/2025 12:40:00 PM,4.519,,,,,,
2892,11/18/2025 12:50:00 PM,5.141,,,,,,
2893,11/18/2025 01:00:00 PM,3.472,,,,,,
2894,11/18/2025 01:10:00 PM,4.519,,,,,,
2895,11/18/2025 01:20:00 PM,4.311,,,,,,
2896,11/18/2025 01:30:00 PM,4.311,,,,,,
2897,11/18/2025 01:40:00 PM,4.519,,,,,,
2898,11/18/2025 01:50:00 PM,5.655,,,,,,
2899,11/18/2025 02:00:00 PM,3.893,,,,,,
2900,11/18/2025 02:10:00 PM,5.552,,,,,,
2901,11/18/2025 02:20:00 PM,5.244,,,,,,
2902,11/18/2025 02:30:00 PM,4.311,,,,,,
2903,11/18/2025 02:40:00 PM,4.102,,,,,,
2904,11/18/2025 02:50:00 PM,4.727,,,,,,
2905,11/18/2025 03:00:00 PM,7.682,,,,,,
2906,11/18/2025 03:10:00 PM,8.581,,,,,,
2907,11/18/2025 03:20:00 PM,5.244,,,,,,
2908,11/18/2025 03:30:00 PM,3.683,,,,,,
2909,11/18/2025 03:40:00 PM,3.893,,,,,,
2910,11/18/2025 03:50:00 PM,4.519,,,,,,
2911,11/18/2025 04:00:00 PM,3.998,,,,,,
2912,11/18/2025 04:10:00 PM,3.261,,,,,,
2913,11/18/2025 04:20:00 PM,2.837,,,,,,
2914,11/18/2025 04:30:00 PM,2.303,,,,,,
2915,11/18/2025 04:40:00 PM,1.764,,,,,,
2916,11/18/2025 04:50:00 PM,1.548,,,,,,
2917,11/18/2025 05:00:00 PM,1.548,,,,,,
2918,11/18/2025 05:10:00 PM,1.439,,,,,,
2919,11/18/2025 05:20:00 PM,1.221,,,,,,
2920,11/18/2025 05:30:00 PM,1.112,,,,,,
2921,11/18/2025 05:40:00 PM,1.112,,,,,,
2922,11/18/2025 05:50:00 PM,1.003,,,,,,
2923,11/18/2025 06:00:00 PM,0.893,,,,,,
2924,11/18/2025 06:10:00 PM,0.784,,,,,,
2925,11/18/2025 06:20:00 PM,0.784,,,,,,
2926,11/18/2025 06:30:00 PM,0.784,,,,,,
2927,11/18/2025 06:40:00 PM,0.784,,,,,,
2928,11/18/2025 06:50:00 PM,0.784,,,,,,
2929,11/18/2025 07:00:00 PM,0.784,,,,,,
2930,11/18/2025 07:10:00 PM,0.784,,,,,,
2931,11/18/2025 07:20:00 PM,0.893,,,,,,
2932,11/18/2025 07:30:00 PM,0.893,,,,,,
2933,11/18/2025 07:40:00 PM,0.893,,,,,,
2934,11/18/2025 07:50:00 PM,0.893,,,,,,
2935,11/18/2025 08:00:00 PM,0.893,,,,,,
2936,11/18/2025 08:10:00 PM,0.893,,,,,,
2937,11/18/2025 08:20:00 PM,1.003,,,,,,
2938,11/18/2025 08:30:00 PM,1.112,,,,,,
2939,11/18/2025 08:40:00 PM,1.112,,,,,,
2940,11/18/2025 08:50:00 PM,1.112,,,,,,
2941,11/18/2025 09:00:00 PM,1.112,,,,,,
2942,11/18/2025 09:10:00 PM,1.003,,,,,,
2943,11/18/2025 09:20:00 PM,0.784,,,,,,
2944,11/18/2025 09:30:00 PM,0.784,,,,,,
2945,11/18/2025 09:40:00 PM,0.674,,,,,,
2946,11/18/2025 09:50:00 PM,0.563,,,,,,
2947,11/18/2025 10:00:00 PM,0.674,,,,,,
2948,11/18/2025 10:10:00 PM,0.784,,,,,,
2949,11/18/2025 10:20:00 PM,0.784,,,,,,
2950,11/18/2025 10:30:00 PM,0.784,,,,,,
2951,11/18/2025 10:40:00 PM,0.674,,,,,,
2952,11/18/2025 10:50:00 PM,0.563,,,,,,
2953,11/18/2025 11:00:00 PM,0.453,,,,,,
2954,11/18/2025 11:10:00 PM,0.453,,,,,,
2955,11/18/2025 11:20:00 PM,0.453,,,,,,
2956,11/18/2025 11:30:00 PM,0.453,,,,,,
2957,11/18/2025 11:40:00 PM,0.563,,,,,,
2958,11/18/2025 11:50:00 PM,0.563,,,,,,
2959,11/19/2025 12:00:00 AM,0.563,,,,,,
2960,11/19/2025 12:10:00 AM,0.563,,,,,,
2961,11/19/2025 12:20:00 AM,0.563,,,,,,
2962,11/19/2025 12:30:00 AM,0.563,,,,,,
2963,11/19/2025 12:40:00 AM,0.563,,,,,,
2964,11/19/2025 12:50:00 AM,0.674,,,,,,
2965,11/19/2025 01:00:00 AM,0.674,,,,,,
2966,11/19/2025 01:10:00 AM,0.563,,,,,,
2967,11/19/2025 01:20:00 AM,0.674,,,,,,
2968,11/19/2025 01:30:00 AM,0.674,,,,,,
2969,11/19/2025 01:40:00 AM,0.563,,,,,,
2970,11/19/2025 01:50:00 AM,0.563,,,,,,
2971,11/19/2025 02:00:00 AM,0.674,,,,,,
2972,11/19/2025 02:10:00 AM,0.674,,,,,,
2973,11/19/2025 02:20:00 AM,0.674,,,,,,
2974,11/19/2025 02:30:00 AM,0.674,,,,,,
2975,11/19/2025 02:40:00 AM,0.674,,,,,,
2976,11/19/2025 02:50:00 AM,0.784,,,,,,
2977,11/19/2025 03:00:00 AM,0.784,,,,,,
2978,11/19/2025 03:10:00 AM,0.784,,,,,,
2979,11/19/2025 03:20:00 AM,0.893,,,,,,
2980,11/19/2025 03:30:00 AM,0.893,,,,,,
2981,11/19/2025 03:40:00 AM,0.893,,,,,,
2982,11/19/2025 03:50:00 AM,0.893,,,,,,
2983,11/19/2025 04:00:00 AM,1.003,,,,,,
2984,11/19/2025 04:10:00 AM,0.893,,,,,,
2985,11/19/2025 04:20:00 AM,1.003,,,,,,
2986,11/19/2025 04:30:00 AM,0.893,,,,,,
2987,11/19/2025 04:40:00 AM,0.893,,,,,,
2988,11/19/2025 04:50:00 AM,0.893,,,,,,
2989,11/19/2025 05:00:00 AM,1.003,,,,,,
2990,11/19/2025 05:10:00 AM,0.893,,,,,,
2991,11/19/2025 05:20:00 AM,0.784,,,,,,
2992,11/19/2025 05:30:00 AM,0.784,,,,,,
2993,11/19/2025 05:40:00 AM,0.784,,,,,,
2994,11/19/2025 05:50:00 AM,0.893,,,,,,
2995,11/19/2025 06:00:00 AM,0.893,,,,,,
2996,11/19/2025 06:10:00 AM,0.784,,,,,,
2997,11/19/2025 06:20:00 AM,0.784,,,,,,
2998,11/19/2025 06:30:00 AM,0.674,,,,,,
2999,11/19/2025 06:40:00 AM,0.563,,,,,,
3000,11/19/2025 06:50:00 AM,0.674,,,,,,
3001,11/19/2025 07:00:00 AM,0.563,,,,,,
3002,11/19/2025 07:10:00 AM,0.453,,,,,,
3003,11/19/2025 07:20:00 AM,0.453,,,,,,
3004,11/19/2025 07:30:00 AM,0.343,,,,,,
3005,11/19/2025 07:40:00 AM,0.343,,,,,,
3006,11/19/2025 07:50:00 AM,0.453,,,,,,
3007,11/19/2025 08:00:00 AM,0.453,,,,,,
3008,11/19/2025 08:10:00 AM,0.343,,,,,,
3009,11/19/2025 08:20:00 AM,0.343,,,,,,
3010,11/19/2025 08:30:00 AM,0.343,,,,,,
3011,11/19/2025 08:40:00 AM,0.453,,,,,,
3012,11/19/2025 08:50:00 AM,0.453,,,,,,
3013,11/19/2025 09:00:00 AM,0.674,,,,,,
3014,11/19/2025 09:10:00 AM,0.784,,,,,,
3015,11/19/2025 09:20:00 AM,1.003,,,,,,
3016,11/19/2025 09:30:00 AM,1.221,,,,,,
3017,11/19/2025 09:40:00 AM,1.221,,,,,,
3018,11/19/2025 09:50:00 AM,1.656,,,,,,
3019,11/19/2025 10:00:00 AM,1.872,,,,,,
3020,11/19/2025 10:10:00 AM,2.088,,,,,,
3021,11/19/2025 10:20:00 AM,2.303,,,,,,
3022,11/19/2025 10:30:00 AM,2.730,,,,,,
3023,11/19/2025 10:40:00 AM,2.837,,,,,,
3024,11/19/2025 10:50:00 AM,3.578,,,,,,
3025,11/19/2025 11:00:00 AM,5.037,,,,,,
3026,11/19/2025 11:10:00 AM,4.831,,,,,,
3027,11/19/2025 11:20:00 AM,4.207,,,,,,
3028,11/19/2025 11:30:00 AM,3.788,,,,,,
3029,11/19/2025 11:40:00 AM,4.207,,,,,,
3030,11/19/2025 11:50:00 AM,5.037,,,,,,
3031,11/19/2025 12:00:00 PM,5.757,,,,,,
3032,11/19/2025 12:10:00 PM,5.757,,,,,,
3033,11/19/2025 12:20:00 PM,5.347,,,,,,
3034,11/19/2025 12:30:00 PM,4.934,,,,,,
3035,11/19/2025 12:40:00 PM,5.141,,,,,,
3036,11/19/2025 12:50:00 PM,6.573,,,,,,
3037,11/19/2025 01:00:00 PM,6.471,,,,,,
3038,11/19/2025 01:10:00 PM,6.674,,,,,,
3039,11/19/2025 01:20:00 PM,6.166,,,,,,
3040,11/19/2025 01:30:00 PM,6.370,,,,,,
3041,11/19/2025 01:40:00 PM,6.166,,,,,,
3042,11/19/2025 01:50:00 PM,5.655,,,,,,
3043,11/19/2025 02:00:00 PM,5.552,,,,,,
3044,11/19/2025 02:10:00 PM,5.450,,,,,,
3045,11/19/2025 02:20:00 PM,5.347,,,,,,
3046,11/19/2025 02:30:00 PM,5.450,,,,,,
3047,11/19/2025 02:40:00 PM,5.347,,,,,,
3048,11/19/2025 02:50:00 PM,5.552,,,,,,
3049,11/19/2025 03:00:00 PM,6.268,,,,,,
3050,11/19/2025 03:10:00 PM,5.860,,,,,,
3051,11/19/2025 03:20:00 PM,5.141,,,,,,
3052,11/19/2025 03:30:00 PM,4.727,,,,,,
3053,11/19/2025 03:40:00 PM,4.415,,,,,,
3054,11/19/2025 03:50:00 PM,4.207,,,,,,
3055,11/19/2025 04:00:00 PM,4.207,,,,,,
3056,11/19/2025 04:10:00 PM,4.102,,,,,,
3057,11/19/2025 04:20:00 PM,4.207,,,,,,
3058,11/19/2025 04:30:00 PM,4.102,,,,,,
3059,11/19/2025 04:40:00 PM,4.102,,,,,,
3060,11/19/2025 04:50:00 PM,4.102,,,,,,
3061,11/19/2025 05:00:00 PM,4.102,,,,,,
3062,11/19/2025 05:10:00 PM,4.311,,,,,,
3063,11/19/2025 05:20:00 PM,4.415,,,,,,
3064,11/19/2025 05:30:00 PM,4.415,,,,,,
3065,11/19/2025 05:40:00 PM,4.415,,,,,,
3066,11/19/2025 05:50:00 PM,4.519,,,,,,
3067,11/19/2025 06:00:00 PM,4.519,,,,,,
3068,11/19/2025 06:10:00 PM,4.623,,,,,,
3069,11/19/2025 06:20:00 PM,4.623,,,,,,
3070,11/19/2025 06:30:00 PM,4.727,,,,,,
3071,11/19/2025 06:40:00 PM,4.831,,,,,,
3072,11/19/2025 06:50:00 PM,4.831,,,,,,
3073,11/19/2025 07:00:00 PM,4.727,,,,,,
3074,11/19/2025 07:10:00 PM,4.623,,,,,,
3075,11/19/2025 07:20:00 PM,4.727,,,,,,
3076,11/19/2025 07:30:00 PM,4.519,,,,,,
3077,11/19/2025 07:40:00 PM,4.415,,,,,,
3078,11/19/2025 07:50:00 PM,4.102,,,,,,
3079,11/19/2025 08:00:00 PM,3.788,,,,,,
3080,11/19/2025 08:10:00 PM,3.683,,,,,,
3081,11/19/2025 08:20:00 PM,3.683,,,,,,
3082,11/19/2025 08:30:00 PM,3.578,,,,,,
3083,11/19/2025 08:40:00 PM,3.472,,,,,,
3084,11/19/2025 08:50:00 PM,3.367,,,,,,
3085,11/19/2025 09:00:00 PM,3.367,,,,,,
3086,11/19/2025 09:10:00 PM,3.261,,,,,,
3087,11/19/2025 09:20:00 PM,3.261,,,,,,
3088,11/19/2025 09:30:00 PM,3.155,,,,,,
3089,11/19/2025 09:40:00 PM,3.049,,,,,,
3090,11/19/2025 09:50:00 PM,3.049,,,,,,
3091,11/19/2025 10:00:00 PM,3.049,,,,,,
3092,11/19/2025 10:10:00 PM,3.049,,,,,,
3093,11/19/2025 10:20:00 PM,2.943,,,,,,
3094,11/19/2025 10:30:00 PM,2.943,,,,,,
3095,11/19/2025 10:40:00 PM,2.837,,,,,,
3096,11/19/2025 10:50:00 PM,2.837,,,,,,
3097,11/19/2025 11:00:00 PM,2.837,,,,,,
3098,11/19/2025 11:10:00 PM,2.837,,,,,,
3099,11/19/2025 11:20:00 PM,2.730,,,,,,
3100,11/19/2025 11:30:00 PM,2.730,,,,,,
3101,11/19/2025 11:40:00 PM,2.730,,,,,,
3102,11/19/2025 11:50:00 PM,2.730,,,,,,
3103,11/20/2025 12:00:00 AM,2.730,,,,,,
3104,11/20/2025 12:10:00 AM,2.837,,,,,,
3105,11/20/2025 12:20:00 AM,2.837,,,,,,
3106,11/20/2025 12:30:00 AM,2.730,,,,,,
3107,11/20/2025 12:40:00 AM,2.730,,,,,,
3108,11/20/2025 12:50:00 AM,2.730,,,,,,
3109,11/20/2025 01:00:00 AM,2.624,,,,,,
3110,11/20/2025 01:10:00 AM,2.624,,,,,,
3111,11/20/2025 01:20:00 AM,2.517,,,,,,
3112,11/20/2025 01:30:00 AM,2.624,,,,,,
3113,11/20/2025 01:40:00 AM,2.624,,,,,,
3114,11/20/2025 01:50:00 AM,2.730,,,,,,
3115,11/20/2025 02:00:00 AM,2.730,,,,,,
3116,11/20/2025 02:10:00 AM,2.730,,,,,,
3117,11/20/2025 02:20:00 AM,2.730,,,,,,
3118,11/20/2025 02:30:00 AM,2.837,,,,,,
3119,11/20/2025 02:40:00 AM,2.837,,,,,,
3120,11/20/2025 02:50:00 AM,2.837,,,,,,
3121,11/20/2025 03:00:00 AM,2.837,,,,,,
3122,11/20/2025 03:10:00 AM,2.837,,,,,,
3123,11/20/2025 03:20:00 AM,2.730,,,,,,
3124,11/20/2025 03:30:00 AM,2.624,,,,,,
3125,11/20/2025 03:40:00 AM,2.517,,,,,,
3126,11/20/2025 03:50:00 AM,2.517,,,,,,
3127,11/20/2025 04:00:00 AM,2.303,,,,,,
3128,11/20/2025 04:10:00 AM,2.195,,,,,,
3129,11/20/2025 04:20:00 AM,2.195,,,,,,
3130,11/20/2025 04:30:00 AM,2.195,,,,,,
3131,11/20/2025 04:40:00 AM,2.088,,,,,,
3132,11/20/2025 04:50:00 AM,2.088,,,,,,
3133,11/20/2025 05:00:00 AM,2.088,,,,,,
3134,11/20/2025 05:10:00 AM,2.088,,,,,,
3135,11/20/2025 05:20:00 AM,2.088,,,,,,
3136,11/20/2025 05:30:00 AM,2.088,,,,,,
3137,11/20/2025 05:40:00 AM,2.088,,,,,,
3138,11/20/2025 05:50:00 AM,1.980,,,,,,
3139,11/20/2025 06:00:00 AM,2.088,,,,,,
3140,11/20/2025 06:10:00 AM,2.088,,,,,,
3141,11/20/2025 06:20:00 AM,2.088,,,,,,
3142,11/20/2025 06:30:00 AM,2.088,,,,,,
3143,11/20/2025 06:40:00 AM,2.195,,,,,,
3144,11/20/2025 06:50:00 AM,2.088,,,,,,
3145,11/20/2025 07:00:00 AM,1.980,,,,,,
3146,11/20/2025 07:10:00 AM,1.872,,,,,,
3147,11/20/2025 07:20:00 AM,1.764,,,,,,
3148,11/20/2025 07:30:00 AM,1.548,,,,,,
3149,11/20/2025 07:40:00 AM,1.548,,,,,,
3150,11/20/2025 07:50:00 AM,1.439,,,,,,
3151,11/20/2025 08:00:00 AM,1.439,,,,,,
3152,11/20/2025 08:10:00 AM,1.548,,,,,,
3153,11/20/2025 08:20:00 AM,1.656,,,,,,
3154,11/20/2025 08:30:00 AM,1.764,,,,,,
3155,11/20/2025 08:40:00 AM,1.764,,,,,,
3156,11/20/2025 08:50:00 AM,1.764,,,,,,
3157,11/20/2025 09:00:00 AM,2.088,,,,,,
3158,11/20/2025 09:10:00 AM,2.195,,,,,,
3159,11/20/2025 09:20:00 AM,2.195,,,,,,
3160,11/20/2025 09:30:00 AM,2.303,,,,,,
3161,11/20/2025 09:40:00 AM,2.303,,,,,,
3162,11/20/2025 09:50:00 AM,2.837,,,,,,
3163,11/20/2025 10:00:00 AM,2.624,,,,,,
3164,11/20/2025 10:10:00 AM,2.624,,,,,,
3165,11/20/2025 10:20:00 AM,2.730,,,,,,
3166,11/20/2025 10:30:00 AM,2.730,,,,,,
3167,11/20/2025 10:40:00 AM,2.837,,,,,,
3168,11/20/2025 10:50:00 AM,2.943,,,,,,
3169,11/20/2025 11:00:00 AM,2.943,,,,,,
3170,11/20/2025 11:10:00 AM,2.837,,,,,,
3171,11/20/2025 11:20:00 AM,3.261,,,,,,
3172,11/20/2025 11:30:00 AM,3.261,,,,,,
3173,11/20/2025 11:40:00 AM,3.049,,,,,,
3174,11/20/2025 11:50:00 AM,3.049,,,,,,
3175,11/20/2025 12:00:00 PM,3.049,,,,,,
3176,11/20/2025 12:10:00 PM,2.943,,,,,,
3177,11/20/2025 12:20:00 PM,3.155,,,,,,
3178,11/20/2025 12:30:00 PM,3.155,,,,,,
3179,11/20/2025 12:40:00 PM,3.367,,,,,,
3180,11/20/2025 12:50:00 PM,3.578,,,,,,
3181,11/20/2025 01:00:00 PM,3.788,,,,,,
3182,11/20/2025 01:10:00 PM,3.472,,,,,,
3183,11/20/2025 01:20:00 PM,3.367,,,,,,
3184,11/20/2025 01:30:00 PM,3.578,,,,,,
3185,11/20/2025 01:40:00 PM,3.683,,,,,,
3186,11/20/2025 01:50:00 PM,3.788,,,,,,
3187,11/20/2025 02:00:00 PM,3.472,,,,,,
3188,11/20/2025 02:10:00 PM,3.367,,,,,,
3189,11/20/2025 02:20:00 PM,3.578,,,,,,
3190,11/20/2025 02:30:00 PM,3.683,,,,,,
3191,11/20/2025 02:40:00 PM,4.207,,,,,,
3192,11/20/2025 02:50:00 PM,5.244,,,,,,
3193,11/20/2025 03:00:00 PM,8.879,,,,,,
3194,11/20/2025 03:10:00 PM,4.934,,,,,,
3195,11/20/2025 03:20:00 PM,3.367,,,,,,
3196,11/20/2025 03:30:00 PM,3.261,,,,,,
3197,11/20/2025 03:40:00 PM,4.415,,,,,,
3198,11/20/2025 03:50:00 PM,5.244,,,,,,
3199,11/20/2025 04:00:00 PM,4.727,,,,,,
3200,11/20/2025 04:10:00 PM,4.102,,,,,,
3201,11/20/2025 04:20:00 PM,3.261,,,,,,
3202,11/20/2025 04:30:00 PM,2.730,,,,,,
3203,11/20/2025 04:40:00 PM,2.303,,,,,,
3204,11/20/2025 04:50:00 PM,2.088,,,,,,
3205,11/20/2025 05:00:00 PM,1.872,,,,,,
3206,11/20/2025 05:10:00 PM,1.548,,,,,,
3207,11/20/2025 05:20:00 PM,1.548,,,,,,
3208,11/20/2025 05:30:00 PM,1.548,,,,,,
3209,11/20/2025 05:40:00 PM,1.330,,,,,,
3210,11/20/2025 05:50:00 PM,1.003,,,,,,
3211,11/20/2025 06:00:00 PM,0.674,,,,,,
3212,11/20/2025 06:10:00 PM,0.453,,,,,,
3213,11/20/2025 06:20:00 PM,0.453,,,,,,
3214,11/20/2025 06:30:00 PM,0.674,,,,,,
3215,11/20/2025 06:40:00 PM,0.784,,,,,,
3216,11/20/2025 06:50:00 PM,0.893,,,,,,
3217,11/20/2025 07:00:00 PM,1.003,,,,,,
3218,11/20/2025 07:10:00 PM,1.112,,,,,,
3219,11/20/2025 07:20:00 PM,1.003,,,,,,
3220,11/20/2025 07:30:00 PM,1.112,,,,,,
3221,11/20/2025 07:40:00 PM,1.112,,,,,,
3222,11/20/2025 07:50:00 PM,1.003,,,,,,
3223,11/20/2025 08:00:00 PM,1.003,,,,,,
3224,11/20/2025 08:10:00 PM,0.893,,,,,,
3225,11/20/2025 08:20:00 PM,0.893,,,,,,
3226,11/20/2025 08:30:00 PM,0.893,,,,,,
3227,11/20/2025 08:40:00 PM,0.784,,,,,,
3228,11/20/2025 08:50:00 PM,0.784,,,,,,
3229,11/20/2025 09:00:00 PM,0.784,,,,,,
3230,11/20/2025 09:10:00 PM,0.563,,,,,,
3231,11/20/2025 09:20:00 PM,0.343,,,,,,
