"Plot Title: 10350017"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10350017, SEN S/N: 10350017, LBL: temp)","Good Battery (LGR S/N: 10350017)","Coupler Detached (LGR S/N: 10350017)","Bad Battery (LGR S/N: 10350017)","Coupler Attached (LGR S/N: 10350017)","Host Connected (LGR S/N: 10350017)","Stopped (LGR S/N: 10350017)","End Of File (LGR S/N: 10350017)"
2720,11/17/2025 07:09:23 AM,7.582,,,,,,,
2721,11/17/2025 07:19:23 AM,7.582,,,,,,,
2722,11/17/2025 07:29:23 AM,7.582,,,,,,,
2723,11/17/2025 07:39:23 AM,7.179,,,,,,,
2724,11/17/2025 07:49:23 AM,6.877,,,,,,,
2725,11/17/2025 07:59:23 AM,6.370,,,,,,,
2726,11/17/2025 08:09:23 AM,5.962,,,,,,,
2727,11/17/2025 08:19:23 AM,5.552,,,,,,,
2728,11/17/2025 08:29:23 AM,5.450,,,,,,,
2729,11/17/2025 08:39:23 AM,5.244,,,,,,,
2730,11/17/2025 08:49:23 AM,5.037,,,,,,,
2731,11/17/2025 08:59:23 AM,4.934,,,,,,,
2732,11/17/2025 09:09:23 AM,4.727,,,,,,,
2733,11/17/2025 09:19:23 AM,4.623,,,,,,,
2734,11/17/2025 09:29:23 AM,4.519,,,,,,,
2735,11/17/2025 09:39:23 AM,4.415,,,,,,,
2736,11/17/2025 09:49:23 AM,4.102,,,,,,,
2737,11/17/2025 09:59:23 AM,3.578,,,,,,,
2738,11/17/2025 10:09:23 AM,3.155,,,,,,,
2739,11/17/2025 10:19:23 AM,2.837,,,,,,,
2740,11/17/2025 10:29:23 AM,2.624,,,,,,,
2741,11/17/2025 10:39:23 AM,2.624,,,,,,,
2742,11/17/2025 10:49:23 AM,2.517,,,,,,,
2743,11/17/2025 10:59:23 AM,2.730,,,,,,,
2744,11/17/2025 11:09:23 AM,2.837,,,,,,,
2745,11/17/2025 11:19:23 AM,3.155,,,,,,,
2746,11/17/2025 11:29:23 AM,3.472,,,,,,,
2747,11/17/2025 11:39:23 AM,3.578,,,,,,,
2748,11/17/2025 11:49:23 AM,3.367,,,,,,,
2749,11/17/2025 11:59:23 AM,3.261,,,,,,,
2750,11/17/2025 12:09:23 PM,3.261,,,,,,,
2751,11/17/2025 12:19:23 PM,3.578,,,,,,,
2752,11/17/2025 12:29:23 PM,3.893,,,,,,,
2753,11/17/2025 12:39:23 PM,4.207,,,,,,,
2754,11/17/2025 12:49:23 PM,4.102,,,,,,,
2755,11/17/2025 12:59:23 PM,3.788,,,,,,,
2756,11/17/2025 01:09:23 PM,3.578,,,,,,,
2757,11/17/2025 01:19:23 PM,3.578,,,,,,,
2758,11/17/2025 01:29:23 PM,3.578,,,,,,,
2759,11/17/2025 01:39:23 PM,3.472,,,,,,,
2760,11/17/2025 01:49:23 PM,3.472,,,,,,,
2761,11/17/2025 01:59:23 PM,3.578,,,,,,,
2762,11/17/2025 02:09:23 PM,3.472,,,,,,,
2763,11/17/2025 02:19:23 PM,3.472,,,,,,,
2764,11/17/2025 02:29:23 PM,3.367,,,,,,,
2765,11/17/2025 02:39:23 PM,3.367,,,,,,,
2766,11/17/2025 02:49:23 PM,3.472,,,,,,,
2767,11/17/2025 02:59:23 PM,3.578,,,,,,,
2768,11/17/2025 03:09:23 PM,3.578,,,,,,,
2769,11/17/2025 03:19:23 PM,3.472,,,,,,,
2770,11/17/2025 03:29:23 PM,3.578,,,,,,,
2771,11/17/2025 03:39:23 PM,3.472,,,,,,,
2772,11/17/2025 03:49:23 PM,3.472,,,,,,,
2773,11/17/2025 03:59:23 PM,3.472,,,,,,,
2774,11/17/2025 04:09:23 PM,3.367,,,,,,,
2775,11/17/2025 04:19:23 PM,3.261,,,,,,,
2776,11/17/2025 04:29:23 PM,3.261,,,,,,,
2777,11/17/2025 04:39:23 PM,3.261,,,,,,,
2778,11/17/2025 04:49:23 PM,3.261,,,,,,,
2779,11/17/2025 04:59:23 PM,3.367,,,,,,,
2780,11/17/2025 05:09:23 PM,3.367,,,,,,,
2781,11/17/2025 05:19:23 PM,3.261,,,,,,,
2782,11/17/2025 05:29:23 PM,3.155,,,,,,,
2783,11/17/2025 05:39:23 PM,3.155,,,,,,,
2784,11/17/2025 05:49:23 PM,3.155,,,,,,,
2785,11/17/2025 05:59:23 PM,3.155,,,,,,,
2786,11/17/2025 06:09:23 PM,3.261,,,,,,,
2787,11/17/2025 06:19:23 PM,3.155,,,,,,,
2788,11/17/2025 06:29:23 PM,2.943,,,,,,,
2789,11/17/2025 06:39:23 PM,2.837,,,,,,,
2790,11/17/2025 06:49:23 PM,2.624,,,,,,,
2791,11/17/2025 06:59:23 PM,2.410,,,,,,,
2792,11/17/2025 07:09:23 PM,2.303,,,,,,,
2793,11/17/2025 07:19:23 PM,2.088,,,,,,,
2794,11/17/2025 07:29:23 PM,1.980,,,,,,,
2795,11/17/2025 07:39:23 PM,1.872,,,,,,,
2796,11/17/2025 07:49:23 PM,1.764,,,,,,,
2797,11/17/2025 07:59:23 PM,1.656,,,,,,,
2798,11/17/2025 08:09:23 PM,1.548,,,,,,,
2799,11/17/2025 08:19:23 PM,1.548,,,,,,,
2800,11/17/2025 08:29:23 PM,1.439,,,,,,,
2801,11/17/2025 08:39:23 PM,1.439,,,,,,,
2802,11/17/2025 08:49:23 PM,1.330,,,,,,,
2803,11/17/2025 08:59:23 PM,1.330,,,,,,,
2804,11/17/2025 09:09:23 PM,1.221,,,,,,,
2805,11/17/2025 09:19:23 PM,1.221,,,,,,,
2806,11/17/2025 09:29:23 PM,1.221,,,,,,,
2807,11/17/2025 09:39:23 PM,1.330,,,,,,,
2808,11/17/2025 09:49:23 PM,1.439,,,,,,,
2809,11/17/2025 09:59:23 PM,1.439,,,,,,,
2810,11/17/2025 10:09:23 PM,1.221,,,,,,,
2811,11/17/2025 10:19:23 PM,1.221,,,,,,,
2812,11/17/2025 10:29:23 PM,1.112,,,,,,,
2813,11/17/2025 10:39:23 PM,1.003,,,,,,,
2814,11/17/2025 10:49:23 PM,0.784,,,,,,,
2815,11/17/2025 10:59:23 PM,0.893,,,,,,,
2816,11/17/2025 11:09:23 PM,1.003,,,,,,,
2817,11/17/2025 11:19:23 PM,1.003,,,,,,,
2818,11/17/2025 11:29:23 PM,1.003,,,,,,,
2819,11/17/2025 11:39:23 PM,1.112,,,,,,,
2820,11/17/2025 11:49:23 PM,1.003,,,,,,,
2821,11/17/2025 11:59:23 PM,0.893,,,,,,,
2822,11/18/2025 12:09:23 AM,0.674,,,,,,,
2823,11/18/2025 12:19:23 AM,0.674,,,,,,,
2824,11/18/2025 12:29:23 AM,0.563,,,,,,,
2825,11/18/2025 12:39:23 AM,0.563,,,,,,,
2826,11/18/2025 12:49:23 AM,0.453,,,,,,,
2827,11/18/2025 12:59:23 AM,0.232,,,,,,,
2828,11/18/2025 01:09:23 AM,0.232,,,,,,,
2829,11/18/2025 01:19:23 AM,0.121,,,,,,,
2830,11/18/2025 01:29:23 AM,0.121,,,,,,,
2831,11/18/2025 01:39:23 AM,0.121,,,,,,,
2832,11/18/2025 01:49:23 AM,0.121,,,,,,,
2833,11/18/2025 01:59:23 AM,0.121,,,,,,,
2834,11/18/2025 02:09:23 AM,0.010,,,,,,,
2835,11/18/2025 02:19:23 AM,0.010,,,,,,,
2836,11/18/2025 02:29:23 AM,0.010,,,,,,,
2837,11/18/2025 02:39:23 AM,-0.102,,,,,,,
2838,11/18/2025 02:49:23 AM,-0.213,,,,,,,
2839,11/18/2025 02:59:23 AM,-0.437,,,,,,,
2840,11/18/2025 03:09:23 AM,-0.325,,,,,,,
2841,11/18/2025 03:19:23 AM,-0.325,,,,,,,
2842,11/18/2025 03:29:23 AM,-0.325,,,,,,,
2843,11/18/2025 03:39:23 AM,-0.325,,,,,,,
2844,11/18/2025 03:49:23 AM,-0.437,,,,,,,
2845,11/18/2025 03:59:23 AM,-0.662,,,,,,,
2846,11/18/2025 04:09:23 AM,-0.774,,,,,,,
2847,11/18/2025 04:19:23 AM,-0.662,,,,,,,
2848,11/18/2025 04:29:23 AM,-0.774,,,,,,,
2849,11/18/2025 04:39:23 AM,-0.887,,,,,,,
2850,11/18/2025 04:49:23 AM,-0.662,,,,,,,
2851,11/18/2025 04:59:23 AM,-0.549,,,,,,,
2852,11/18/2025 05:09:23 AM,-0.662,,,,,,,
2853,11/18/2025 05:19:23 AM,-0.662,,,,,,,
2854,11/18/2025 05:29:23 AM,-0.774,,,,,,,
2855,11/18/2025 05:39:23 AM,-0.887,,,,,,,
2856,11/18/2025 05:49:23 AM,-0.774,,,,,,,
2857,11/18/2025 05:59:23 AM,-0.887,,,,,,,
2858,11/18/2025 06:09:23 AM,-0.887,,,,,,,
2859,11/18/2025 06:19:23 AM,-0.887,,,,,,,
2860,11/18/2025 06:29:23 AM,-0.887,,,,,,,
2861,11/18/2025 06:39:23 AM,-0.887,,,,,,,
2862,11/18/2025 06:49:23 AM,-0.887,,,,,,,
2863,11/18/2025 06:59:23 AM,-0.887,,,,,,,
2864,11/18/2025 07:09:23 AM,-1.001,,,,,,,
2865,11/18/2025 07:19:23 AM,-1.114,,,,,,,
2866,11/18/2025 07:29:23 AM,-1.228,,,,,,,
2867,11/18/2025 07:39:23 AM,-1.228,,,,,,,
2868,11/18/2025 07:49:23 AM,-1.341,,,,,,,
2869,11/18/2025 07:59:23 AM,-1.114,,,,,,,
2870,11/18/2025 08:09:23 AM,-1.001,,,,,,,
2871,11/18/2025 08:19:23 AM,-1.001,,,,,,,
2872,11/18/2025 08:29:23 AM,-0.662,,,,,,,
2873,11/18/2025 08:39:23 AM,-0.774,,,,,,,
2874,11/18/2025 08:49:23 AM,-0.774,,,,,,,
2875,11/18/2025 08:59:23 AM,-0.774,,,,,,,
2876,11/18/2025 09:09:23 AM,-0.549,,,,,,,
2877,11/18/2025 09:19:23 AM,-0.325,,,,,,,
2878,11/18/2025 09:29:23 AM,-0.213,,,,,,,
2879,11/18/2025 09:39:23 AM,-0.102,,,,,,,
2880,11/18/2025 09:49:23 AM,-0.102,,,,,,,
2881,11/18/2025 09:59:23 AM,-0.102,,,,,,,
2882,11/18/2025 10:09:23 AM,0.010,,,,,,,
2883,11/18/2025 10:19:23 AM,0.010,,,,,,,
2884,11/18/2025 10:29:23 AM,0.343,,,,,,,
2885,11/18/2025 10:39:23 AM,0.343,,,,,,,
2886,11/18/2025 10:49:23 AM,0.343,,,,,,,
2887,11/18/2025 10:59:23 AM,0.343,,,,,,,
2888,11/18/2025 11:09:23 AM,0.453,,,,,,,
2889,11/18/2025 11:19:23 AM,0.563,,,,,,,
2890,11/18/2025 11:29:23 AM,1.003,,,,,,,
2891,11/18/2025 11:39:23 AM,1.112,,,,,,,
2892,11/18/2025 11:49:23 AM,2.303,,,,,,,
2893,11/18/2025 11:59:23 AM,1.548,,,,,,,
2894,11/18/2025 12:09:23 PM,1.439,,,,,,,
2895,11/18/2025 12:19:23 PM,1.439,,,,,,,
2896,11/18/2025 12:29:23 PM,1.439,,,,,,,
2897,11/18/2025 12:39:23 PM,1.548,,,,,,,
2898,11/18/2025 12:49:23 PM,1.656,,,,,,,
2899,11/18/2025 12:59:23 PM,1.872,,,,,,,
2900,11/18/2025 01:09:23 PM,1.980,,,,,,,
2901,11/18/2025 01:19:23 PM,1.980,,,,,,,
2902,11/18/2025 01:29:23 PM,1.764,,,,,,,
2903,11/18/2025 01:39:23 PM,1.548,,,,,,,
2904,11/18/2025 01:49:23 PM,1.330,,,,,,,
2905,11/18/2025 01:59:23 PM,1.656,,,,,,,
2906,11/18/2025 02:09:23 PM,1.980,,,,,,,
2907,11/18/2025 02:19:23 PM,1.656,,,,,,,
2908,11/18/2025 02:29:23 PM,2.517,,,,,,,
2909,11/18/2025 02:39:23 PM,2.195,,,,,,,
2910,11/18/2025 02:49:23 PM,2.088,,,,,,,
2911,11/18/2025 02:59:23 PM,1.980,,,,,,,
2912,11/18/2025 03:09:23 PM,2.517,,,,,,,
2913,11/18/2025 03:19:23 PM,2.303,,,,,,,
2914,11/18/2025 03:29:23 PM,1.980,,,,,,,
2915,11/18/2025 03:39:23 PM,1.764,,,,,,,
2916,11/18/2025 03:49:23 PM,1.656,,,,,,,
2917,11/18/2025 03:59:23 PM,1.548,,,,,,,
2918,11/18/2025 04:09:23 PM,1.439,,,,,,,
2919,11/18/2025 04:19:23 PM,1.330,,,,,,,
2920,11/18/2025 04:29:23 PM,1.221,,,,,,,
2921,11/18/2025 04:39:23 PM,1.003,,,,,,,
2922,11/18/2025 04:49:23 PM,0.784,,,,,,,
2923,11/18/2025 04:59:23 PM,0.563,,,,,,,
2924,11/18/2025 05:09:23 PM,0.563,,,,,,,
2925,11/18/2025 05:19:23 PM,0.563,,,,,,,
2926,11/18/2025 05:29:23 PM,0.343,,,,,,,
2927,11/18/2025 05:39:23 PM,0.232,,,,,,,
2928,11/18/2025 05:49:23 PM,0.010,,,,,,,
2929,11/18/2025 05:59:23 PM,-0.102,,,,,,,
2930,11/18/2025 06:09:23 PM,-0.213,,,,,,,
2931,11/18/2025 06:19:23 PM,-0.325,,,,,,,
2932,11/18/2025 06:29:23 PM,-0.437,,,,,,,
2933,11/18/2025 06:39:23 PM,-0.437,,,,,,,
2934,11/18/2025 06:49:23 PM,-0.437,,,,,,,
2935,11/18/2025 06:59:23 PM,-0.325,,,,,,,
2936,11/18/2025 07:09:23 PM,-0.437,,,,,,,
2937,11/18/2025 07:19:23 PM,-0.549,,,,,,,
2938,11/18/2025 07:29:23 PM,-0.549,,,,,,,
2939,11/18/2025 07:39:23 PM,-0.325,,,,,,,
2940,11/18/2025 07:49:23 PM,-0.213,,,,,,,
2941,11/18/2025 07:59:23 PM,-0.213,,,,,,,
2942,11/18/2025 08:09:23 PM,-0.213,,,,,,,
2943,11/18/2025 08:19:23 PM,-0.102,,,,,,,
2944,11/18/2025 08:29:23 PM,-0.102,,,,,,,
2945,11/18/2025 08:39:23 PM,-0.102,,,,,,,
2946,11/18/2025 08:49:23 PM,0.010,,,,,,,
2947,11/18/2025 08:59:23 PM,0.010,,,,,,,
2948,11/18/2025 09:09:23 PM,0.121,,,,,,,
2949,11/18/2025 09:19:23 PM,0.121,,,,,,,
2950,11/18/2025 09:29:23 PM,0.121,,,,,,,
2951,11/18/2025 09:39:23 PM,0.121,,,,,,,
2952,11/18/2025 09:49:23 PM,0.121,,,,,,,
2953,11/18/2025 09:59:23 PM,0.121,,,,,,,
2954,11/18/2025 10:09:23 PM,-0.102,,,,,,,
2955,11/18/2025 10:19:23 PM,-0.102,,,,,,,
2956,11/18/2025 10:29:23 PM,-0.102,,,,,,,
2957,11/18/2025 10:39:23 PM,-0.102,,,,,,,
2958,11/18/2025 10:49:23 PM,-0.102,,,,,,,
2959,11/18/2025 10:59:23 PM,-0.213,,,,,,,
2960,11/18/2025 11:09:23 PM,-0.213,,,,,,,
2961,11/18/2025 11:19:23 PM,-0.213,,,,,,,
2962,11/18/2025 11:29:23 PM,-0.213,,,,,,,
2963,11/18/2025 11:39:23 PM,-0.213,,,,,,,
2964,11/18/2025 11:49:23 PM,-0.213,,,,,,,
2965,11/18/2025 11:59:23 PM,-0.325,,,,,,,
2966,11/19/2025 12:09:23 AM,-0.325,,,,,,,
2967,11/19/2025 12:19:23 AM,-0.325,,,,,,,
2968,11/19/2025 12:29:23 AM,-0.213,,,,,,,
2969,11/19/2025 12:39:23 AM,-0.325,,,,,,,
2970,11/19/2025 12:49:23 AM,-0.325,,,,,,,
2971,11/19/2025 12:59:23 AM,-0.213,,,,,,,
2972,11/19/2025 01:09:23 AM,-0.213,,,,,,,
2973,11/19/2025 01:19:23 AM,-0.102,,,,,,,
2974,11/19/2025 01:29:23 AM,-0.102,,,,,,,
2975,11/19/2025 01:39:23 AM,-0.102,,,,,,,
2976,11/19/2025 01:49:23 AM,-0.102,,,,,,,
2977,11/19/2025 01:59:23 AM,-0.102,,,,,,,
2978,11/19/2025 02:09:23 AM,-0.102,,,,,,,
2979,11/19/2025 02:19:23 AM,-0.102,,,,,,,
2980,11/19/2025 02:29:23 AM,-0.102,,,,,,,
2981,11/19/2025 02:39:23 AM,-0.102,,,,,,,
2982,11/19/2025 02:49:23 AM,-0.102,,,,,,,
2983,11/19/2025 02:59:23 AM,0.010,,,,,,,
2984,11/19/2025 03:09:23 AM,-0.102,,,,,,,
2985,11/19/2025 03:19:23 AM,-0.102,,,,,,,
2986,11/19/2025 03:29:23 AM,0.010,,,,,,,
2987,11/19/2025 03:39:23 AM,0.010,,,,,,,
2988,11/19/2025 03:49:23 AM,0.010,,,,,,,
2989,11/19/2025 03:59:23 AM,0.010,,,,,,,
2990,11/19/2025 04:09:23 AM,0.121,,,,,,,
2991,11/19/2025 04:19:23 AM,0.121,,,,,,,
2992,11/19/2025 04:29:23 AM,0.121,,,,,,,
2993,11/19/2025 04:39:23 AM,0.010,,,,,,,
2994,11/19/2025 04:49:23 AM,0.010,,,,,,,
2995,11/19/2025 04:59:23 AM,0.010,,,,,,,
2996,11/19/2025 05:09:23 AM,0.010,,,,,,,
2997,11/19/2025 05:19:23 AM,0.010,,,,,,,
2998,11/19/2025 05:29:23 AM,-0.102,,,,,,,
2999,11/19/2025 05:39:23 AM,-0.213,,,,,,,
3000,11/19/2025 05:49:23 AM,-0.102,,,,,,,
3001,11/19/2025 05:59:23 AM,-0.102,,,,,,,
3002,11/19/2025 06:09:23 AM,-0.102,,,,,,,
3003,11/19/2025 06:19:23 AM,-0.102,,,,,,,
3004,11/19/2025 06:29:23 AM,-0.213,,,,,,,
3005,11/19/2025 06:39:23 AM,-0.213,,,,,,,
3006,11/19/2025 06:49:23 AM,-0.102,,,,,,,
3007,11/19/2025 06:59:23 AM,-0.102,,,,,,,
3008,11/19/2025 07:09:23 AM,-0.213,,,,,,,
3009,11/19/2025 07:19:23 AM,-0.213,,,,,,,
3010,11/19/2025 07:29:23 AM,-0.437,,,,,,,
3011,11/19/2025 07:39:23 AM,-0.437,,,,,,,
3012,11/19/2025 07:49:23 AM,-0.437,,,,,,,
3013,11/19/2025 07:59:23 AM,-0.437,,,,,,,
3014,11/19/2025 08:09:23 AM,-0.437,,,,,,,
3015,11/19/2025 08:19:23 AM,-0.325,,,,,,,
3016,11/19/2025 08:29:23 AM,-0.102,,,,,,,
3017,11/19/2025 08:39:23 AM,-0.102,,,,,,,
3018,11/19/2025 08:49:23 AM,-0.102,,,,,,,
3019,11/19/2025 08:59:23 AM,0.010,,,,,,,
3020,11/19/2025 09:09:23 AM,0.121,,,,,,,
3021,11/19/2025 09:19:23 AM,0.343,,,,,,,
3022,11/19/2025 09:29:23 AM,0.343,,,,,,,
3023,11/19/2025 09:39:23 AM,0.563,,,,,,,
3024,11/19/2025 09:49:23 AM,0.674,,,,,,,
3025,11/19/2025 09:59:23 AM,0.674,,,,,,,
3026,11/19/2025 10:09:23 AM,1.003,,,,,,,
3027,11/19/2025 10:19:23 AM,1.003,,,,,,,
3028,11/19/2025 10:29:23 AM,1.548,,,,,,,
3029,11/19/2025 10:39:23 AM,1.439,,,,,,,
3030,11/19/2025 10:49:23 AM,1.439,,,,,,,
3031,11/19/2025 10:59:23 AM,1.548,,,,,,,
3032,11/19/2025 11:09:23 AM,1.656,,,,,,,
3033,11/19/2025 11:19:23 AM,1.764,,,,,,,
3034,11/19/2025 11:29:23 AM,2.303,,,,,,,
3035,11/19/2025 11:39:23 AM,2.517,,,,,,,
3036,11/19/2025 11:49:23 AM,3.261,,,,,,,
3037,11/19/2025 11:59:23 AM,3.049,,,,,,,
3038,11/19/2025 12:09:23 PM,3.049,,,,,,,
3039,11/19/2025 12:19:23 PM,3.155,,,,,,,
3040,11/19/2025 12:29:23 PM,3.261,,,,,,,
3041,11/19/2025 12:39:23 PM,3.472,,,,,,,
3042,11/19/2025 12:49:23 PM,3.683,,,,,,,
3043,11/19/2025 12:59:23 PM,3.683,,,,,,,
3044,11/19/2025 01:09:23 PM,3.893,,,,,,,
3045,11/19/2025 01:19:23 PM,4.102,,,,,,,
3046,11/19/2025 01:29:23 PM,4.102,,,,,,,
3047,11/19/2025 01:39:23 PM,3.998,,,,,,,
3048,11/19/2025 01:49:23 PM,3.893,,,,,,,
3049,11/19/2025 01:59:23 PM,3.893,,,,,,,
3050,11/19/2025 02:09:23 PM,3.788,,,,,,,
3051,11/19/2025 02:19:23 PM,3.893,,,,,,,
3052,11/19/2025 02:29:23 PM,4.102,,,,,,,
3053,11/19/2025 02:39:23 PM,4.207,,,,,,,
3054,11/19/2025 02:49:23 PM,4.102,,,,,,,
3055,11/19/2025 02:59:23 PM,4.102,,,,,,,
3056,11/19/2025 03:09:23 PM,3.998,,,,,,,
3057,11/19/2025 03:19:23 PM,3.893,,,,,,,
3058,11/19/2025 03:29:23 PM,3.683,,,,,,,
3059,11/19/2025 03:39:23 PM,3.578,,,,,,,
3060,11/19/2025 03:49:23 PM,3.367,,,,,,,
3061,11/19/2025 03:59:23 PM,3.261,,,,,,,
3062,11/19/2025 04:09:23 PM,3.261,,,,,,,
3063,11/19/2025 04:19:23 PM,3.155,,,,,,,
3064,11/19/2025 04:29:23 PM,3.155,,,,,,,
3065,11/19/2025 04:39:23 PM,3.049,,,,,,,
3066,11/19/2025 04:49:23 PM,3.155,,,,,,,
3067,11/19/2025 04:59:23 PM,3.261,,,,,,,
3068,11/19/2025 05:09:23 PM,3.367,,,,,,,
3069,11/19/2025 05:19:23 PM,3.472,,,,,,,
3070,11/19/2025 05:29:23 PM,3.578,,,,,,,
3071,11/19/2025 05:39:23 PM,3.578,,,,,,,
3072,11/19/2025 05:49:23 PM,3.683,,,,,,,
3073,11/19/2025 05:59:23 PM,3.683,,,,,,,
3074,11/19/2025 06:09:23 PM,3.788,,,,,,,
3075,11/19/2025 06:19:23 PM,3.788,,,,,,,
3076,11/19/2025 06:29:23 PM,3.893,,,,,,,
3077,11/19/2025 06:39:23 PM,3.893,,,,,,,
3078,11/19/2025 06:49:23 PM,4.102,,,,,,,
3079,11/19/2025 06:59:23 PM,4.102,,,,,,,
3080,11/19/2025 07:09:23 PM,3.998,,,,,,,
3081,11/19/2025 07:19:23 PM,3.893,,,,,,,
3082,11/19/2025 07:29:23 PM,3.893,,,,,,,
3083,11/19/2025 07:39:23 PM,3.788,,,,,,,
3084,11/19/2025 07:49:23 PM,3.578,,,,,,,
3085,11/19/2025 07:59:23 PM,3.261,,,,,,,
3086,11/19/2025 08:09:23 PM,3.049,,,,,,,
3087,11/19/2025 08:19:23 PM,3.049,,,,,,,
3088,11/19/2025 08:29:23 PM,3.049,,,,,,,
3089,11/19/2025 08:39:23 PM,3.049,,,,,,,
3090,11/19/2025 08:49:23 PM,2.943,,,,,,,
3091,11/19/2025 08:59:23 PM,2.837,,,,,,,
3092,11/19/2025 09:09:23 PM,2.730,,,,,,,
3093,11/19/2025 09:19:23 PM,2.730,,,,,,,
3094,11/19/2025 09:29:23 PM,2.730,,,,,,,
3095,11/19/2025 09:39:23 PM,2.624,,,,,,,
3096,11/19/2025 09:49:23 PM,2.517,,,,,,,
3097,11/19/2025 09:59:23 PM,2.517,,,,,,,
3098,11/19/2025 10:09:23 PM,2.517,,,,,,,
3099,11/19/2025 10:19:23 PM,2.517,,,,,,,
3100,11/19/2025 10:29:23 PM,2.517,,,,,,,
3101,11/19/2025 10:39:23 PM,2.410,,,,,,,
3102,11/19/2025 10:49:23 PM,2.410,,,,,,,
3103,11/19/2025 10:59:23 PM,2.410,,,,,,,
3104,11/19/2025 11:09:23 PM,2.303,,,,,,,
3105,11/19/2025 11:19:23 PM,2.303,,,,,,,
3106,11/19/2025 11:29:23 PM,2.303,,,,,,,
3107,11/19/2025 11:39:23 PM,2.303,,,,,,,
3108,11/19/2025 11:49:23 PM,2.303,,,,,,,
3109,11/19/2025 11:59:23 PM,2.303,,,,,,,
3110,11/20/2025 12:09:23 AM,2.303,,,,,,,
3111,11/20/2025 12:19:23 AM,2.303,,,,,,,
3112,11/20/2025 12:29:23 AM,2.410,,,,,,,
3113,11/20/2025 12:39:23 AM,2.303,,,,,,,
3114,11/20/2025 12:49:23 AM,2.303,,,,,,,
3115,11/20/2025 12:59:23 AM,2.303,,,,,,,
3116,11/20/2025 01:09:23 AM,2.195,,,,,,,
3117,11/20/2025 01:19:23 AM,2.195,,,,,,,
3118,11/20/2025 01:29:23 AM,2.088,,,,,,,
3119,11/20/2025 01:39:23 AM,2.088,,,,,,,
3120,11/20/2025 01:49:23 AM,2.195,,,,,,,
3121,11/20/2025 01:59:23 AM,2.195,,,,,,,
3122,11/20/2025 02:09:23 AM,2.195,,,,,,,
3123,11/20/2025 02:19:23 AM,2.303,,,,,,,
3124,11/20/2025 02:29:23 AM,2.303,,,,,,,
3125,11/20/2025 02:39:23 AM,2.303,,,,,,,
3126,11/20/2025 02:49:23 AM,2.303,,,,,,,
3127,11/20/2025 02:59:23 AM,2.303,,,,,,,
3128,11/20/2025 03:09:23 AM,2.303,,,,,,,
3129,11/20/2025 03:19:23 AM,2.303,,,,,,,
3130,11/20/2025 03:29:23 AM,2.195,,,,,,,
3131,11/20/2025 03:39:23 AM,2.088,,,,,,,
3132,11/20/2025 03:49:23 AM,1.980,,,,,,,
3133,11/20/2025 03:59:23 AM,1.872,,,,,,,
3134,11/20/2025 04:09:23 AM,1.872,,,,,,,
3135,11/20/2025 04:19:23 AM,1.872,,,,,,,
3136,11/20/2025 04:29:23 AM,1.656,,,,,,,
3137,11/20/2025 04:39:23 AM,1.656,,,,,,,
3138,11/20/2025 04:49:23 AM,1.656,,,,,,,
3139,11/20/2025 04:59:23 AM,1.656,,,,,,,
3140,11/20/2025 05:09:23 AM,1.656,,,,,,,
3141,11/20/2025 05:19:23 AM,1.656,,,,,,,
3142,11/20/2025 05:29:23 AM,1.656,,,,,,,
3143,11/20/2025 05:39:23 AM,1.656,,,,,,,
3144,11/20/2025 05:49:23 AM,1.656,,,,,,,
3145,11/20/2025 05:59:23 AM,1.656,,,,,,,
3146,11/20/2025 06:09:23 AM,1.656,,,,,,,
3147,11/20/2025 06:19:23 AM,1.656,,,,,,,
3148,11/20/2025 06:29:23 AM,1.656,,,,,,,
3149,11/20/2025 06:39:23 AM,1.656,,,,,,,
3150,11/20/2025 06:49:23 AM,1.656,,,,,,,
3151,11/20/2025 06:59:23 AM,1.656,,,,,,,
3152,11/20/2025 07:09:23 AM,1.656,,,,,,,
3153,11/20/2025 07:19:23 AM,1.330,,,,,,,
3154,11/20/2025 07:29:23 AM,1.221,,,,,,,
3155,11/20/2025 07:39:23 AM,1.221,,,,,,,
3156,11/20/2025 07:49:23 AM,1.221,,,,,,,
3157,11/20/2025 07:59:23 AM,1.112,,,,,,,
3158,11/20/2025 08:09:23 AM,1.221,,,,,,,
3159,11/20/2025 08:19:23 AM,1.221,,,,,,,
3160,11/20/2025 08:29:23 AM,1.221,,,,,,,
3161,11/20/2025 08:39:23 AM,1.330,,,,,,,
3162,11/20/2025 08:49:23 AM,1.330,,,,,,,
3163,11/20/2025 08:59:23 AM,1.548,,,,,,,
3164,11/20/2025 09:09:23 AM,1.656,,,,,,,
3165,11/20/2025 09:19:23 AM,1.764,,,,,,,
3166,11/20/2025 09:29:23 AM,1.656,,,,,,,
3167,11/20/2025 09:39:23 AM,1.656,,,,,,,
3168,11/20/2025 09:49:23 AM,1.548,,,,,,,
3169,11/20/2025 09:59:23 AM,1.656,,,,,,,
3170,11/20/2025 10:09:23 AM,1.656,,,,,,,
3171,11/20/2025 10:19:23 AM,1.764,,,,,,,
3172,11/20/2025 10:29:23 AM,1.872,,,,,,,
3173,11/20/2025 10:39:23 AM,2.088,,,,,,,
3174,11/20/2025 10:49:23 AM,2.195,,,,,,,
3175,11/20/2025 10:59:23 AM,2.303,,,,,,,
