"Plot Title: 10760811"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10760811, SEN S/N: 10760811, LBL: Temp °C)","Bad Battery (LGR S/N: 10760811)","Coupler Attached (LGR S/N: 10760811)","Host Connected (LGR S/N: 10760811)","Stopped (LGR S/N: 10760811)","End Of File (LGR S/N: 10760811)"
2723,11/17/2025 07:40:00 AM,8.382,,,,,
2724,11/17/2025 07:50:00 AM,7.882,,,,,
2725,11/17/2025 08:00:00 AM,7.280,,,,,
2726,11/17/2025 08:10:00 AM,6.877,,,,,
2727,11/17/2025 08:20:00 AM,6.674,,,,,
2728,11/17/2025 08:30:00 AM,6.573,,,,,
2729,11/17/2025 08:40:00 AM,6.370,,,,,
2730,11/17/2025 08:50:00 AM,6.166,,,,,
2731,11/17/2025 09:00:00 AM,6.064,,,,,
2732,11/17/2025 09:10:00 AM,5.962,,,,,
2733,11/17/2025 09:20:00 AM,5.962,,,,,
2734,11/17/2025 09:30:00 AM,5.860,,,,,
2735,11/17/2025 09:40:00 AM,5.757,,,,,
2736,11/17/2025 09:50:00 AM,4.934,,,,,
2737,11/17/2025 10:00:00 AM,4.311,,,,,
2738,11/17/2025 10:10:00 AM,4.311,,,,,
2739,11/17/2025 10:20:00 AM,3.893,,,,,
2740,11/17/2025 10:30:00 AM,3.683,,,,,
2741,11/17/2025 10:40:00 AM,3.578,,,,,
2742,11/17/2025 10:50:00 AM,3.683,,,,,
2743,11/17/2025 11:00:00 AM,3.893,,,,,
2744,11/17/2025 11:10:00 AM,4.727,,,,,
2745,11/17/2025 11:20:00 AM,6.674,,,,,
2746,11/17/2025 11:30:00 AM,7.280,,,,,
2747,11/17/2025 11:40:00 AM,6.978,,,,,
2748,11/17/2025 11:50:00 AM,7.882,,,,,
2749,11/17/2025 12:00:00 PM,8.282,,,,,
2750,11/17/2025 12:10:00 PM,7.682,,,,,
2751,11/17/2025 12:20:00 PM,7.381,,,,,
2752,11/17/2025 12:30:00 PM,6.370,,,,,
2753,11/17/2025 12:40:00 PM,6.166,,,,,
2754,11/17/2025 12:50:00 PM,5.655,,,,,
2755,11/17/2025 01:00:00 PM,5.450,,,,,
2756,11/17/2025 01:10:00 PM,5.450,,,,,
2757,11/17/2025 01:20:00 PM,5.450,,,,,
2758,11/17/2025 01:30:00 PM,5.450,,,,,
2759,11/17/2025 01:40:00 PM,5.347,,,,,
2760,11/17/2025 01:50:00 PM,5.347,,,,,
2761,11/17/2025 02:00:00 PM,5.450,,,,,
2762,11/17/2025 02:10:00 PM,5.450,,,,,
2763,11/17/2025 02:20:00 PM,5.450,,,,,
2764,11/17/2025 02:30:00 PM,5.450,,,,,
2765,11/17/2025 02:40:00 PM,5.450,,,,,
2766,11/17/2025 02:50:00 PM,5.450,,,,,
2767,11/17/2025 03:00:00 PM,5.552,,,,,
2768,11/17/2025 03:10:00 PM,5.552,,,,,
2769,11/17/2025 03:20:00 PM,5.450,,,,,
2770,11/17/2025 03:30:00 PM,5.244,,,,,
2771,11/17/2025 03:40:00 PM,4.934,,,,,
2772,11/17/2025 03:50:00 PM,4.831,,,,,
2773,11/17/2025 04:00:00 PM,4.831,,,,,
2774,11/17/2025 04:10:00 PM,4.934,,,,,
2775,11/17/2025 04:20:00 PM,4.831,,,,,
2776,11/17/2025 04:30:00 PM,4.519,,,,,
2777,11/17/2025 04:40:00 PM,4.623,,,,,
2778,11/17/2025 04:50:00 PM,4.727,,,,,
2779,11/17/2025 05:00:00 PM,4.727,,,,,
2780,11/17/2025 05:10:00 PM,4.831,,,,,
2781,11/17/2025 05:20:00 PM,4.727,,,,,
2782,11/17/2025 05:30:00 PM,4.727,,,,,
2783,11/17/2025 05:40:00 PM,4.519,,,,,
2784,11/17/2025 05:50:00 PM,4.415,,,,,
2785,11/17/2025 06:00:00 PM,4.415,,,,,
2786,11/17/2025 06:10:00 PM,4.415,,,,,
2787,11/17/2025 06:20:00 PM,4.623,,,,,
2788,11/17/2025 06:30:00 PM,4.519,,,,,
2789,11/17/2025 06:40:00 PM,4.311,,,,,
2790,11/17/2025 06:50:00 PM,4.102,,,,,
2791,11/17/2025 07:00:00 PM,3.578,,,,,
2792,11/17/2025 07:10:00 PM,3.367,,,,,
2793,11/17/2025 07:20:00 PM,3.261,,,,,
2794,11/17/2025 07:30:00 PM,3.049,,,,,
2795,11/17/2025 07:40:00 PM,2.730,,,,,
2796,11/17/2025 07:50:00 PM,2.410,,,,,
2797,11/17/2025 08:00:00 PM,2.088,,,,,
2798,11/17/2025 08:10:00 PM,1.980,,,,,
2799,11/17/2025 08:20:00 PM,1.872,,,,,
2800,11/17/2025 08:30:00 PM,1.656,,,,,
2801,11/17/2025 08:40:00 PM,1.548,,,,,
2802,11/17/2025 08:50:00 PM,1.330,,,,,
2803,11/17/2025 09:00:00 PM,1.112,,,,,
2804,11/17/2025 09:10:00 PM,1.112,,,,,
2805,11/17/2025 09:20:00 PM,1.221,,,,,
2806,11/17/2025 09:30:00 PM,1.221,,,,,
2807,11/17/2025 09:40:00 PM,1.330,,,,,
2808,11/17/2025 09:50:00 PM,1.330,,,,,
2809,11/17/2025 10:00:00 PM,1.221,,,,,
2810,11/17/2025 10:10:00 PM,1.112,,,,,
2811,11/17/2025 10:20:00 PM,0.893,,,,,
2812,11/17/2025 10:30:00 PM,0.674,,,,,
2813,11/17/2025 10:40:00 PM,0.674,,,,,
2814,11/17/2025 10:50:00 PM,0.563,,,,,
2815,11/17/2025 11:00:00 PM,0.563,,,,,
2816,11/17/2025 11:10:00 PM,0.563,,,,,
2817,11/17/2025 11:20:00 PM,0.453,,,,,
2818,11/17/2025 11:30:00 PM,0.563,,,,,
2819,11/17/2025 11:40:00 PM,0.674,,,,,
2820,11/17/2025 11:50:00 PM,0.784,,,,,
2821,11/18/2025 12:00:00 AM,0.674,,,,,
2822,11/18/2025 12:10:00 AM,0.674,,,,,
2823,11/18/2025 12:20:00 AM,0.343,,,,,
2824,11/18/2025 12:30:00 AM,0.232,,,,,
2825,11/18/2025 12:40:00 AM,0.232,,,,,
2826,11/18/2025 12:50:00 AM,0.121,,,,,
2827,11/18/2025 01:00:00 AM,0.010,,,,,
2828,11/18/2025 01:10:00 AM,-0.102,,,,,
2829,11/18/2025 01:20:00 AM,-0.437,,,,,
2830,11/18/2025 01:30:00 AM,-0.437,,,,,
2831,11/18/2025 01:40:00 AM,-0.549,,,,,
2832,11/18/2025 01:50:00 AM,-0.662,,,,,
2833,11/18/2025 02:00:00 AM,-0.549,,,,,
2834,11/18/2025 02:10:00 AM,-0.662,,,,,
2835,11/18/2025 02:20:00 AM,-0.549,,,,,
2836,11/18/2025 02:30:00 AM,-0.887,,,,,
2837,11/18/2025 02:40:00 AM,-1.001,,,,,
2838,11/18/2025 02:50:00 AM,-0.774,,,,,
2839,11/18/2025 03:00:00 AM,-0.887,,,,,
2840,11/18/2025 03:10:00 AM,-0.662,,,,,
2841,11/18/2025 03:20:00 AM,-0.549,,,,,
2842,11/18/2025 03:30:00 AM,-0.662,,,,,
2843,11/18/2025 03:40:00 AM,-0.549,,,,,
2844,11/18/2025 03:50:00 AM,-0.549,,,,,
2845,11/18/2025 04:00:00 AM,-0.662,,,,,
2846,11/18/2025 04:10:00 AM,-0.662,,,,,
2847,11/18/2025 04:20:00 AM,-0.774,,,,,
2848,11/18/2025 04:30:00 AM,-0.774,,,,,
2849,11/18/2025 04:40:00 AM,-0.774,,,,,
2850,11/18/2025 04:50:00 AM,-0.887,,,,,
2851,11/18/2025 05:00:00 AM,-0.887,,,,,
2852,11/18/2025 05:10:00 AM,-0.887,,,,,
2853,11/18/2025 05:20:00 AM,-1.114,,,,,
2854,11/18/2025 05:30:00 AM,-1.341,,,,,
2855,11/18/2025 05:40:00 AM,-1.456,,,,,
2856,11/18/2025 05:50:00 AM,-1.456,,,,,
2857,11/18/2025 06:00:00 AM,-1.456,,,,,
2858,11/18/2025 06:10:00 AM,-1.456,,,,,
2859,11/18/2025 06:20:00 AM,-1.570,Logged,,,,
2860,11/18/2025 06:30:00 AM,-1.570,,,,,
2861,11/18/2025 06:40:00 AM,-1.684,,,,,
2862,11/18/2025 06:50:00 AM,-1.914,,,,,
2863,11/18/2025 07:00:00 AM,-1.914,,,,,
2864,11/18/2025 07:10:00 AM,-2.030,,,,,
2865,11/18/2025 07:20:00 AM,-1.799,,,,,
2866,11/18/2025 07:30:00 AM,-1.799,,,,,
2867,11/18/2025 07:40:00 AM,-1.914,,,,,
2868,11/18/2025 07:50:00 AM,-1.799,,,,,
2869,11/18/2025 08:00:00 AM,-1.799,,,,,
2870,11/18/2025 08:10:00 AM,-1.684,,,,,
2871,11/18/2025 08:20:00 AM,-1.799,,,,,
2872,11/18/2025 08:30:00 AM,-1.570,,,,,
2873,11/18/2025 08:40:00 AM,-1.570,,,,,
2874,11/18/2025 08:50:00 AM,-1.456,,,,,
2875,11/18/2025 09:00:00 AM,0.674,,,,,
2876,11/18/2025 09:10:00 AM,2.195,,,,,
2877,11/18/2025 09:20:00 AM,3.367,,,,,
2878,11/18/2025 09:30:00 AM,4.415,,,,,
2879,11/18/2025 09:40:00 AM,5.450,,,,,
2880,11/18/2025 09:50:00 AM,6.573,,,,,
2881,11/18/2025 10:00:00 AM,6.370,,,,,
2882,11/18/2025 10:10:00 AM,6.573,,,,,
2883,11/18/2025 10:20:00 AM,8.282,,,,,
2884,11/18/2025 10:30:00 AM,8.282,,,,,
2885,11/18/2025 10:40:00 AM,7.179,,,,,
2886,11/18/2025 10:50:00 AM,7.381,,,,,
2887,11/18/2025 11:00:00 AM,7.582,,,,,
2888,11/18/2025 11:10:00 AM,7.882,,,,,
2889,11/18/2025 11:20:00 AM,7.882,,,,,
2890,11/18/2025 11:30:00 AM,8.182,,,,,
2891,11/18/2025 11:40:00 AM,7.682,,,,,
2892,11/18/2025 11:50:00 AM,7.179,,,,,
2893,11/18/2025 12:00:00 PM,6.268,,,,,
2894,11/18/2025 12:10:00 PM,5.757,,,,,
2895,11/18/2025 12:20:00 PM,5.347,,,,,
2896,11/18/2025 12:30:00 PM,6.064,,,,,
2897,11/18/2025 12:40:00 PM,6.268,,,,,
2898,11/18/2025 12:50:00 PM,5.347,,,,,
2899,11/18/2025 01:00:00 PM,4.934,,,,,
2900,11/18/2025 01:10:00 PM,4.934,,,,,
2901,11/18/2025 01:20:00 PM,5.962,,,,,
2902,11/18/2025 01:30:00 PM,6.166,,,,,
2903,11/18/2025 01:40:00 PM,6.064,,,,,
2904,11/18/2025 01:50:00 PM,5.962,,,,,
2905,11/18/2025 02:00:00 PM,5.757,,,,,
2906,11/18/2025 02:10:00 PM,5.757,,,,,
2907,11/18/2025 02:20:00 PM,6.775,,,,,
2908,11/18/2025 02:30:00 PM,6.166,,,,,
2909,11/18/2025 02:40:00 PM,5.552,,,,,
2910,11/18/2025 02:50:00 PM,5.450,,,,,
2911,11/18/2025 03:00:00 PM,5.450,,,,,
2912,11/18/2025 03:10:00 PM,5.141,,,,,
2913,11/18/2025 03:20:00 PM,5.037,,,,,
2914,11/18/2025 03:30:00 PM,4.519,,,,,
2915,11/18/2025 03:40:00 PM,3.998,,,,,
2916,11/18/2025 03:50:00 PM,3.893,,,,,
2917,11/18/2025 04:00:00 PM,3.788,,,,,
2918,11/18/2025 04:10:00 PM,3.578,,,,,
2919,11/18/2025 04:20:00 PM,3.472,,,,,
2920,11/18/2025 04:30:00 PM,3.155,,,,,
2921,11/18/2025 04:40:00 PM,2.730,,,,,
2922,11/18/2025 04:50:00 PM,2.410,,,,,
2923,11/18/2025 05:00:00 PM,2.088,,,,,
2924,11/18/2025 05:10:00 PM,1.872,,,,,
2925,11/18/2025 05:20:00 PM,1.330,,,,,
2926,11/18/2025 05:30:00 PM,0.674,,,,,
2927,11/18/2025 05:40:00 PM,0.343,,,,,
2928,11/18/2025 05:50:00 PM,0.010,,,,,
2929,11/18/2025 06:00:00 PM,-0.213,,,,,
2930,11/18/2025 06:10:00 PM,-0.437,,,,,
2931,11/18/2025 06:20:00 PM,-0.549,,,,,
2932,11/18/2025 06:30:00 PM,-0.549,,,,,
2933,11/18/2025 06:40:00 PM,-0.102,,,,,
2934,11/18/2025 06:50:00 PM,-0.102,,,,,
2935,11/18/2025 07:00:00 PM,-0.102,,,,,
2936,11/18/2025 07:10:00 PM,-0.325,,,,,
2937,11/18/2025 07:20:00 PM,-0.213,,,,,
2938,11/18/2025 07:30:00 PM,0.674,,,,,
2939,11/18/2025 07:40:00 PM,0.674,,,,,
2940,11/18/2025 07:50:00 PM,0.453,,,,,
2941,11/18/2025 08:00:00 PM,0.563,,,,,
2942,11/18/2025 08:10:00 PM,0.674,,,,,
2943,11/18/2025 08:20:00 PM,0.784,,,,,
2944,11/18/2025 08:30:00 PM,0.893,,,,,
2945,11/18/2025 08:40:00 PM,0.784,,,,,
2946,11/18/2025 08:50:00 PM,0.784,,,,,
2947,11/18/2025 09:00:00 PM,0.893,,,,,
2948,11/18/2025 09:10:00 PM,1.221,,,,,
2949,11/18/2025 09:20:00 PM,1.656,,,,,
2950,11/18/2025 09:30:00 PM,1.656,,,,,
2951,11/18/2025 09:40:00 PM,1.548,,,,,
2952,11/18/2025 09:50:00 PM,1.656,,,,,
2953,11/18/2025 10:00:00 PM,1.548,,,,,
2954,11/18/2025 10:10:00 PM,1.221,,,,,
2955,11/18/2025 10:20:00 PM,0.784,,,,,
2956,11/18/2025 10:30:00 PM,0.893,,,,,
2957,11/18/2025 10:40:00 PM,1.112,,,,,
2958,11/18/2025 10:50:00 PM,1.330,,,,,
2959,11/18/2025 11:00:00 PM,1.439,,,,,
2960,11/18/2025 11:10:00 PM,1.439,,,,,
2961,11/18/2025 11:20:00 PM,1.330,,,,,
2962,11/18/2025 11:30:00 PM,1.330,,,,,
2963,11/18/2025 11:40:00 PM,1.439,,,,,
2964,11/18/2025 11:50:00 PM,1.548,,,,,
2965,11/19/2025 12:00:00 AM,1.439,,,,,
2966,11/19/2025 12:10:00 AM,1.439,,,,,
2967,11/19/2025 12:20:00 AM,1.439,,,,,
2968,11/19/2025 12:30:00 AM,1.439,,,,,
2969,11/19/2025 12:40:00 AM,1.330,,,,,
2970,11/19/2025 12:50:00 AM,1.439,,,,,
2971,11/19/2025 01:00:00 AM,1.439,,,,,
2972,11/19/2025 01:10:00 AM,1.764,,,,,
2973,11/19/2025 01:20:00 AM,1.764,,,,,
2974,11/19/2025 01:30:00 AM,1.872,,,,,
2975,11/19/2025 01:40:00 AM,1.980,,,,,
2976,11/19/2025 01:50:00 AM,1.980,,,,,
2977,11/19/2025 02:00:00 AM,1.980,,,,,
2978,11/19/2025 02:10:00 AM,1.764,,,,,
2979,11/19/2025 02:20:00 AM,1.980,,,,,
2980,11/19/2025 02:30:00 AM,1.980,,,,,
2981,11/19/2025 02:40:00 AM,1.980,,,,,
2982,11/19/2025 02:50:00 AM,1.872,,,,,
2983,11/19/2025 03:00:00 AM,1.872,,,,,
2984,11/19/2025 03:10:00 AM,1.872,,,,,
2985,11/19/2025 03:20:00 AM,1.872,,,,,
2986,11/19/2025 03:30:00 AM,1.764,,,,,
2987,11/19/2025 03:40:00 AM,1.764,,,,,
2988,11/19/2025 03:50:00 AM,1.656,,,,,
2989,11/19/2025 04:00:00 AM,1.656,,,,,
2990,11/19/2025 04:10:00 AM,1.548,,,,,
2991,11/19/2025 04:20:00 AM,1.980,,,,,
2992,11/19/2025 04:30:00 AM,1.980,,,,,
2993,11/19/2025 04:40:00 AM,1.980,,,,,
2994,11/19/2025 04:50:00 AM,2.088,,,,,
2995,11/19/2025 05:00:00 AM,1.980,,,,,
2996,11/19/2025 05:10:00 AM,1.980,,,,,
2997,11/19/2025 05:20:00 AM,1.980,,,,,
2998,11/19/2025 05:30:00 AM,1.980,,,,,
2999,11/19/2025 05:40:00 AM,1.872,,,,,
3000,11/19/2025 05:50:00 AM,1.764,,,,,
3001,11/19/2025 06:00:00 AM,1.656,,,,,
3002,11/19/2025 06:10:00 AM,1.548,,,,,
3003,11/19/2025 06:20:00 AM,1.439,,,,,
3004,11/19/2025 06:30:00 AM,1.548,,,,,
3005,11/19/2025 06:40:00 AM,1.548,,,,,
3006,11/19/2025 06:50:00 AM,1.548,,,,,
3007,11/19/2025 07:00:00 AM,1.656,,,,,
3008,11/19/2025 07:10:00 AM,1.656,,,,,
3009,11/19/2025 07:20:00 AM,1.656,,,,,
3010,11/19/2025 07:30:00 AM,1.439,,,,,
3011,11/19/2025 07:40:00 AM,1.439,,,,,
3012,11/19/2025 07:50:00 AM,1.221,,,,,
3013,11/19/2025 08:00:00 AM,1.112,,,,,
3014,11/19/2025 08:10:00 AM,1.112,,,,,
3015,11/19/2025 08:20:00 AM,1.003,,,,,
3016,11/19/2025 08:30:00 AM,1.112,,,,,
3017,11/19/2025 08:40:00 AM,1.112,,,,,
3018,11/19/2025 08:50:00 AM,1.221,,,,,
3019,11/19/2025 09:00:00 AM,1.980,,,,,
3020,11/19/2025 09:10:00 AM,2.730,,,,,
3021,11/19/2025 09:20:00 AM,3.155,,,,,
3022,11/19/2025 09:30:00 AM,3.367,,,,,
3023,11/19/2025 09:40:00 AM,3.893,,,,,
3024,11/19/2025 09:50:00 AM,4.102,,,,,
3025,11/19/2025 10:00:00 AM,5.347,,,,,
3026,11/19/2025 10:10:00 AM,6.370,,,,,
3027,11/19/2025 10:20:00 AM,5.655,,,,,
3028,11/19/2025 10:30:00 AM,5.860,,,,,
3029,11/19/2025 10:40:00 AM,5.860,,,,,
3030,11/19/2025 10:50:00 AM,6.064,,,,,
3031,11/19/2025 11:00:00 AM,6.370,,,,,
3032,11/19/2025 11:10:00 AM,6.370,,,,,
3033,11/19/2025 11:20:00 AM,6.166,,,,,
3034,11/19/2025 11:30:00 AM,6.370,,,,,
3035,11/19/2025 11:40:00 AM,6.674,,,,,
3036,11/19/2025 11:50:00 AM,6.775,,,,,
3037,11/19/2025 12:00:00 PM,6.674,,,,,
3038,11/19/2025 12:10:00 PM,6.370,,,,,
3039,11/19/2025 12:20:00 PM,6.775,,,,,
3040,11/19/2025 12:30:00 PM,7.079,,,,,
3041,11/19/2025 12:40:00 PM,7.481,,,,,
3042,11/19/2025 12:50:00 PM,7.179,,,,,
3043,11/19/2025 01:00:00 PM,6.775,,,,,
3044,11/19/2025 01:10:00 PM,6.573,,,,,
3045,11/19/2025 01:20:00 PM,7.079,,,,,
3046,11/19/2025 01:30:00 PM,7.179,,,,,
3047,11/19/2025 01:40:00 PM,6.573,,,,,
3048,11/19/2025 01:50:00 PM,6.370,,,,,
3049,11/19/2025 02:00:00 PM,6.573,,,,,
3050,11/19/2025 02:10:00 PM,6.268,,,,,
3051,11/19/2025 02:20:00 PM,6.573,,,,,
3052,11/19/2025 02:30:00 PM,6.471,,,,,
3053,11/19/2025 02:40:00 PM,6.268,,,,,
3054,11/19/2025 02:50:00 PM,6.166,,,,,
3055,11/19/2025 03:00:00 PM,6.166,,,,,
3056,11/19/2025 03:10:00 PM,6.064,,,,,
3057,11/19/2025 03:20:00 PM,5.962,,,,,
3058,11/19/2025 03:30:00 PM,5.757,,,,,
3059,11/19/2025 03:40:00 PM,5.655,,,,,
3060,11/19/2025 03:50:00 PM,5.450,,,,,
3061,11/19/2025 04:00:00 PM,5.244,,,,,
3062,11/19/2025 04:10:00 PM,5.141,,,,,
3063,11/19/2025 04:20:00 PM,5.141,,,,,
3064,11/19/2025 04:30:00 PM,5.037,,,,,
3065,11/19/2025 04:40:00 PM,5.037,,,,,
3066,11/19/2025 04:50:00 PM,4.934,,,,,
3067,11/19/2025 05:00:00 PM,4.934,,,,,
3068,11/19/2025 05:10:00 PM,4.934,,,,,
3069,11/19/2025 05:20:00 PM,5.450,,,,,
3070,11/19/2025 05:30:00 PM,5.757,,,,,
3071,11/19/2025 05:40:00 PM,5.860,,,,,
3072,11/19/2025 05:50:00 PM,5.962,,,,,
3073,11/19/2025 06:00:00 PM,5.962,,,,,
3074,11/19/2025 06:10:00 PM,5.962,,,,,
3075,11/19/2025 06:20:00 PM,5.962,,,,,
3076,11/19/2025 06:30:00 PM,6.064,,,,,
3077,11/19/2025 06:40:00 PM,6.064,,,,,
3078,11/19/2025 06:50:00 PM,6.166,,,,,
3079,11/19/2025 07:00:00 PM,6.064,,,,,
3080,11/19/2025 07:10:00 PM,5.962,,,,,
3081,11/19/2025 07:20:00 PM,5.860,,,,,
3082,11/19/2025 07:30:00 PM,5.860,,,,,
3083,11/19/2025 07:40:00 PM,5.757,,,,,
3084,11/19/2025 07:50:00 PM,5.450,,,,,
3085,11/19/2025 08:00:00 PM,5.244,,,,,
3086,11/19/2025 08:10:00 PM,5.141,,,,,
3087,11/19/2025 08:20:00 PM,5.141,,,,,
3088,11/19/2025 08:30:00 PM,5.037,,,,,
3089,11/19/2025 08:40:00 PM,4.934,,,,,
3090,11/19/2025 08:50:00 PM,4.831,,,,,
3091,11/19/2025 09:00:00 PM,4.727,,,,,
3092,11/19/2025 09:10:00 PM,4.727,,,,,
3093,11/19/2025 09:20:00 PM,4.623,,,,,
3094,11/19/2025 09:30:00 PM,4.623,,,,,
3095,11/19/2025 09:40:00 PM,4.519,,,,,
3096,11/19/2025 09:50:00 PM,4.415,,,,,
3097,11/19/2025 10:00:00 PM,4.311,,,,,
3098,11/19/2025 10:10:00 PM,4.311,,,,,
3099,11/19/2025 10:20:00 PM,4.311,,,,,
3100,11/19/2025 10:30:00 PM,4.207,,,,,
3101,11/19/2025 10:40:00 PM,4.207,,,,,
3102,11/19/2025 10:50:00 PM,4.207,,,,,
3103,11/19/2025 11:00:00 PM,4.102,,,,,
3104,11/19/2025 11:10:00 PM,4.102,,,,,
3105,11/19/2025 11:20:00 PM,4.102,,,,,
3106,11/19/2025 11:30:00 PM,4.102,,,,,
3107,11/19/2025 11:40:00 PM,3.998,,,,,
3108,11/19/2025 11:50:00 PM,3.998,,,,,
3109,11/20/2025 12:00:00 AM,3.998,,,,,
3110,11/20/2025 12:10:00 AM,3.998,,,,,
3111,11/20/2025 12:20:00 AM,4.102,,,,,
3112,11/20/2025 12:30:00 AM,4.102,,,,,
3113,11/20/2025 12:40:00 AM,3.998,,,,,
3114,11/20/2025 12:50:00 AM,3.998,,,,,
3115,11/20/2025 01:00:00 AM,3.998,,,,,
3116,11/20/2025 01:10:00 AM,3.893,,,,,
3117,11/20/2025 01:20:00 AM,3.893,,,,,
3118,11/20/2025 01:30:00 AM,3.893,,,,,
3119,11/20/2025 01:40:00 AM,3.893,,,,,
3120,11/20/2025 01:50:00 AM,3.998,,,,,
3121,11/20/2025 02:00:00 AM,3.998,,,,,
3122,11/20/2025 02:10:00 AM,3.998,,,,,
3123,11/20/2025 02:20:00 AM,3.998,,,,,
3124,11/20/2025 02:30:00 AM,4.102,,,,,
3125,11/20/2025 02:40:00 AM,4.207,,,,,
3126,11/20/2025 02:50:00 AM,4.207,,,,,
3127,11/20/2025 03:00:00 AM,4.311,,,,,
3128,11/20/2025 03:10:00 AM,4.207,,,,,
3129,11/20/2025 03:20:00 AM,4.102,,,,,
3130,11/20/2025 03:30:00 AM,3.893,,,,,
3131,11/20/2025 03:40:00 AM,3.893,,,,,
3132,11/20/2025 03:50:00 AM,3.788,,,,,
3133,11/20/2025 04:00:00 AM,3.683,,,,,
3134,11/20/2025 04:10:00 AM,3.578,,,,,
3135,11/20/2025 04:20:00 AM,3.472,,,,,
3136,11/20/2025 04:30:00 AM,3.472,,,,,
3137,11/20/2025 04:40:00 AM,3.472,,,,,
3138,11/20/2025 04:50:00 AM,3.367,,,,,
3139,11/20/2025 05:00:00 AM,3.367,,,,,
3140,11/20/2025 05:10:00 AM,3.472,,,,,
3141,11/20/2025 05:20:00 AM,3.472,,,,,
3142,11/20/2025 05:30:00 AM,3.472,,,,,
3143,11/20/2025 05:40:00 AM,3.472,,,,,
3144,11/20/2025 05:50:00 AM,3.472,,,,,
3145,11/20/2025 06:00:00 AM,3.472,,,,,
3146,11/20/2025 06:10:00 AM,3.472,,,,,
3147,11/20/2025 06:20:00 AM,3.472,,,,,
3148,11/20/2025 06:30:00 AM,3.367,,,,,
3149,11/20/2025 06:40:00 AM,3.472,,,,,
3150,11/20/2025 06:50:00 AM,3.472,,,,,
3151,11/20/2025 07:00:00 AM,3.367,,,,,
3152,11/20/2025 07:10:00 AM,3.155,,,,,
3153,11/20/2025 07:20:00 AM,2.943,,,,,
3154,11/20/2025 07:30:00 AM,2.837,,,,,
3155,11/20/2025 07:40:00 AM,2.624,,,,,
3156,11/20/2025 07:50:00 AM,2.624,,,,,
3157,11/20/2025 08:00:00 AM,2.624,,,,,
3158,11/20/2025 08:10:00 AM,2.730,,,,,
3159,11/20/2025 08:20:00 AM,2.837,,,,,
3160,11/20/2025 08:30:00 AM,2.837,,,,,
3161,11/20/2025 08:40:00 AM,2.943,,,,,
3162,11/20/2025 08:50:00 AM,3.049,,,,,
3163,11/20/2025 09:00:00 AM,3.261,,,,,
3164,11/20/2025 09:10:00 AM,3.472,,,,,
3165,11/20/2025 09:20:00 AM,3.683,,,,,
3166,11/20/2025 09:30:00 AM,3.683,,,,,
3167,11/20/2025 09:40:00 AM,3.788,,,,,
3168,11/20/2025 09:50:00 AM,4.934,,,,,
3169,11/20/2025 10:00:00 AM,4.727,,,,,
3170,11/20/2025 10:10:00 AM,4.415,,,,,
3171,11/20/2025 10:20:00 AM,4.311,,,,,
3172,11/20/2025 10:30:00 AM,4.311,,,,,
3173,11/20/2025 10:40:00 AM,4.415,,,,,
3174,11/20/2025 10:50:00 AM,4.519,,,,,
3175,11/20/2025 11:00:00 AM,4.519,,,,,
3176,11/20/2025 11:10:00 AM,4.415,,,,,
3177,11/20/2025 11:20:00 AM,4.831,,,,,
3178,11/20/2025 11:30:00 AM,5.037,,,,,
3179,11/20/2025 11:40:00 AM,4.934,,,,,
3180,11/20/2025 11:50:00 AM,4.934,,,,,
3181,11/20/2025 12:00:00 PM,4.831,,,,,
3182,11/20/2025 12:10:00 PM,4.415,,,,,
3183,11/20/2025 12:20:00 PM,4.623,,,,,
3184,11/20/2025 12:30:00 PM,4.727,,,,,
3185,11/20/2025 12:40:00 PM,4.831,,,,,
3186,11/20/2025 12:50:00 PM,5.244,,,,,
3187,11/20/2025 01:00:00 PM,5.552,,,,,
3188,11/20/2025 01:10:00 PM,5.244,,,,,
3189,11/20/2025 01:20:00 PM,4.934,,,,,
3190,11/20/2025 01:30:00 PM,5.244,,,,,
3191,11/20/2025 01:40:00 PM,5.347,,,,,
3192,11/20/2025 01:50:00 PM,5.552,,,,,
3193,11/20/2025 02:00:00 PM,5.450,,,,,
3194,11/20/2025 02:10:00 PM,5.450,,,,,
3195,11/20/2025 02:20:00 PM,5.244,,,,,
3196,11/20/2025 02:30:00 PM,5.552,,,,,
3197,11/20/2025 02:40:00 PM,5.347,,,,,
3198,11/20/2025 02:50:00 PM,5.552,,,,,
3199,11/20/2025 03:00:00 PM,6.166,,,,,
3200,11/20/2025 03:10:00 PM,5.244,,,,,
3201,11/20/2025 03:20:00 PM,4.415,,,,,
3202,11/20/2025 03:30:00 PM,4.102,,,,,
3203,11/20/2025 03:40:00 PM,4.207,,,,,
3204,11/20/2025 03:50:00 PM,4.207,,,,,
3205,11/20/2025 04:00:00 PM,4.102,,,,,
3206,11/20/2025 04:10:00 PM,4.207,,,,,
3207,11/20/2025 04:20:00 PM,3.998,,,,,
3208,11/20/2025 04:30:00 PM,3.683,,,,,
3209,11/20/2025 04:40:00 PM,3.261,,,,,
3210,11/20/2025 04:50:00 PM,3.049,,,,,
3211,11/20/2025 05:00:00 PM,2.837,,,,,
3212,11/20/2025 05:10:00 PM,2.303,,,,,
3213,11/20/2025 05:20:00 PM,2.303,,,,,
