"Plot Title: 10760710"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10760710, SEN S/N: 10760710, LBL: temp)","Coupler Detached (LGR S/N: 10760710)","Coupler Attached (LGR S/N: 10760710)","Host Connected (LGR S/N: 10760710)","Stopped (LGR S/N: 10760710)","End Of File (LGR S/N: 10760710)"
2939,11/18/2025 07:49:27 PM,-0.774,,,,,
2940,11/18/2025 07:59:27 PM,-0.662,,,,,
2941,11/18/2025 08:09:27 PM,-0.662,,,,,
2942,11/18/2025 08:19:27 PM,-0.549,,,,,
2943,11/18/2025 08:29:27 PM,-0.549,,,,,
2944,11/18/2025 08:39:27 PM,-0.549,,,,,
2945,11/18/2025 08:49:27 PM,-0.549,,,,,
2946,11/18/2025 08:59:27 PM,-0.549,,,,,
2947,11/18/2025 09:09:27 PM,-0.549,,,,,
2948,11/18/2025 09:19:27 PM,-0.437,,,,,
2949,11/18/2025 09:29:27 PM,-0.325,,,,,
2950,11/18/2025 09:39:27 PM,-0.213,,,,,
2951,11/18/2025 09:49:27 PM,-0.325,,,,,
2952,11/18/2025 09:59:27 PM,-0.325,,,,,
2953,11/18/2025 10:09:27 PM,-0.437,,,,,
2954,11/18/2025 10:19:27 PM,-0.437,,,,,
2955,11/18/2025 10:29:27 PM,-0.549,,,,,
2956,11/18/2025 10:39:27 PM,-0.437,,,,,
2957,11/18/2025 10:49:27 PM,-0.549,,,,,
2958,11/18/2025 10:59:27 PM,-0.549,,,,,
2959,11/18/2025 11:09:27 PM,-0.549,,,,,
2960,11/18/2025 11:19:27 PM,-0.549,,,,,
2961,11/18/2025 11:29:27 PM,-0.549,,,,,
2962,11/18/2025 11:39:27 PM,-0.549,,,,,
2963,11/18/2025 11:49:27 PM,-0.549,,,,,
2964,11/18/2025 11:59:27 PM,-0.549,,,,,
2965,11/19/2025 12:09:27 AM,-0.662,,,,,
2966,11/19/2025 12:19:27 AM,-0.549,,,,,
2967,11/19/2025 12:29:27 AM,-0.662,,,,,
2968,11/19/2025 12:39:27 AM,-0.774,,,,,
2969,11/19/2025 12:49:27 AM,-0.662,,,,,
2970,11/19/2025 12:59:27 AM,-0.662,,,,,
2971,11/19/2025 01:09:27 AM,-0.662,,,,,
2972,11/19/2025 01:19:27 AM,-0.549,,,,,
2973,11/19/2025 01:29:27 AM,-0.549,,,,,
2974,11/19/2025 01:39:27 AM,-0.437,,,,,
2975,11/19/2025 01:49:27 AM,-0.437,,,,,
2976,11/19/2025 01:59:27 AM,-0.437,,,,,
2977,11/19/2025 02:09:27 AM,-0.437,,,,,
2978,11/19/2025 02:19:27 AM,-0.549,,,,,
2979,11/19/2025 02:29:27 AM,-0.437,,,,,
2980,11/19/2025 02:39:27 AM,-0.325,,,,,
2981,11/19/2025 02:49:27 AM,-0.437,,,,,
2982,11/19/2025 02:59:27 AM,-0.437,,,,,
2983,11/19/2025 03:09:27 AM,-0.437,,,,,
2984,11/19/2025 03:19:27 AM,-0.549,,,,,
2985,11/19/2025 03:29:27 AM,-0.549,,,,,
2986,11/19/2025 03:39:27 AM,-0.549,,,,,
2987,11/19/2025 03:49:27 AM,-0.662,,,,,
2988,11/19/2025 03:59:27 AM,-0.549,,,,,
2989,11/19/2025 04:09:27 AM,-0.549,,,,,
2990,11/19/2025 04:19:27 AM,-0.549,,,,,
2991,11/19/2025 04:29:27 AM,-0.549,,,,,
2992,11/19/2025 04:39:27 AM,-0.549,,,,,
2993,11/19/2025 04:49:27 AM,-0.549,,,,,
2994,11/19/2025 04:59:27 AM,-0.549,,,,,
2995,11/19/2025 05:09:27 AM,-0.549,,,,,
2996,11/19/2025 05:19:27 AM,-0.549,,,,,
2997,11/19/2025 05:29:27 AM,-0.549,,,,,
2998,11/19/2025 05:39:27 AM,-0.549,,,,,
2999,11/19/2025 05:49:27 AM,-0.549,,,,,
3000,11/19/2025 05:59:27 AM,-0.549,,,,,
3001,11/19/2025 06:09:27 AM,-0.549,,,,,
3002,11/19/2025 06:19:27 AM,-0.549,,,,,
3003,11/19/2025 06:29:27 AM,-0.662,,,,,
3004,11/19/2025 06:39:27 AM,-0.662,,,,,
3005,11/19/2025 06:49:27 AM,-0.662,,,,,
3006,11/19/2025 06:59:27 AM,-0.662,,,,,
3007,11/19/2025 07:09:27 AM,-0.662,,,,,
3008,11/19/2025 07:19:27 AM,-0.774,,,,,
3009,11/19/2025 07:29:27 AM,-0.887,,,,,
3010,11/19/2025 07:39:27 AM,-0.887,,,,,
3011,11/19/2025 07:49:27 AM,-0.774,,,,,
3012,11/19/2025 07:59:27 AM,-0.774,,,,,
3013,11/19/2025 08:09:27 AM,-0.887,,,,,
3014,11/19/2025 08:19:27 AM,-0.887,,,,,
3015,11/19/2025 08:29:27 AM,-0.887,,,,,
3016,11/19/2025 08:39:27 AM,-0.774,,,,,
3017,11/19/2025 08:49:27 AM,-0.662,,,,,
3018,11/19/2025 08:59:27 AM,-0.662,,,,,
3019,11/19/2025 09:09:27 AM,-0.549,,,,,
3020,11/19/2025 09:19:27 AM,-0.325,,,,,
3021,11/19/2025 09:29:27 AM,-0.102,,,,,
3022,11/19/2025 09:39:27 AM,0.232,,,,,
3023,11/19/2025 09:49:27 AM,0.343,,,,,
3024,11/19/2025 09:59:27 AM,0.674,,,,,
3025,11/19/2025 10:09:27 AM,0.674,,,,,
3026,11/19/2025 10:19:27 AM,0.893,,,,,
3027,11/19/2025 10:29:27 AM,1.112,,,,,
3028,11/19/2025 10:39:27 AM,1.330,,,,,
3029,11/19/2025 10:49:27 AM,1.548,,,,,
3030,11/19/2025 10:59:27 AM,2.195,,,,,
3031,11/19/2025 11:09:27 AM,1.980,,,,,
3032,11/19/2025 11:19:27 AM,2.730,,,,,
3033,11/19/2025 11:29:27 AM,3.049,,,,,
3034,11/19/2025 11:39:27 AM,3.683,,,,,
3035,11/19/2025 11:49:27 AM,4.519,,,,,
3036,11/19/2025 11:59:27 AM,4.311,,,,,
3037,11/19/2025 12:09:27 PM,3.472,,,,,
3038,11/19/2025 12:19:27 PM,3.683,,,,,
3039,11/19/2025 12:29:27 PM,3.893,,,,,
3040,11/19/2025 12:39:27 PM,4.623,,,,,
3041,11/19/2025 12:49:27 PM,4.831,,,,,
3042,11/19/2025 12:59:27 PM,4.727,,,,,
3043,11/19/2025 01:09:27 PM,4.519,,,,,
3044,11/19/2025 01:19:27 PM,4.207,,,,,
3045,11/19/2025 01:29:27 PM,4.415,,,,,
3046,11/19/2025 01:39:27 PM,4.831,,,,,
3047,11/19/2025 01:49:27 PM,4.727,,,,,
3048,11/19/2025 01:59:27 PM,4.102,,,,,
3049,11/19/2025 02:09:27 PM,3.788,,,,,
3050,11/19/2025 02:19:27 PM,3.683,,,,,
3051,11/19/2025 02:29:27 PM,3.788,,,,,
3052,11/19/2025 02:39:27 PM,3.998,,,,,
3053,11/19/2025 02:49:27 PM,3.998,,,,,
3054,11/19/2025 02:59:27 PM,3.893,,,,,
3055,11/19/2025 03:09:27 PM,3.683,,,,,
3056,11/19/2025 03:19:27 PM,3.578,,,,,
3057,11/19/2025 03:29:27 PM,3.367,,,,,
3058,11/19/2025 03:39:27 PM,3.261,,,,,
3059,11/19/2025 03:49:27 PM,2.943,,,,,
3060,11/19/2025 03:59:27 PM,2.837,,,,,
3061,11/19/2025 04:09:27 PM,2.943,,,,,
3062,11/19/2025 04:19:27 PM,2.837,,,,,
3063,11/19/2025 04:29:27 PM,2.730,,,,,
3064,11/19/2025 04:39:27 PM,2.730,,,,,
3065,11/19/2025 04:49:27 PM,2.730,,,,,
3066,11/19/2025 04:59:27 PM,2.837,,,,,
3067,11/19/2025 05:09:27 PM,3.049,,,,,
3068,11/19/2025 05:19:27 PM,3.049,,,,,
3069,11/19/2025 05:29:27 PM,3.049,,,,,
3070,11/19/2025 05:39:27 PM,3.261,,,,,
3071,11/19/2025 05:49:27 PM,3.261,,,,,
3072,11/19/2025 05:59:27 PM,3.261,,,,,
3073,11/19/2025 06:09:27 PM,3.367,,,,,
3074,11/19/2025 06:19:27 PM,3.472,,,,,
3075,11/19/2025 06:29:27 PM,3.367,,,,,
3076,11/19/2025 06:39:27 PM,3.472,,,,,
3077,11/19/2025 06:49:27 PM,3.472,,,,,
3078,11/19/2025 06:59:27 PM,3.472,,,,,
3079,11/19/2025 07:09:27 PM,3.578,,,,,
3080,11/19/2025 07:19:27 PM,3.578,,,,,
3081,11/19/2025 07:29:27 PM,3.472,,,,,
3082,11/19/2025 07:39:27 PM,3.367,,,,,
3083,11/19/2025 07:49:27 PM,3.155,,,,,
3084,11/19/2025 07:59:27 PM,2.837,,,,,
3085,11/19/2025 08:09:27 PM,2.410,,,,,
3086,11/19/2025 08:19:27 PM,2.303,,,,,
3087,11/19/2025 08:29:27 PM,2.195,,,,,
3088,11/19/2025 08:39:27 PM,2.088,,,,,
3089,11/19/2025 08:49:27 PM,1.980,,,,,
3090,11/19/2025 08:59:27 PM,1.980,,,,,
3091,11/19/2025 09:09:27 PM,1.980,,,,,
3092,11/19/2025 09:19:27 PM,1.980,,,,,
3093,11/19/2025 09:29:27 PM,1.980,,,,,
3094,11/19/2025 09:39:27 PM,1.980,,,,,
3095,11/19/2025 09:49:27 PM,1.980,,,,,
3096,11/19/2025 09:59:27 PM,1.980,,,,,
3097,11/19/2025 10:09:27 PM,1.980,,,,,
3098,11/19/2025 10:19:27 PM,1.980,,,,,
3099,11/19/2025 10:29:27 PM,1.980,,,,,
3100,11/19/2025 10:39:27 PM,1.980,,,,,
3101,11/19/2025 10:49:27 PM,1.980,,,,,
3102,11/19/2025 10:59:27 PM,1.980,,,,,
3103,11/19/2025 11:09:27 PM,1.872,,,,,
3104,11/19/2025 11:19:27 PM,1.872,,,,,
3105,11/19/2025 11:29:27 PM,1.872,,,,,
3106,11/19/2025 11:39:27 PM,1.872,,,,,
3107,11/19/2025 11:49:27 PM,1.872,,,,,
3108,11/19/2025 11:59:27 PM,1.872,,,,,
3109,11/20/2025 12:09:27 AM,1.872,,,,,
3110,11/20/2025 12:19:27 AM,1.872,,,,,
3111,11/20/2025 12:29:27 AM,1.872,,,,,
3112,11/20/2025 12:39:27 AM,1.872,,,,,
3113,11/20/2025 12:49:27 AM,1.764,,,,,
3114,11/20/2025 12:59:27 AM,1.764,,,,,
3115,11/20/2025 01:09:27 AM,1.656,,,,,
3116,11/20/2025 01:19:27 AM,1.656,,,,,
3117,11/20/2025 01:29:27 AM,1.656,,,,,
3118,11/20/2025 01:39:27 AM,1.656,,,,,
3119,11/20/2025 01:49:27 AM,1.764,,,,,
3120,11/20/2025 01:59:27 AM,1.764,,,,,
3121,11/20/2025 02:09:27 AM,1.764,,,,,
3122,11/20/2025 02:19:27 AM,1.872,,,,,
3123,11/20/2025 02:29:27 AM,1.872,,,,,
3124,11/20/2025 02:39:27 AM,1.872,,,,,
3125,11/20/2025 02:49:27 AM,1.872,,,,,
3126,11/20/2025 02:59:27 AM,1.980,,,,,
3127,11/20/2025 03:09:27 AM,1.980,,,,,
3128,11/20/2025 03:19:27 AM,1.980,,,,,
3129,11/20/2025 03:29:27 AM,1.764,,,,,
3130,11/20/2025 03:39:27 AM,1.764,,,,,
3131,11/20/2025 03:49:27 AM,1.656,,,,,
3132,11/20/2025 03:59:27 AM,1.548,,,,,
3133,11/20/2025 04:09:27 AM,1.439,,,,,
3134,11/20/2025 04:19:27 AM,1.330,,,,,
3135,11/20/2025 04:29:27 AM,1.330,,,,,
3136,11/20/2025 04:39:27 AM,1.221,,,,,
3137,11/20/2025 04:49:27 AM,1.221,,,,,
3138,11/20/2025 04:59:27 AM,1.221,,,,,
3139,11/20/2025 05:09:27 AM,1.221,,,,,
3140,11/20/2025 05:19:27 AM,1.221,,,,,
3141,11/20/2025 05:29:27 AM,1.221,,,,,
3142,11/20/2025 05:39:27 AM,1.221,,,,,
3143,11/20/2025 05:49:27 AM,1.221,,,,,
3144,11/20/2025 05:59:27 AM,1.221,,,,,
3145,11/20/2025 06:09:27 AM,1.221,,,,,
3146,11/20/2025 06:19:27 AM,1.221,,,,,
3147,11/20/2025 06:29:27 AM,1.221,,,,,
3148,11/20/2025 06:39:27 AM,1.221,,,,,
3149,11/20/2025 06:49:27 AM,1.221,,,,,
3150,11/20/2025 06:59:27 AM,1.221,,,,,
3151,11/20/2025 07:09:27 AM,1.003,,,,,
3152,11/20/2025 07:19:27 AM,0.893,,,,,
3153,11/20/2025 07:29:27 AM,0.674,,,,,
3154,11/20/2025 07:39:27 AM,0.674,,,,,
3155,11/20/2025 07:49:27 AM,0.674,,,,,
3156,11/20/2025 07:59:27 AM,0.674,,,,,
3157,11/20/2025 08:09:27 AM,0.784,,,,,
3158,11/20/2025 08:19:27 AM,0.784,,,,,
3159,11/20/2025 08:29:27 AM,0.893,,,,,
3160,11/20/2025 08:39:27 AM,0.893,,,,,
3161,11/20/2025 08:49:27 AM,0.893,,,,,
3162,11/20/2025 08:59:27 AM,1.003,,,,,
3163,11/20/2025 09:09:27 AM,1.003,,,,,
3164,11/20/2025 09:19:27 AM,1.003,,,,,
3165,11/20/2025 09:29:27 AM,1.112,,,,,
3166,11/20/2025 09:39:27 AM,1.112,,,,,
3167,11/20/2025 09:49:27 AM,1.330,,,,,
3168,11/20/2025 09:59:27 AM,1.656,,,,,
3169,11/20/2025 10:09:27 AM,1.548,,,,,
3170,11/20/2025 10:19:27 AM,1.439,,,,,
3171,11/20/2025 10:29:27 AM,1.439,,,,,
3172,11/20/2025 10:39:27 AM,1.548,,,,,
3173,11/20/2025 10:49:27 AM,1.548,,,,,
3174,11/20/2025 10:59:27 AM,1.764,,,,,
3175,11/20/2025 11:09:27 AM,1.656,,,,,
3176,11/20/2025 11:19:27 AM,1.656,,,,,
3177,11/20/2025 11:29:27 AM,1.656,,,,,
3178,11/20/2025 11:39:27 AM,1.656,,,,,
3179,11/20/2025 11:49:27 AM,1.656,,,,,
3180,11/20/2025 11:59:27 AM,1.764,,,,,
3181,11/20/2025 12:09:27 PM,1.656,,,,,
3182,11/20/2025 12:19:27 PM,1.548,,,,,
3183,11/20/2025 12:29:27 PM,1.764,,,,,
3184,11/20/2025 12:39:27 PM,1.656,,,,,
3185,11/20/2025 12:49:27 PM,1.764,,,,,
3186,11/20/2025 12:59:27 PM,1.980,,,,,
3187,11/20/2025 01:09:27 PM,1.980,,,,,
3188,11/20/2025 01:19:27 PM,1.980,,,,,
3189,11/20/2025 01:29:27 PM,1.980,,,,,
3190,11/20/2025 01:39:27 PM,2.303,,,,,
3191,11/20/2025 01:49:27 PM,2.303,,,,,
3192,11/20/2025 01:59:27 PM,2.195,,,,,
3193,11/20/2025 02:09:27 PM,1.980,,,,,
3194,11/20/2025 02:19:27 PM,1.980,,,,,
3195,11/20/2025 02:29:27 PM,1.980,,,,,
3196,11/20/2025 02:39:27 PM,2.195,,,,,
3197,11/20/2025 02:49:27 PM,2.410,,,,,
3198,11/20/2025 02:59:27 PM,2.517,,,,,
3199,11/20/2025 03:09:27 PM,2.943,,,,,
3200,11/20/2025 03:19:27 PM,2.517,,,,,
3201,11/20/2025 03:29:27 PM,2.088,,,,,
3202,11/20/2025 03:39:27 PM,2.410,,,,,
3203,11/20/2025 03:49:27 PM,2.517,,,,,
3204,11/20/2025 03:59:27 PM,2.303,,,,,
3205,11/20/2025 04:09:27 PM,2.088,,,,,
3206,11/20/2025 04:19:27 PM,1.980,,,,,
3207,11/20/2025 04:29:27 PM,1.980,,,,,
3208,11/20/2025 04:39:27 PM,1.764,,,,,
3209,11/20/2025 04:49:27 PM,1.330,,,,,
3210,11/20/2025 04:59:27 PM,1.112,,,,,
3211,11/20/2025 05:09:27 PM,1.003,,,,,
3212,11/20/2025 05:19:27 PM,0.784,,,,,
3213,11/20/2025 05:29:27 PM,0.893,,,,,
3214,11/20/2025 05:39:27 PM,0.784,,,,,
3215,11/20/2025 05:49:27 PM,0.563,,,,,
3216,11/20/2025 05:59:27 PM,0.453,,,,,
3217,11/20/2025 06:09:27 PM,0.343,,,,,
3218,11/20/2025 06:19:27 PM,0.232,,,,,
3219,11/20/2025 06:29:27 PM,0.232,,,,,
3220,11/20/2025 06:39:27 PM,0.121,,,,,
3221,11/20/2025 06:49:27 PM,0.121,,,,,
3222,11/20/2025 06:59:27 PM,0.121,,,,,
3223,11/20/2025 07:09:27 PM,0.121,,,,,
3224,11/20/2025 07:19:27 PM,0.121,,,,,
3225,11/20/2025 07:29:27 PM,0.121,,,,,
3226,11/20/2025 07:39:27 PM,0.010,,,,,
3227,11/20/2025 07:49:27 PM,0.010,,,,,
3228,11/20/2025 07:59:27 PM,0.010,,,,,
3229,11/20/2025 08:09:27 PM,0.010,,,,,
3230,11/20/2025 08:19:27 PM,0.010,,,,,
3231,11/20/2025 08:29:27 PM,0.010,,,,,
3232,11/20/2025 08:39:27 PM,0.010,,,,,
3233,11/20/2025 08:49:27 PM,-0.102,,,,,
3234,11/20/2025 08:59:27 PM,-0.102,,,,,
3235,11/20/2025 09:09:27 PM,-0.102,,,,,
3236,11/20/2025 09:19:27 PM,-0.325,,,,,
3237,11/20/2025 09:29:27 PM,-0.549,,,,,
3238,11/20/2025 09:39:27 PM,-0.662,,,,,
3239,11/20/2025 09:49:27 PM,-0.774,,,,,
3240,11/20/2025 09:59:27 PM,-0.774,,,,,
3241,11/20/2025 10:09:27 PM,-0.662,,,,,
3242,11/20/2025 10:19:27 PM,-0.774,,,,,
3243,11/20/2025 10:29:27 PM,-0.774,,,,,
3244,11/20/2025 10:39:27 PM,-0.887,,,,,
3245,11/20/2025 10:49:27 PM,-1.001,,,,,
3246,11/20/2025 10:59:27 PM,-1.001,,,,,
3247,11/20/2025 11:09:27 PM,-1.001,,,,,
3248,11/20/2025 11:19:27 PM,-1.114,,,,,
3249,11/20/2025 11:29:27 PM,-1.114,,,,,
3250,11/20/2025 11:39:27 PM,-1.114,,,,,
3251,11/20/2025 11:49:27 PM,-1.001,,,,,
3252,11/20/2025 11:59:27 PM,-0.887,,,,,
3253,11/21/2025 12:09:27 AM,-0.774,,,,,
3254,11/21/2025 12:19:27 AM,-0.549,,,,,
3255,11/21/2025 12:29:27 AM,-0.437,,,,,
3256,11/21/2025 12:39:27 AM,-0.437,,,,,
3257,11/21/2025 12:49:27 AM,-0.437,,,,,
3258,11/21/2025 12:59:27 AM,-0.437,,,,,
3259,11/21/2025 01:09:27 AM,-0.437,,,,,
3260,11/21/2025 01:19:27 AM,-0.437,,,,,
3261,11/21/2025 01:29:27 AM,-0.437,,,,,
3262,11/21/2025 01:39:27 AM,-0.549,,,,,
3263,11/21/2025 01:49:27 AM,-0.549,,,,,
3264,11/21/2025 01:59:27 AM,-0.437,,,,,
3265,11/21/2025 02:09:27 AM,-0.437,,,,,
3266,11/21/2025 02:19:27 AM,-0.437,,,,,
3267,11/21/2025 02:29:27 AM,-0.437,,,,,
3268,11/21/2025 02:39:27 AM,-0.437,,,,,
3269,11/21/2025 02:49:27 AM,-0.325,,,,,
3270,11/21/2025 02:59:27 AM,-0.325,,,,,
3271,11/21/2025 03:09:27 AM,-0.325,,,,,
3272,11/21/2025 03:19:27 AM,-0.213,,,,,
3273,11/21/2025 03:29:27 AM,-0.213,,,,,
3274,11/21/2025 03:39:27 AM,-0.102,,,,,
3275,11/21/2025 03:49:27 AM,-0.102,,,,,
3276,11/21/2025 03:59:27 AM,-0.213,,,,,
3277,11/21/2025 04:09:27 AM,-0.213,,,,,
3278,11/21/2025 04:19:27 AM,-0.213,,,,,
3279,11/21/2025 04:29:27 AM,-0.325,,,,,
3280,11/21/2025 04:39:27 AM,-0.437,,,,,
3281,11/21/2025 04:49:27 AM,-0.549,,,,,
3282,11/21/2025 04:59:27 AM,-0.549,,,,,
3283,11/21/2025 05:09:27 AM,-0.437,,,,,
3284,11/21/2025 05:19:27 AM,-0.437,,,,,
3285,11/21/2025 05:29:27 AM,-0.437,,,,,
3286,11/21/2025 05:39:27 AM,-0.549,,,,,
3287,11/21/2025 05:49:27 AM,-0.549,,,,,
3288,11/21/2025 05:59:27 AM,-0.662,,,,,
3289,11/21/2025 06:09:27 AM,-0.662,,,,,
3290,11/21/2025 06:19:27 AM,-0.549,,,,,
3291,11/21/2025 06:29:27 AM,-0.549,,,,,
3292,11/21/2025 06:39:27 AM,-0.549,,,,,
3293,11/21/2025 06:49:27 AM,-0.662,,,,,
3294,11/21/2025 06:59:27 AM,-0.662,,,,,
3295,11/21/2025 07:09:27 AM,-0.662,,,,,
3296,11/21/2025 07:19:27 AM,-0.662,,,,,
3297,11/21/2025 07:29:27 AM,-0.662,,,,,
3298,11/21/2025 07:39:27 AM,-0.662,,,,,
3299,11/21/2025 07:49:27 AM,-0.774,,,,,
3300,11/21/2025 07:59:27 AM,-0.774,,,,,
3301,11/21/2025 08:09:27 AM,-0.774,,,,,
3302,11/21/2025 08:19:27 AM,-0.774,,,,,
3303,11/21/2025 08:29:27 AM,-0.662,,,,,
3304,11/21/2025 08:39:27 AM,-0.662,,,,,
3305,11/21/2025 08:49:27 AM,-0.774,,,,,
3306,11/21/2025 08:59:27 AM,-0.774,,,,,
3307,11/21/2025 09:09:27 AM,-0.774,,,,,
3308,11/21/2025 09:19:27 AM,-0.662,,,,,
3309,11/21/2025 09:29:27 AM,-0.549,,,,,
3310,11/21/2025 09:39:27 AM,-0.213,,,,,
3311,11/21/2025 09:49:27 AM,-0.213,,,,,
3312,11/21/2025 09:59:27 AM,-0.213,,,,,
3313,11/21/2025 10:09:27 AM,-0.325,,,,,
3314,11/21/2025 10:19:27 AM,-0.437,,,,,
3315,11/21/2025 10:29:27 AM,-0.325,,,,,
3316,11/21/2025 10:39:27 AM,-0.213,,,,,
3317,11/21/2025 10:49:27 AM,-0.213,,,,,
3318,11/21/2025 10:59:27 AM,-0.213,,,,,
3319,11/21/2025 11:09:27 AM,0.121,,,,,
3320,11/21/2025 11:19:27 AM,0.784,,,,,
3321,11/21/2025 11:29:27 AM,0.893,,,,,
3322,11/21/2025 11:39:27 AM,0.784,,,,,
3323,11/21/2025 11:49:27 AM,0.674,,,,,
3324,11/21/2025 11:59:27 AM,0.674,,,,,
3325,11/21/2025 12:09:27 PM,0.893,,,,,
3326,11/21/2025 12:19:27 PM,1.330,,,,,
3327,11/21/2025 12:29:27 PM,1.656,,,,,
3328,11/21/2025 12:39:27 PM,1.330,,,,,
3329,11/21/2025 12:49:27 PM,1.439,,,,,
3330,11/21/2025 12:59:27 PM,1.548,,,,,
3331,11/21/2025 01:09:27 PM,1.656,,,,,
3332,11/21/2025 01:19:27 PM,1.439,,,,,
3333,11/21/2025 01:29:27 PM,1.548,,,,,
3334,11/21/2025 01:39:27 PM,1.548,,,,,
3335,11/21/2025 01:49:27 PM,1.221,,,,,
3336,11/21/2025 01:59:27 PM,1.221,,,,,
3337,11/21/2025 02:09:27 PM,0.784,,,,,
3338,11/21/2025 02:19:27 PM,0.674,,,,,
3339,11/21/2025 02:29:27 PM,0.674,,,,,
3340,11/21/2025 02:39:27 PM,0.453,,,,,
3341,11/21/2025 02:49:27 PM,0.453,,,,,
3342,11/21/2025 02:59:27 PM,0.453,,,,,
3343,11/21/2025 03:09:27 PM,0.453,,,,,
3344,11/21/2025 03:19:27 PM,0.453,,,,,
3345,11/21/2025 03:29:27 PM,0.453,,,,,
3346,11/21/2025 03:39:27 PM,0.343,,,,,
3347,11/21/2025 03:49:27 PM,0.343,,,,,
3348,11/21/2025 03:59:27 PM,0.232,,,,,
3349,11/21/2025 04:09:27 PM,0.232,,,,,
3350,11/21/2025 04:19:27 PM,0.121,,,,,
3351,11/21/2025 04:29:27 PM,0.010,,,,,
3352,11/21/2025 04:39:27 PM,-0.213,,,,,
3353,11/21/2025 04:49:27 PM,-0.325,,,,,
3354,11/21/2025 04:59:27 PM,-0.549,,,,,
3355,11/21/2025 05:09:27 PM,-0.662,,,,,
3356,11/21/2025 05:19:27 PM,-0.774,,,,,
3357,11/21/2025 05:29:27 PM,-0.774,,,,,
3358,11/21/2025 05:39:27 PM,-0.887,,,,,
3359,11/21/2025 05:49:27 PM,-1.114,,,,,
3360,11/21/2025 05:59:27 PM,-1.228,,,,,
3361,11/21/2025 06:09:27 PM,-1.341,,,,,
3362,11/21/2025 06:19:27 PM,-1.456,,,,,
3363,11/21/2025 06:29:27 PM,-1.456,,,,,
3364,11/21/2025 06:39:27 PM,-1.456,,,,,
3365,11/21/2025 06:49:27 PM,-1.570,,,,,
3366,11/21/2025 06:59:27 PM,-1.684,,,,,
3367,11/21/2025 07:09:27 PM,-1.799,,,,,
3368,11/21/2025 07:19:27 PM,-1.799,,,,,
3369,11/21/2025 07:29:27 PM,-2.030,,,,,
3370,11/21/2025 07:39:27 PM,-2.145,,,,,
3371,11/21/2025 07:49:27 PM,-2.145,,,,,
3372,11/21/2025 07:59:27 PM,-2.145,,,,,
3373,11/21/2025 08:09:27 PM,-2.377,,,,,
3374,11/21/2025 08:19:27 PM,-2.377,,,,,
3375,11/21/2025 08:29:27 PM,-2.494,,,,,
3376,11/21/2025 08:39:27 PM,-2.377,,,,,
3377,11/21/2025 08:49:27 PM,-2.377,,,,,
3378,11/21/2025 08:59:27 PM,-2.377,,,,,
3379,11/21/2025 09:09:27 PM,-2.377,,,,,
3380,11/21/2025 09:19:27 PM,-2.377,,,,,
3381,11/21/2025 09:29:27 PM,-2.377,,,,,
3382,11/21/2025 09:39:27 PM,-2.377,,,,,
3383,11/21/2025 09:49:27 PM,-2.377,,,,,
3384,11/21/2025 09:59:27 PM,-2.377,,,,,
3385,11/21/2025 10:09:27 PM,-2.494,,,,,
3386,11/21/2025 10:19:27 PM,-2.494,,,,,
3387,11/21/2025 10:29:27 PM,-2.494,,,,,
3388,11/21/2025 10:39:27 PM,-2.494,,,,,
3389,11/21/2025 10:49:27 PM,-2.610,,,,,
3390,11/21/2025 10:59:27 PM,-2.610,,,,,
3391,11/21/2025 11:09:27 PM,-2.727,,,,,
3392,11/21/2025 11:19:27 PM,-2.727,,,,,
3393,11/21/2025 11:29:27 PM,-2.610,,,,,
3394,11/21/2025 11:39:27 PM,-2.727,,,,,
3395,11/21/2025 11:49:27 PM,-2.844,,,,,
3396,11/21/2025 11:59:27 PM,-2.844,,,,,
3397,11/22/2025 12:09:27 AM,-2.844,,,,,
3398,11/22/2025 12:19:27 AM,-2.962,,,,,
3399,11/22/2025 12:29:27 AM,-3.079,,,,,
3400,11/22/2025 12:39:27 AM,-3.079,,,,,
3401,11/22/2025 12:49:27 AM,-3.197,,,,,
3402,11/22/2025 12:59:27 AM,-3.197,,,,,
3403,11/22/2025 01:09:27 AM,-3.316,,,,,
3404,11/22/2025 01:19:27 AM,-3.316,,,,,
3405,11/22/2025 01:29:27 AM,-3.553,,,,,
3406,11/22/2025 01:39:27 AM,-3.672,,,,,
3407,11/22/2025 01:49:27 AM,-3.792,,,,,
3408,11/22/2025 01:59:27 AM,-3.911,,,,,
3409,11/22/2025 02:09:27 AM,-4.031,,,,,
3410,11/22/2025 02:19:27 AM,-4.031,,,,,
3411,11/22/2025 02:29:27 AM,-4.031,,,,,
3412,11/22/2025 02:39:27 AM,-4.152,,,,,
3413,11/22/2025 02:49:27 AM,-4.152,,,,,
3414,11/22/2025 02:59:27 AM,-4.272,,,,,
3415,11/22/2025 03:09:27 AM,-4.272,,,,,
3416,11/22/2025 03:19:27 AM,-4.272,,,,,
3417,11/22/2025 03:29:27 AM,-4.152,,,,,
3418,11/22/2025 03:39:27 AM,-4.152,,,,,
3419,11/22/2025 03:49:27 AM,-4.152,,,,,
3420,11/22/2025 03:59:27 AM,-4.393,,,,,
3421,11/22/2025 04:09:27 AM,-4.272,,,,,
3422,11/22/2025 04:19:27 AM,-4.393,,,,,
3423,11/22/2025 04:29:27 AM,-4.393,,,,,
