"Plot Title: DREI11_1"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10349997, SEN S/N: 10349997, LBL: Temp (°C))","Coupler Attached (LGR S/N: 10349997)","Host Connected (LGR S/N: 10349997)","Stopped (LGR S/N: 10349997)","End Of File (LGR S/N: 10349997)"
4741,11/24/23 08:00:00 PM,5.244,,,,
4742,11/24/23 08:10:00 PM,5.141,,,,
4743,11/24/23 08:20:00 PM,5.244,,,,
4744,11/24/23 08:30:00 PM,5.141,,,,
4745,11/24/23 08:40:00 PM,5.037,,,,
4746,11/24/23 08:50:00 PM,4.831,,,,
4747,11/24/23 09:00:00 PM,4.623,,,,
4748,11/24/23 09:10:00 PM,4.623,,,,
4749,11/24/23 09:20:00 PM,4.727,,,,
4750,11/24/23 09:30:00 PM,4.934,,,,
4751,11/24/23 09:40:00 PM,4.934,,,,
4752,11/24/23 09:50:00 PM,4.934,,,,
4753,11/24/23 10:00:00 PM,4.831,,,,
4754,11/24/23 10:10:00 PM,4.831,,,,
4755,11/24/23 10:20:00 PM,4.934,,,,
4756,11/24/23 10:30:00 PM,4.831,,,,
4757,11/24/23 10:40:00 PM,4.934,,,,
4758,11/24/23 10:50:00 PM,4.831,,,,
4759,11/24/23 11:00:00 PM,4.934,,,,
4760,11/24/23 11:10:00 PM,4.934,,,,
4761,11/24/23 11:20:00 PM,4.934,,,,
4762,11/24/23 11:30:00 PM,4.934,,,,
4763,11/24/23 11:40:00 PM,4.934,,,,
4764,11/24/23 11:50:00 PM,4.934,,,,
4765,11/25/23 12:00:00 AM,5.037,,,,
4766,11/25/23 12:10:00 AM,4.934,,,,
4767,11/25/23 12:20:00 AM,4.934,,,,
4768,11/25/23 12:30:00 AM,5.037,,,,
4769,11/25/23 12:40:00 AM,5.037,,,,
4770,11/25/23 12:50:00 AM,5.037,,,,
4771,11/25/23 01:00:00 AM,4.934,,,,
4772,11/25/23 01:10:00 AM,4.934,,,,
4773,11/25/23 01:20:00 AM,4.934,,,,
4774,11/25/23 01:30:00 AM,4.831,,,,
4775,11/25/23 01:40:00 AM,4.831,,,,
4776,11/25/23 01:50:00 AM,4.831,,,,
4777,11/25/23 02:00:00 AM,4.831,,,,
4778,11/25/23 02:10:00 AM,4.831,,,,
4779,11/25/23 02:20:00 AM,4.727,,,,
4780,11/25/23 02:30:00 AM,4.831,,,,
4781,11/25/23 02:40:00 AM,4.831,,,,
4782,11/25/23 02:50:00 AM,4.831,,,,
4783,11/25/23 03:00:00 AM,4.727,,,,
4784,11/25/23 03:10:00 AM,4.727,,,,
4785,11/25/23 03:20:00 AM,4.519,,,,
4786,11/25/23 03:30:00 AM,4.623,,,,
4787,11/25/23 03:40:00 AM,4.727,,,,
4788,11/25/23 03:50:00 AM,4.727,,,,
4789,11/25/23 04:00:00 AM,4.519,,,,
4790,11/25/23 04:10:00 AM,4.623,,,,
4791,11/25/23 04:20:00 AM,4.519,,,,
4792,11/25/23 04:30:00 AM,4.727,,,,
4793,11/25/23 04:40:00 AM,4.623,,,,
4794,11/25/23 04:50:00 AM,4.727,,,,
4795,11/25/23 05:00:00 AM,4.623,,,,
4796,11/25/23 05:10:00 AM,4.727,,,,
4797,11/25/23 05:20:00 AM,4.727,,,,
4798,11/25/23 05:30:00 AM,4.623,,,,
4799,11/25/23 05:40:00 AM,4.727,,,,
4800,11/25/23 05:50:00 AM,4.727,,,,
4801,11/25/23 06:00:00 AM,4.519,,,,
4802,11/25/23 06:10:00 AM,4.519,,,,
4803,11/25/23 06:20:00 AM,4.519,,,,
4804,11/25/23 06:30:00 AM,4.519,,,,
4805,11/25/23 06:40:00 AM,4.415,,,,
4806,11/25/23 06:50:00 AM,4.415,,,,
4807,11/25/23 07:00:00 AM,4.415,,,,
4808,11/25/23 07:10:00 AM,4.415,,,,
4809,11/25/23 07:20:00 AM,4.311,,,,
4810,11/25/23 07:30:00 AM,4.415,,,,
4811,11/25/23 07:40:00 AM,4.207,,,,
4812,11/25/23 07:50:00 AM,4.207,,,,
4813,11/25/23 08:00:00 AM,3.893,,,,
4814,11/25/23 08:10:00 AM,3.683,,,,
4815,11/25/23 08:20:00 AM,3.472,,,,
4816,11/25/23 08:30:00 AM,3.472,,,,
4817,11/25/23 08:40:00 AM,3.578,,,,
4818,11/25/23 08:50:00 AM,3.367,,,,
4819,11/25/23 09:00:00 AM,3.155,,,,
4820,11/25/23 09:10:00 AM,3.261,,,,
4821,11/25/23 09:20:00 AM,3.472,,,,
4822,11/25/23 09:30:00 AM,3.367,,,,
4823,11/25/23 09:40:00 AM,3.788,,,,
4824,11/25/23 09:50:00 AM,4.311,,,,
4825,11/25/23 10:00:00 AM,4.519,,,,
4826,11/25/23 10:10:00 AM,5.655,,,,
4827,11/25/23 10:20:00 AM,4.934,,,,
4828,11/25/23 10:30:00 AM,4.727,,,,
4829,11/25/23 10:40:00 AM,4.727,,,,
4830,11/25/23 10:50:00 AM,4.934,,,,
4831,11/25/23 11:00:00 AM,5.141,,,,
4832,11/25/23 11:10:00 AM,5.141,,,,
4833,11/25/23 11:20:00 AM,5.244,,,,
4834,11/25/23 11:30:00 AM,5.655,,,,
4835,11/25/23 11:40:00 AM,5.757,,,,
4836,11/25/23 11:50:00 AM,5.552,,,,
4837,11/25/23 12:00:00 PM,5.347,,,,
4838,11/25/23 12:10:00 PM,5.552,,,,
4839,11/25/23 12:20:00 PM,5.655,,,,
4840,11/25/23 12:30:00 PM,6.370,,,,
4841,11/25/23 12:40:00 PM,6.471,,,,
4842,11/25/23 12:50:00 PM,6.674,,,,
4843,11/25/23 01:00:00 PM,6.775,,,,
4844,11/25/23 01:10:00 PM,6.775,,,,
4845,11/25/23 01:20:00 PM,6.877,,,,
4846,11/25/23 01:30:00 PM,6.674,,,,
4847,11/25/23 01:40:00 PM,6.166,,,,
4848,11/25/23 01:50:00 PM,6.064,,,,
4849,11/25/23 02:00:00 PM,6.268,,,,
4850,11/25/23 02:10:00 PM,6.166,,,,
4851,11/25/23 02:20:00 PM,6.166,,,,
4852,11/25/23 02:30:00 PM,5.962,,,,
4853,11/25/23 02:40:00 PM,5.860,,,,
4854,11/25/23 02:50:00 PM,5.757,,,,
4855,11/25/23 03:00:00 PM,5.757,,,,
4856,11/25/23 03:10:00 PM,5.655,,,,
4857,11/25/23 03:20:00 PM,5.655,,,,
4858,11/25/23 03:30:00 PM,5.552,,,,
4859,11/25/23 03:40:00 PM,5.347,,,,
4860,11/25/23 03:50:00 PM,5.244,,,,
4861,11/25/23 04:00:00 PM,5.141,,,,
4862,11/25/23 04:10:00 PM,4.934,,,,
4863,11/25/23 04:20:00 PM,4.519,,,,
4864,11/25/23 04:30:00 PM,4.102,,,,
4865,11/25/23 04:40:00 PM,3.683,,,,
4866,11/25/23 04:50:00 PM,3.683,,,,
4867,11/25/23 05:00:00 PM,3.683,,,,
4868,11/25/23 05:10:00 PM,3.683,,,,
4869,11/25/23 05:20:00 PM,3.472,,,,
4870,11/25/23 05:30:00 PM,3.683,,,,
4871,11/25/23 05:40:00 PM,3.788,,,,
4872,11/25/23 05:50:00 PM,3.893,,,,
4873,11/25/23 06:00:00 PM,3.998,,,,
4874,11/25/23 06:10:00 PM,3.998,,,,
4875,11/25/23 06:20:00 PM,3.998,,,,
4876,11/25/23 06:30:00 PM,3.893,,,,
4877,11/25/23 06:40:00 PM,3.893,,,,
4878,11/25/23 06:50:00 PM,3.893,,,,
4879,11/25/23 07:00:00 PM,3.893,,,,
4880,11/25/23 07:10:00 PM,3.788,,,,
4881,11/25/23 07:20:00 PM,3.893,,,,
4882,11/25/23 07:30:00 PM,3.893,,,,
4883,11/25/23 07:40:00 PM,3.998,,,,
4884,11/25/23 07:50:00 PM,3.998,,,,
4885,11/25/23 08:00:00 PM,3.998,,,,
4886,11/25/23 08:10:00 PM,3.893,,,,
4887,11/25/23 08:20:00 PM,3.998,,,,
4888,11/25/23 08:30:00 PM,3.998,,,,
4889,11/25/23 08:40:00 PM,4.102,,,,
4890,11/25/23 08:50:00 PM,4.102,,,,
4891,11/25/23 09:00:00 PM,4.102,,,,
4892,11/25/23 09:10:00 PM,3.998,,,,
4893,11/25/23 09:20:00 PM,3.998,,,,
4894,11/25/23 09:30:00 PM,4.102,,,,
4895,11/25/23 09:40:00 PM,4.102,,,,
4896,11/25/23 09:50:00 PM,4.102,,,,
4897,11/25/23 10:00:00 PM,4.102,,,,
4898,11/25/23 10:10:00 PM,4.102,,,,
4899,11/25/23 10:20:00 PM,4.102,,,,
4900,11/25/23 10:30:00 PM,4.102,,,,
4901,11/25/23 10:40:00 PM,4.102,,,,
4902,11/25/23 10:50:00 PM,4.102,,,,
4903,11/25/23 11:00:00 PM,3.998,,,,
4904,11/25/23 11:10:00 PM,4.102,,,,
4905,11/25/23 11:20:00 PM,4.102,,,,
4906,11/25/23 11:30:00 PM,4.102,,,,
4907,11/25/23 11:40:00 PM,4.207,,,,
4908,11/25/23 11:50:00 PM,4.207,,,,
4909,11/26/23 12:00:00 AM,4.207,,,,
4910,11/26/23 12:10:00 AM,4.311,,,,
4911,11/26/23 12:20:00 AM,4.311,,,,
4912,11/26/23 12:30:00 AM,4.207,,,,
4913,11/26/23 12:40:00 AM,4.207,,,,
4914,11/26/23 12:50:00 AM,4.207,,,,
4915,11/26/23 01:00:00 AM,4.102,,,,
4916,11/26/23 01:10:00 AM,4.102,,,,
4917,11/26/23 01:20:00 AM,4.102,,,,
4918,11/26/23 01:30:00 AM,4.102,,,,
4919,11/26/23 01:40:00 AM,3.998,,,,
4920,11/26/23 01:50:00 AM,4.207,,,,
4921,11/26/23 02:00:00 AM,4.207,,,,
4922,11/26/23 02:10:00 AM,4.207,,,,
4923,11/26/23 02:20:00 AM,4.102,,,,
4924,11/26/23 02:30:00 AM,4.207,,,,
4925,11/26/23 02:40:00 AM,4.207,,,,
4926,11/26/23 02:50:00 AM,4.207,,,,
4927,11/26/23 03:00:00 AM,3.998,,,,
4928,11/26/23 03:10:00 AM,3.893,,,,
4929,11/26/23 03:20:00 AM,3.893,,,,
4930,11/26/23 03:30:00 AM,3.893,,,,
4931,11/26/23 03:40:00 AM,3.998,,,,
4932,11/26/23 03:50:00 AM,3.998,,,,
4933,11/26/23 04:00:00 AM,3.893,,,,
4934,11/26/23 04:10:00 AM,3.998,,,,
4935,11/26/23 04:20:00 AM,3.998,,,,
4936,11/26/23 04:30:00 AM,3.998,,,,
4937,11/26/23 04:40:00 AM,3.998,,,,
4938,11/26/23 04:50:00 AM,3.998,,,,
4939,11/26/23 05:00:00 AM,3.998,,,,
4940,11/26/23 05:10:00 AM,4.102,,,,
4941,11/26/23 05:20:00 AM,4.102,,,,
4942,11/26/23 05:30:00 AM,4.102,,,,
4943,11/26/23 05:40:00 AM,4.102,,,,
4944,11/26/23 05:50:00 AM,4.102,,,,
4945,11/26/23 06:00:00 AM,3.998,,,,
4946,11/26/23 06:10:00 AM,3.998,,,,
4947,11/26/23 06:20:00 AM,3.893,,,,
4948,11/26/23 06:30:00 AM,3.893,,,,
4949,11/26/23 06:40:00 AM,3.893,,,,
4950,11/26/23 06:50:00 AM,3.788,,,,
4951,11/26/23 07:00:00 AM,3.788,,,,
4952,11/26/23 07:10:00 AM,3.893,,,,
4953,11/26/23 07:20:00 AM,3.893,,,,
4954,11/26/23 07:30:00 AM,3.998,,,,
4955,11/26/23 07:40:00 AM,3.998,,,,
4956,11/26/23 07:50:00 AM,3.998,,,,
4957,11/26/23 08:00:00 AM,3.998,,,,
4958,11/26/23 08:10:00 AM,3.998,,,,
4959,11/26/23 08:20:00 AM,3.998,,,,
4960,11/26/23 08:30:00 AM,4.102,,,,
4961,11/26/23 08:40:00 AM,4.102,,,,
4962,11/26/23 08:50:00 AM,4.102,,,,
4963,11/26/23 09:00:00 AM,4.102,,,,
4964,11/26/23 09:10:00 AM,4.102,,,,
4965,11/26/23 09:20:00 AM,3.998,,,,
4966,11/26/23 09:30:00 AM,3.998,,,,
4967,11/26/23 09:40:00 AM,3.998,,,,
4968,11/26/23 09:50:00 AM,4.102,,,,
4969,11/26/23 10:00:00 AM,4.207,,,,
4970,11/26/23 10:10:00 AM,4.311,,,,
4971,11/26/23 10:20:00 AM,4.311,,,,
4972,11/26/23 10:30:00 AM,4.519,,,,
4973,11/26/23 10:40:00 AM,4.623,,,,
4974,11/26/23 10:50:00 AM,4.727,,,,
4975,11/26/23 11:00:00 AM,4.727,,,,
4976,11/26/23 11:10:00 AM,4.727,,,,
4977,11/26/23 11:20:00 AM,4.623,,,,
4978,11/26/23 11:30:00 AM,4.623,,,,
4979,11/26/23 11:40:00 AM,4.623,,,,
4980,11/26/23 11:50:00 AM,4.727,,,,
4981,11/26/23 12:00:00 PM,4.934,,,,
4982,11/26/23 12:10:00 PM,5.244,,,,
4983,11/26/23 12:20:00 PM,5.450,,,,
4984,11/26/23 12:30:00 PM,5.655,,,,
4985,11/26/23 12:40:00 PM,5.655,,,,
4986,11/26/23 12:50:00 PM,5.757,,,,
4987,11/26/23 01:00:00 PM,5.552,,,,
4988,11/26/23 01:10:00 PM,5.655,,,,
4989,11/26/23 01:20:00 PM,5.962,,,,
4990,11/26/23 01:30:00 PM,6.064,,,,
4991,11/26/23 01:40:00 PM,5.962,,,,
4992,11/26/23 01:50:00 PM,6.064,,,,
4993,11/26/23 02:00:00 PM,6.471,,,,
4994,11/26/23 02:10:00 PM,6.471,,,,
4995,11/26/23 02:20:00 PM,6.166,,,,
4996,11/26/23 02:30:00 PM,6.064,,,,
4997,11/26/23 02:40:00 PM,6.064,,,,
4998,11/26/23 02:50:00 PM,5.962,,,,
4999,11/26/23 03:00:00 PM,6.064,,,,
5000,11/26/23 03:10:00 PM,6.064,,,,
5001,11/26/23 03:20:00 PM,5.962,,,,
5002,11/26/23 03:30:00 PM,5.757,,,,
5003,11/26/23 03:40:00 PM,5.655,,,,
5004,11/26/23 03:50:00 PM,5.552,,,,
5005,11/26/23 04:00:00 PM,5.552,,,,
5006,11/26/23 04:10:00 PM,5.450,,,,
5007,11/26/23 04:20:00 PM,5.450,,,,
5008,11/26/23 04:30:00 PM,5.450,,,,
5009,11/26/23 04:40:00 PM,5.347,,,,
5010,11/26/23 04:50:00 PM,5.141,,,,
5011,11/26/23 05:00:00 PM,4.831,,,,
5012,11/26/23 05:10:00 PM,4.311,,,,
5013,11/26/23 05:20:00 PM,4.311,,,,
5014,11/26/23 05:30:00 PM,4.415,,,,
5015,11/26/23 05:40:00 PM,4.415,,,,
5016,11/26/23 05:50:00 PM,4.519,,,,
5017,11/26/23 06:00:00 PM,4.623,,,,
5018,11/26/23 06:10:00 PM,4.519,,,,
5019,11/26/23 06:20:00 PM,4.415,,,,
5020,11/26/23 06:30:00 PM,4.415,,,,
5021,11/26/23 06:40:00 PM,4.207,,,,
5022,11/26/23 06:50:00 PM,3.893,,,,
5023,11/26/23 07:00:00 PM,3.683,,,,
5024,11/26/23 07:10:00 PM,3.578,,,,
5025,11/26/23 07:20:00 PM,3.367,,,,
5026,11/26/23 07:30:00 PM,3.261,,,,
5027,11/26/23 07:40:00 PM,3.049,,,,
5028,11/26/23 07:50:00 PM,3.049,,,,
5029,11/26/23 08:00:00 PM,2.943,,,,
5030,11/26/23 08:10:00 PM,2.943,,,,
5031,11/26/23 08:20:00 PM,2.837,,,,
5032,11/26/23 08:30:00 PM,2.730,,,,
5033,11/26/23 08:40:00 PM,2.730,,,,
5034,11/26/23 08:50:00 PM,2.624,,,,
5035,11/26/23 09:00:00 PM,2.410,,,,
5036,11/26/23 09:10:00 PM,2.303,,,,
5037,11/26/23 09:20:00 PM,1.980,,,,
5038,11/26/23 09:30:00 PM,1.980,,,,
5039,11/26/23 09:40:00 PM,1.980,,,,
5040,11/26/23 09:50:00 PM,1.980,,,,
5041,11/26/23 10:00:00 PM,1.764,,,,
5042,11/26/23 10:10:00 PM,1.872,,,,
5043,11/26/23 10:20:00 PM,1.872,,,,
5044,11/26/23 10:30:00 PM,1.980,,,,
5045,11/26/23 10:40:00 PM,1.764,,,,
5046,11/26/23 10:50:00 PM,1.764,,,,
5047,11/26/23 11:00:00 PM,1.872,,,,
5048,11/26/23 11:10:00 PM,1.656,,,,
5049,11/26/23 11:20:00 PM,1.764,,,,
5050,11/26/23 11:30:00 PM,1.872,,,,
5051,11/26/23 11:40:00 PM,1.872,,,,
5052,11/26/23 11:50:00 PM,1.656,,,,
5053,11/27/23 12:00:00 AM,1.872,,,,
5054,11/27/23 12:10:00 AM,1.872,,,,
5055,11/27/23 12:20:00 AM,1.980,,,,
5056,11/27/23 12:30:00 AM,1.980,,,,
5057,11/27/23 12:40:00 AM,2.088,,,,
5058,11/27/23 12:50:00 AM,2.088,,,,
5059,11/27/23 01:00:00 AM,2.088,,,,
5060,11/27/23 01:10:00 AM,2.195,,,,
5061,11/27/23 01:20:00 AM,2.303,,,,
5062,11/27/23 01:30:00 AM,2.410,,,,
5063,11/27/23 01:40:00 AM,2.410,,,,
5064,11/27/23 01:50:00 AM,2.410,,,,
5065,11/27/23 02:00:00 AM,2.410,,,,
5066,11/27/23 02:10:00 AM,2.303,,,,
5067,11/27/23 02:20:00 AM,2.303,,,,
5068,11/27/23 02:30:00 AM,2.195,,,,
5069,11/27/23 02:40:00 AM,2.195,,,,
5070,11/27/23 02:50:00 AM,2.195,,,,
5071,11/27/23 03:00:00 AM,2.088,,,,
5072,11/27/23 03:10:00 AM,2.088,,,,
5073,11/27/23 03:20:00 AM,1.980,,,,
5074,11/27/23 03:30:00 AM,1.980,,,,
5075,11/27/23 03:40:00 AM,1.872,,,,
5076,11/27/23 03:50:00 AM,1.872,,,,
5077,11/27/23 04:00:00 AM,1.980,,,,
5078,11/27/23 04:10:00 AM,1.980,,,,
5079,11/27/23 04:20:00 AM,1.872,,,,
5080,11/27/23 04:30:00 AM,1.764,,,,
5081,11/27/23 04:40:00 AM,1.764,,,,
5082,11/27/23 04:50:00 AM,1.656,,,,
5083,11/27/23 05:00:00 AM,1.439,,,,
5084,11/27/23 05:10:00 AM,1.439,,,,
5085,11/27/23 05:20:00 AM,1.439,,,,
5086,11/27/23 05:30:00 AM,1.439,,,,
5087,11/27/23 05:40:00 AM,1.439,,,,
5088,11/27/23 05:50:00 AM,1.439,,,,
5089,11/27/23 06:00:00 AM,1.548,,,,
5090,11/27/23 06:10:00 AM,1.548,,,,
5091,11/27/23 06:20:00 AM,1.548,,,,
5092,11/27/23 06:30:00 AM,1.764,,,,
5093,11/27/23 06:40:00 AM,1.872,,,,
5094,11/27/23 06:50:00 AM,1.980,,,,
5095,11/27/23 07:00:00 AM,1.980,,,,
5096,11/27/23 07:10:00 AM,2.088,,,,
5097,11/27/23 07:20:00 AM,1.872,,,,
5098,11/27/23 07:30:00 AM,1.872,,,,
5099,11/27/23 07:40:00 AM,2.088,,,,
5100,11/27/23 07:50:00 AM,2.195,,,,
5101,11/27/23 08:00:00 AM,2.410,,,,
5102,11/27/23 08:10:00 AM,2.837,,,,
5103,11/27/23 08:20:00 AM,3.683,,,,
5104,11/27/23 08:30:00 AM,4.207,,,,
5105,11/27/23 08:40:00 AM,4.311,,,,
5106,11/27/23 08:50:00 AM,4.415,,,,
5107,11/27/23 09:00:00 AM,4.727,,,,
5108,11/27/23 09:10:00 AM,4.831,,,,
5109,11/27/23 09:20:00 AM,5.037,,,,
5110,11/27/23 09:30:00 AM,5.244,,,,
5111,11/27/23 09:40:00 AM,5.450,,,,
5112,11/27/23 09:50:00 AM,5.655,,,,
5113,11/27/23 10:00:00 AM,5.860,,,,
5114,11/27/23 10:10:00 AM,6.064,,,,
5115,11/27/23 10:20:00 AM,6.268,,,,
5116,11/27/23 10:30:00 AM,6.471,,,,
5117,11/27/23 10:40:00 AM,6.573,,,,
5118,11/27/23 10:50:00 AM,6.573,,,,
5119,11/27/23 11:00:00 AM,6.573,,,,
5120,11/27/23 11:10:00 AM,6.471,,,,
5121,11/27/23 11:20:00 AM,6.370,,,,
5122,11/27/23 11:30:00 AM,6.370,,,,
5123,11/27/23 11:40:00 AM,6.370,,,,
5124,11/27/23 11:50:00 AM,6.268,,,,
5125,11/27/23 12:00:00 PM,6.064,,,,
5126,11/27/23 12:10:00 PM,5.757,,,,
5127,11/27/23 12:20:00 PM,5.655,,,,
5128,11/27/23 12:30:00 PM,5.347,,,,
5129,11/27/23 12:40:00 PM,5.037,,,,
5130,11/27/23 12:50:00 PM,4.727,,,,
5131,11/27/23 01:00:00 PM,4.207,,,,
5132,11/27/23 01:10:00 PM,4.102,,,,
5133,11/27/23 01:20:00 PM,4.207,,,,
5134,11/27/23 01:30:00 PM,4.311,,,,
5135,11/27/23 01:40:00 PM,4.311,,,,
5136,11/27/23 01:50:00 PM,4.415,,,,
5137,11/27/23 02:00:00 PM,4.415,,,,
5138,11/27/23 02:10:00 PM,4.415,,,,
5139,11/27/23 02:20:00 PM,4.415,,,,
5140,11/27/23 02:30:00 PM,4.519,,,,
5141,11/27/23 02:40:00 PM,4.519,,,,
5142,11/27/23 02:50:00 PM,4.623,,,,
5143,11/27/23 03:00:00 PM,4.415,,,,
5144,11/27/23 03:10:00 PM,4.311,,,,
5145,11/27/23 03:20:00 PM,3.998,,,,
5146,11/27/23 03:30:00 PM,3.683,,,,
5147,11/27/23 03:40:00 PM,3.367,,,,
5148,11/27/23 03:50:00 PM,3.155,,,,
5149,11/27/23 04:00:00 PM,3.261,,,,
5150,11/27/23 04:10:00 PM,3.155,,,,
5151,11/27/23 04:20:00 PM,3.155,,,,
5152,11/27/23 04:30:00 PM,3.155,,,,
5153,11/27/23 04:40:00 PM,3.261,,,,
5154,11/27/23 04:50:00 PM,3.578,,,,
5155,11/27/23 05:00:00 PM,3.788,,,,
5156,11/27/23 05:10:00 PM,3.998,,,,
5157,11/27/23 05:20:00 PM,4.207,,,,
5158,11/27/23 05:30:00 PM,4.207,,,,
5159,11/27/23 05:40:00 PM,4.415,,,,
5160,11/27/23 05:50:00 PM,4.415,,,,
5161,11/27/23 06:00:00 PM,4.415,,,,
5162,11/27/23 06:10:00 PM,4.311,,,,
5163,11/27/23 06:20:00 PM,4.415,,,,
5164,11/27/23 06:30:00 PM,4.415,,,,
5165,11/27/23 06:40:00 PM,4.311,,,,
5166,11/27/23 06:50:00 PM,4.311,,,,
5167,11/27/23 07:00:00 PM,4.415,,,,
5168,11/27/23 07:10:00 PM,4.415,,,,
5169,11/27/23 07:20:00 PM,4.415,,,,
5170,11/27/23 07:30:00 PM,4.415,,,,
5171,11/27/23 07:40:00 PM,4.415,,,,
5172,11/27/23 07:50:00 PM,4.415,,,,
5173,11/27/23 08:00:00 PM,4.519,,,,
5174,11/27/23 08:10:00 PM,4.519,,,,
5175,11/27/23 08:20:00 PM,4.519,,,,
5176,11/27/23 08:30:00 PM,4.519,,,,
5177,11/27/23 08:40:00 PM,4.415,,,,
5178,11/27/23 08:50:00 PM,4.519,,,,
5179,11/27/23 09:00:00 PM,4.519,,,,
5180,11/27/23 09:10:00 PM,4.623,,,,
5181,11/27/23 09:20:00 PM,4.623,,,,
5182,11/27/23 09:30:00 PM,4.623,,,,
5183,11/27/23 09:40:00 PM,4.623,,,,
5184,11/27/23 09:50:00 PM,4.727,,,,
5185,11/27/23 10:00:00 PM,4.934,,,,
5186,11/27/23 10:10:00 PM,5.037,,,,
5187,11/27/23 10:20:00 PM,5.037,,,,
5188,11/27/23 10:30:00 PM,5.244,,,,
5189,11/27/23 10:40:00 PM,5.347,,,,
5190,11/27/23 10:50:00 PM,5.450,,,,
5191,11/27/23 11:00:00 PM,5.552,,,,
5192,11/27/23 11:10:00 PM,5.655,,,,
5193,11/27/23 11:20:00 PM,5.552,,,,
5194,11/27/23 11:30:00 PM,5.655,,,,
5195,11/27/23 11:40:00 PM,5.655,,,,
5196,11/27/23 11:50:00 PM,5.655,,,,
5197,11/28/23 12:00:00 AM,5.860,,,,
5198,11/28/23 12:10:00 AM,5.860,,,,
5199,11/28/23 12:20:00 AM,5.860,,,,
5200,11/28/23 12:30:00 AM,5.962,,,,
5201,11/28/23 12:40:00 AM,5.962,,,,
5202,11/28/23 12:50:00 AM,5.962,,,,
5203,11/28/23 01:00:00 AM,6.064,,,,
5204,11/28/23 01:10:00 AM,6.166,,,,
5205,11/28/23 01:20:00 AM,6.166,,,,
5206,11/28/23 01:30:00 AM,6.166,,,,
5207,11/28/23 01:40:00 AM,6.166,,,,
5208,11/28/23 01:50:00 AM,6.268,,,,
5209,11/28/23 02:00:00 AM,6.268,,,,
5210,11/28/23 02:10:00 AM,6.370,,,,
5211,11/28/23 02:20:00 AM,6.471,,,,
5212,11/28/23 02:30:00 AM,6.573,,,,
5213,11/28/23 02:40:00 AM,6.674,,,,
5214,11/28/23 02:50:00 AM,6.775,,,,
5215,11/28/23 03:00:00 AM,6.877,,,,
5216,11/28/23 03:10:00 AM,6.978,,,,
5217,11/28/23 03:20:00 AM,6.978,,,,
5218,11/28/23 03:30:00 AM,7.079,,,,
5219,11/28/23 03:40:00 AM,7.079,,,,
5220,11/28/23 03:50:00 AM,7.079,,,,
5221,11/28/23 04:00:00 AM,7.179,,,,
5222,11/28/23 04:10:00 AM,7.079,,,,
5223,11/28/23 04:20:00 AM,7.179,,,,
5224,11/28/23 04:30:00 AM,7.280,,,,
5225,11/28/23 04:40:00 AM,7.280,,,,
5226,11/28/23 04:50:00 AM,7.280,,,,
5227,11/28/23 05:00:00 AM,7.179,,,,
5228,11/28/23 05:10:00 AM,7.179,,,,
5229,11/28/23 05:20:00 AM,7.179,,,,
5230,11/28/23 05:30:00 AM,7.179,,,,
5231,11/28/23 05:40:00 AM,7.079,,,,
5232,11/28/23 05:50:00 AM,6.775,,,,
5233,11/28/23 06:00:00 AM,6.573,,,,
5234,11/28/23 06:10:00 AM,6.471,,,,
5235,11/28/23 06:20:00 AM,6.471,,,,
5236,11/28/23 06:30:00 AM,6.370,,,,
5237,11/28/23 06:40:00 AM,6.268,,,,
5238,11/28/23 06:50:00 AM,6.268,,,,
5239,11/28/23 07:00:00 AM,6.268,,,,
5240,11/28/23 07:10:00 AM,6.166,,,,
5241,11/28/23 07:20:00 AM,6.166,,,,
5242,11/28/23 07:30:00 AM,6.268,,,,
5243,11/28/23 07:40:00 AM,6.166,,,,
5244,11/28/23 07:50:00 AM,6.064,,,,
5245,11/28/23 08:00:00 AM,5.860,,,,
5246,11/28/23 08:10:00 AM,5.757,,,,
5247,11/28/23 08:20:00 AM,5.655,,,,
5248,11/28/23 08:30:00 AM,5.450,,,,
5249,11/28/23 08:40:00 AM,5.244,,,,
5250,11/28/23 08:50:00 AM,5.141,,,,
5251,11/28/23 09:00:00 AM,4.934,,,,
5252,11/28/23 09:10:00 AM,4.831,,,,
5253,11/28/23 09:20:00 AM,4.727,,,,
5254,11/28/23 09:30:00 AM,4.207,,,,
5255,11/28/23 09:40:00 AM,4.102,,,,
5256,11/28/23 09:50:00 AM,3.998,,,,
5257,11/28/23 10:00:00 AM,3.788,,,,
5258,11/28/23 10:10:00 AM,3.788,,,,
5259,11/28/23 10:20:00 AM,3.893,,,,
5260,11/28/23 10:30:00 AM,3.788,,,,
5261,11/28/23 10:40:00 AM,3.893,,,,
5262,11/28/23 10:50:00 AM,3.788,,,,
5263,11/28/23 11:00:00 AM,3.788,,,,
5264,11/28/23 11:10:00 AM,3.683,,,,
5265,11/28/23 11:20:00 AM,3.788,,,,
5266,11/28/23 11:30:00 AM,3.788,,,,
5267,11/28/23 11:40:00 AM,3.683,,,,
5268,11/28/23 11:50:00 AM,3.578,,,,
5269,11/28/23 12:00:00 PM,3.683,,,,
5270,11/28/23 12:10:00 PM,3.683,,,,
5271,11/28/23 12:20:00 PM,3.683,,,,
5272,11/28/23 12:30:00 PM,3.683,,,,
