"Plot Title: 10760762"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10760762, SEN S/N: 10760762)","Coupler Attached (LGR S/N: 10760762)","Host Connected (LGR S/N: 10760762)","Stopped (LGR S/N: 10760762)","End Of File (LGR S/N: 10760762)"
6018,12/03/23 04:50:00 PM,-1.456,,,,
6019,12/03/23 05:00:00 PM,-1.684,,,,
6020,12/03/23 05:10:00 PM,-1.799,,,,
6021,12/03/23 05:20:00 PM,-1.914,,,,
6022,12/03/23 05:30:00 PM,-1.684,,,,
6023,12/03/23 05:40:00 PM,-1.799,,,,
6024,12/03/23 05:50:00 PM,-1.799,,,,
6025,12/03/23 06:00:00 PM,-1.914,,,,
6026,12/03/23 06:10:00 PM,-2.030,,,,
6027,12/03/23 06:20:00 PM,-2.261,,,,
6028,12/03/23 06:30:00 PM,-2.261,,,,
6029,12/03/23 06:40:00 PM,-2.261,,,,
6030,12/03/23 06:50:00 PM,-2.261,,,,
6031,12/03/23 07:00:00 PM,-2.377,,,,
6032,12/03/23 07:10:00 PM,-2.494,,,,
6033,12/03/23 07:20:00 PM,-2.494,,,,
6034,12/03/23 07:30:00 PM,-2.610,,,,
6035,12/03/23 07:40:00 PM,-2.610,,,,
6036,12/03/23 07:50:00 PM,-2.727,,,,
6037,12/03/23 08:00:00 PM,-2.844,,,,
6038,12/03/23 08:10:00 PM,-2.844,,,,
6039,12/03/23 08:20:00 PM,-2.844,,,,
6040,12/03/23 08:30:00 PM,-2.610,,,,
6041,12/03/23 08:40:00 PM,-2.377,,,,
6042,12/03/23 08:50:00 PM,-2.261,,,,
6043,12/03/23 09:00:00 PM,-2.145,,,,
6044,12/03/23 09:10:00 PM,-2.145,,,,
6045,12/03/23 09:20:00 PM,-2.377,,,,
6046,12/03/23 09:30:00 PM,-2.610,,,,
6047,12/03/23 09:40:00 PM,-2.844,,,,
6048,12/03/23 09:50:00 PM,-2.962,,,,
6049,12/03/23 10:00:00 PM,-2.727,,,,
6050,12/03/23 10:10:00 PM,-2.610,,,,
6051,12/03/23 10:20:00 PM,-2.494,,,,
6052,12/03/23 10:30:00 PM,-2.727,,,,
6053,12/03/23 10:40:00 PM,-2.962,,,,
6054,12/03/23 10:50:00 PM,-3.079,,,,
6055,12/03/23 11:00:00 PM,-2.962,,,,
6056,12/03/23 11:10:00 PM,-2.962,,,,
6057,12/03/23 11:20:00 PM,-2.844,,,,
6058,12/03/23 11:30:00 PM,-2.962,,,,
6059,12/03/23 11:40:00 PM,-3.197,,,,
6060,12/03/23 11:50:00 PM,-3.316,,,,
6061,12/04/23 12:00:00 AM,-3.434,,,,
6062,12/04/23 12:10:00 AM,-3.553,,,,
6063,12/04/23 12:20:00 AM,-3.553,,,,
6064,12/04/23 12:30:00 AM,-3.672,,,,
6065,12/04/23 12:40:00 AM,-3.672,,,,
6066,12/04/23 12:50:00 AM,-3.792,,,,
6067,12/04/23 01:00:00 AM,-3.792,,,,
6068,12/04/23 01:10:00 AM,-3.792,,,,
6069,12/04/23 01:20:00 AM,-3.792,,,,
6070,12/04/23 01:30:00 AM,-3.792,,,,
6071,12/04/23 01:40:00 AM,-3.553,,,,
6072,12/04/23 01:50:00 AM,-3.434,,,,
6073,12/04/23 02:00:00 AM,-3.316,,,,
6074,12/04/23 02:10:00 AM,-3.434,,,,
6075,12/04/23 02:20:00 AM,-3.553,,,,
6076,12/04/23 02:30:00 AM,-3.553,,,,
6077,12/04/23 02:40:00 AM,-3.672,,,,
6078,12/04/23 02:50:00 AM,-3.672,,,,
6079,12/04/23 03:00:00 AM,-3.553,,,,
6080,12/04/23 03:10:00 AM,-3.553,,,,
6081,12/04/23 03:20:00 AM,-3.553,,,,
6082,12/04/23 03:30:00 AM,-3.553,,,,
6083,12/04/23 03:40:00 AM,-3.434,,,,
6084,12/04/23 03:50:00 AM,-3.553,,,,
6085,12/04/23 04:00:00 AM,-3.434,,,,
6086,12/04/23 04:10:00 AM,-3.316,,,,
6087,12/04/23 04:20:00 AM,-3.316,,,,
6088,12/04/23 04:30:00 AM,-3.079,,,,
6089,12/04/23 04:40:00 AM,-2.962,,,,
6090,12/04/23 04:50:00 AM,-2.727,,,,
6091,12/04/23 05:00:00 AM,-2.610,,,,
6092,12/04/23 05:10:00 AM,-2.494,,,,
6093,12/04/23 05:20:00 AM,-2.261,,,,
6094,12/04/23 05:30:00 AM,-2.030,,,,
6095,12/04/23 05:40:00 AM,-1.799,,,,
6096,12/04/23 05:50:00 AM,-1.684,,,,
6097,12/04/23 06:00:00 AM,-2.030,,,,
6098,12/04/23 06:10:00 AM,-2.377,,,,
6099,12/04/23 06:20:00 AM,-2.494,,,,
6100,12/04/23 06:30:00 AM,-2.494,,,,
6101,12/04/23 06:40:00 AM,-2.494,,,,
6102,12/04/23 06:50:00 AM,-2.494,,,,
6103,12/04/23 07:00:00 AM,-2.494,,,,
6104,12/04/23 07:10:00 AM,-2.610,,,,
6105,12/04/23 07:20:00 AM,-2.727,,,,
6106,12/04/23 07:30:00 AM,-2.727,,,,
6107,12/04/23 07:40:00 AM,-2.610,,,,
6108,12/04/23 07:50:00 AM,-2.494,,,,
6109,12/04/23 08:00:00 AM,-2.494,,,,
6110,12/04/23 08:10:00 AM,-2.261,,,,
6111,12/04/23 08:20:00 AM,-1.914,,,,
6112,12/04/23 08:30:00 AM,-1.341,,,,
6113,12/04/23 08:40:00 AM,-0.887,,,,
6114,12/04/23 08:50:00 AM,-0.662,,,,
6115,12/04/23 09:00:00 AM,-0.662,,,,
6116,12/04/23 09:10:00 AM,-1.114,,,,
6117,12/04/23 09:20:00 AM,-1.684,,,,
6118,12/04/23 09:30:00 AM,-1.570,,,,
6119,12/04/23 09:40:00 AM,-1.228,,,,
6120,12/04/23 09:50:00 AM,-1.001,,,,
6121,12/04/23 10:00:00 AM,-0.774,,,,
6122,12/04/23 10:10:00 AM,-0.437,,,,
6123,12/04/23 10:20:00 AM,0.010,,,,
6124,12/04/23 10:30:00 AM,0.343,,,,
6125,12/04/23 10:40:00 AM,0.232,,,,
6126,12/04/23 10:50:00 AM,0.121,,,,
6127,12/04/23 11:00:00 AM,0.121,,,,
6128,12/04/23 11:10:00 AM,0.232,,,,
6129,12/04/23 11:20:00 AM,0.453,,,,
6130,12/04/23 11:30:00 AM,0.784,,,,
6131,12/04/23 11:40:00 AM,0.784,,,,
6132,12/04/23 11:50:00 AM,0.893,,,,
6133,12/04/23 12:00:00 PM,0.893,,,,
6134,12/04/23 12:10:00 PM,0.893,,,,
6135,12/04/23 12:20:00 PM,1.112,,,,
6136,12/04/23 12:30:00 PM,1.221,,,,
6137,12/04/23 12:40:00 PM,1.656,,,,
6138,12/04/23 12:50:00 PM,2.195,,,,
6139,12/04/23 01:00:00 PM,1.764,,,,
6140,12/04/23 01:10:00 PM,1.548,,,,
6141,12/04/23 01:20:00 PM,1.656,,,,
6142,12/04/23 01:30:00 PM,1.872,,,,
6143,12/04/23 01:40:00 PM,1.764,,,,
6144,12/04/23 01:50:00 PM,1.764,,,,
6145,12/04/23 02:00:00 PM,1.656,,,,
6146,12/04/23 02:10:00 PM,1.548,,,,
6147,12/04/23 02:20:00 PM,1.548,,,,
6148,12/04/23 02:30:00 PM,1.656,,,,
6149,12/04/23 02:40:00 PM,1.872,,,,
6150,12/04/23 02:50:00 PM,1.980,,,,
6151,12/04/23 03:00:00 PM,2.088,,,,
6152,12/04/23 03:10:00 PM,2.088,,,,
6153,12/04/23 03:20:00 PM,2.195,,,,
6154,12/04/23 03:30:00 PM,2.195,,,,
6155,12/04/23 03:40:00 PM,2.088,,,,
6156,12/04/23 03:50:00 PM,2.088,,,,
6157,12/04/23 04:00:00 PM,2.303,,,,
6158,12/04/23 04:10:00 PM,2.195,,,,
6159,12/04/23 04:20:00 PM,2.195,,,,
6160,12/04/23 04:30:00 PM,2.943,,,,
6161,12/04/23 04:40:00 PM,3.261,,,,
6162,12/04/23 04:50:00 PM,3.049,,,,
6163,12/04/23 05:00:00 PM,3.578,,,,
6164,12/04/23 05:10:00 PM,3.472,,,,
6165,12/04/23 05:20:00 PM,3.472,,,,
6166,12/04/23 05:30:00 PM,3.578,,,,
6167,12/04/23 05:40:00 PM,3.472,,,,
6168,12/04/23 05:50:00 PM,2.943,,,,
6169,12/04/23 06:00:00 PM,2.943,,,,
6170,12/04/23 06:10:00 PM,2.943,,,,
6171,12/04/23 06:20:00 PM,2.730,,,,
6172,12/04/23 06:30:00 PM,2.517,,,,
6173,12/04/23 06:40:00 PM,2.088,,,,
6174,12/04/23 06:50:00 PM,1.764,,,,
6175,12/04/23 07:00:00 PM,1.764,,,,
6176,12/04/23 07:10:00 PM,1.656,,,,
6177,12/04/23 07:20:00 PM,1.764,,,,
6178,12/04/23 07:30:00 PM,1.548,,,,
6179,12/04/23 07:40:00 PM,1.548,,,,
6180,12/04/23 07:50:00 PM,1.764,,,,
6181,12/04/23 08:00:00 PM,1.656,,,,
6182,12/04/23 08:10:00 PM,1.656,,,,
6183,12/04/23 08:20:00 PM,1.656,,,,
6184,12/04/23 08:30:00 PM,1.764,,,,
6185,12/04/23 08:40:00 PM,1.764,,,,
6186,12/04/23 08:50:00 PM,1.764,,,,
6187,12/04/23 09:00:00 PM,1.980,,,,
6188,12/04/23 09:10:00 PM,3.155,,,,
6189,12/04/23 09:20:00 PM,3.683,,,,
6190,12/04/23 09:30:00 PM,3.998,,,,
6191,12/04/23 09:40:00 PM,4.831,,,,
6192,12/04/23 09:50:00 PM,5.347,,,,
6193,12/04/23 10:00:00 PM,5.757,,,,
6194,12/04/23 10:10:00 PM,5.860,,,,
6195,12/04/23 10:20:00 PM,5.244,,,,
6196,12/04/23 10:30:00 PM,5.860,,,,
6197,12/04/23 10:40:00 PM,6.674,,,,
6198,12/04/23 10:50:00 PM,6.978,,,,
6199,12/04/23 11:00:00 PM,6.775,,,,
6200,12/04/23 11:10:00 PM,7.381,,,,
6201,12/04/23 11:20:00 PM,7.481,,,,
6202,12/04/23 11:30:00 PM,7.582,,,,
6203,12/04/23 11:40:00 PM,7.682,,,,
6204,12/04/23 11:50:00 PM,7.682,,,,
6205,12/05/23 12:00:00 AM,7.682,,,,
6206,12/05/23 12:10:00 AM,7.682,,,,
6207,12/05/23 12:20:00 AM,7.983,,,,
6208,12/05/23 12:30:00 AM,8.082,,,,
6209,12/05/23 12:40:00 AM,8.182,,,,
6210,12/05/23 12:50:00 AM,8.082,,,,
6211,12/05/23 01:00:00 AM,8.082,,,,
6212,12/05/23 01:10:00 AM,8.382,,,,
6213,12/05/23 01:20:00 AM,8.082,,,,
6214,12/05/23 01:30:00 AM,7.983,,,,
6215,12/05/23 01:40:00 AM,7.782,,,,
6216,12/05/23 01:50:00 AM,8.182,,,,
6217,12/05/23 02:00:00 AM,8.082,,,,
6218,12/05/23 02:10:00 AM,8.382,,,,
6219,12/05/23 02:20:00 AM,8.481,,,,
6220,12/05/23 02:30:00 AM,8.182,,,,
6221,12/05/23 02:40:00 AM,8.182,,,,
6222,12/05/23 02:50:00 AM,8.082,,,,
6223,12/05/23 03:00:00 AM,7.882,,,,
6224,12/05/23 03:10:00 AM,7.782,,,,
6225,12/05/23 03:20:00 AM,7.782,,,,
6226,12/05/23 03:30:00 AM,7.983,,,,
6227,12/05/23 03:40:00 AM,7.882,,,,
6228,12/05/23 03:50:00 AM,7.682,,,,
6229,12/05/23 04:00:00 AM,7.782,,,,
6230,12/05/23 04:10:00 AM,7.682,,,,
6231,12/05/23 04:20:00 AM,7.582,,,,
6232,12/05/23 04:30:00 AM,7.582,,,,
6233,12/05/23 04:40:00 AM,7.582,,,,
6234,12/05/23 04:50:00 AM,7.481,,,,
6235,12/05/23 05:00:00 AM,7.481,,,,
6236,12/05/23 05:10:00 AM,7.682,,,,
6237,12/05/23 05:20:00 AM,7.682,,,,
6238,12/05/23 05:30:00 AM,7.682,,,,
6239,12/05/23 05:40:00 AM,7.682,,,,
6240,12/05/23 05:50:00 AM,7.682,,,,
6241,12/05/23 06:00:00 AM,7.682,,,,
6242,12/05/23 06:10:00 AM,7.582,,,,
6243,12/05/23 06:20:00 AM,7.481,,,,
6244,12/05/23 06:30:00 AM,7.381,,,,
6245,12/05/23 06:40:00 AM,7.179,,,,
6246,12/05/23 06:50:00 AM,7.179,,,,
6247,12/05/23 07:00:00 AM,7.079,,,,
6248,12/05/23 07:10:00 AM,7.179,,,,
6249,12/05/23 07:20:00 AM,7.079,,,,
6250,12/05/23 07:30:00 AM,6.877,,,,
6251,12/05/23 07:40:00 AM,6.877,,,,
6252,12/05/23 07:50:00 AM,7.280,,,,
6253,12/05/23 08:00:00 AM,7.381,,,,
6254,12/05/23 08:10:00 AM,7.381,,,,
6255,12/05/23 08:20:00 AM,7.280,,,,
6256,12/05/23 08:30:00 AM,7.179,,,,
6257,12/05/23 08:40:00 AM,7.179,,,,
6258,12/05/23 08:50:00 AM,7.280,,,,
6259,12/05/23 09:00:00 AM,7.280,,,,
6260,12/05/23 09:10:00 AM,7.280,,,,
6261,12/05/23 09:20:00 AM,7.280,,,,
6262,12/05/23 09:30:00 AM,7.280,,,,
6263,12/05/23 09:40:00 AM,7.381,,,,
6264,12/05/23 09:50:00 AM,7.280,,,,
6265,12/05/23 10:00:00 AM,7.079,,,,
6266,12/05/23 10:10:00 AM,7.179,,,,
6267,12/05/23 10:20:00 AM,7.280,,,,
6268,12/05/23 10:30:00 AM,7.280,,,,
6269,12/05/23 10:40:00 AM,7.381,,,,
6270,12/05/23 10:50:00 AM,7.280,,,,
6271,12/05/23 11:00:00 AM,7.179,,,,
6272,12/05/23 11:10:00 AM,7.079,,,,
6273,12/05/23 11:20:00 AM,7.179,,,,
6274,12/05/23 11:30:00 AM,7.381,,,,
6275,12/05/23 11:40:00 AM,7.280,,,,
6276,12/05/23 11:50:00 AM,7.280,,,,
6277,12/05/23 12:00:00 PM,7.381,,,,
6278,12/05/23 12:10:00 PM,7.582,,,,
6279,12/05/23 12:20:00 PM,7.582,,,,
6280,12/05/23 12:30:00 PM,7.782,,,,
6281,12/05/23 12:40:00 PM,7.983,,,,
6282,12/05/23 12:50:00 PM,7.882,,,,
6283,12/05/23 01:00:00 PM,7.782,,,,
6284,12/05/23 01:10:00 PM,7.782,,,,
6285,12/05/23 01:20:00 PM,7.682,,,,
6286,12/05/23 01:30:00 PM,7.682,,,,
6287,12/05/23 01:40:00 PM,7.682,,,,
6288,12/05/23 01:50:00 PM,7.582,,,,
6289,12/05/23 02:00:00 PM,7.481,,,,
6290,12/05/23 02:10:00 PM,7.481,,,,
6291,12/05/23 02:20:00 PM,7.381,,,,
6292,12/05/23 02:30:00 PM,7.381,,,,
6293,12/05/23 02:40:00 PM,7.280,,,,
6294,12/05/23 02:50:00 PM,7.179,,,,
6295,12/05/23 03:00:00 PM,6.978,,,,
6296,12/05/23 03:10:00 PM,6.775,,,,
6297,12/05/23 03:20:00 PM,6.573,,,,
6298,12/05/23 03:30:00 PM,6.370,,,,
6299,12/05/23 03:40:00 PM,6.166,,,,
6300,12/05/23 03:50:00 PM,5.860,,,,
6301,12/05/23 04:00:00 PM,5.450,,,,
6302,12/05/23 04:10:00 PM,5.347,,,,
6303,12/05/23 04:20:00 PM,5.141,,,,
6304,12/05/23 04:30:00 PM,4.934,,,,
6305,12/05/23 04:40:00 PM,5.037,,,,
6306,12/05/23 04:50:00 PM,4.934,,,,
6307,12/05/23 05:00:00 PM,4.831,,,,
6308,12/05/23 05:10:00 PM,4.934,,,,
6309,12/05/23 05:20:00 PM,5.037,,,,
6310,12/05/23 05:30:00 PM,4.934,,,,
6311,12/05/23 05:40:00 PM,4.934,,,,
6312,12/05/23 05:50:00 PM,4.934,,,,
6313,12/05/23 06:00:00 PM,4.831,,,,
6314,12/05/23 06:10:00 PM,4.727,,,,
6315,12/05/23 06:20:00 PM,4.727,,,,
6316,12/05/23 06:30:00 PM,4.519,,,,
6317,12/05/23 06:40:00 PM,4.415,,,,
6318,12/05/23 06:50:00 PM,4.311,,,,
6319,12/05/23 07:00:00 PM,4.207,,,,
6320,12/05/23 07:10:00 PM,4.415,,,,
6321,12/05/23 07:20:00 PM,4.623,,,,
6322,12/05/23 07:30:00 PM,4.623,,,,
6323,12/05/23 07:40:00 PM,4.623,,,,
6324,12/05/23 07:50:00 PM,4.623,,,,
6325,12/05/23 08:00:00 PM,4.727,,,,
6326,12/05/23 08:10:00 PM,4.519,,,,
6327,12/05/23 08:20:00 PM,4.519,,,,
6328,12/05/23 08:30:00 PM,4.415,,,,
6329,12/05/23 08:40:00 PM,4.311,,,,
6330,12/05/23 08:50:00 PM,4.311,,,,
6331,12/05/23 09:00:00 PM,4.311,,,,
6332,12/05/23 09:10:00 PM,4.311,,,,
6333,12/05/23 09:20:00 PM,4.311,,,,
6334,12/05/23 09:30:00 PM,4.311,,,,
6335,12/05/23 09:40:00 PM,4.415,,,,
6336,12/05/23 09:50:00 PM,4.415,,,,
6337,12/05/23 10:00:00 PM,4.519,,,,
6338,12/05/23 10:10:00 PM,4.519,,,,
6339,12/05/23 10:20:00 PM,4.519,,,,
6340,12/05/23 10:30:00 PM,4.519,,,,
6341,12/05/23 10:40:00 PM,4.519,,,,
6342,12/05/23 10:50:00 PM,4.519,,,,
6343,12/05/23 11:00:00 PM,4.623,,,,
6344,12/05/23 11:10:00 PM,4.623,,,,
6345,12/05/23 11:20:00 PM,4.623,,,,
6346,12/05/23 11:30:00 PM,4.623,,,,
6347,12/05/23 11:40:00 PM,4.623,,,,
6348,12/05/23 11:50:00 PM,4.623,,,,
6349,12/06/23 12:00:00 AM,4.623,,,,
6350,12/06/23 12:10:00 AM,4.623,,,,
6351,12/06/23 12:20:00 AM,4.623,,,,
6352,12/06/23 12:30:00 AM,4.519,,,,
6353,12/06/23 12:40:00 AM,4.519,,,,
6354,12/06/23 12:50:00 AM,4.519,,,,
6355,12/06/23 01:00:00 AM,4.519,,,,
6356,12/06/23 01:10:00 AM,4.623,,,,
6357,12/06/23 01:20:00 AM,4.623,,,,
6358,12/06/23 01:30:00 AM,4.519,,,,
6359,12/06/23 01:40:00 AM,4.519,,,,
6360,12/06/23 01:50:00 AM,4.519,,,,
6361,12/06/23 02:00:00 AM,4.519,,,,
6362,12/06/23 02:10:00 AM,4.519,,,,
6363,12/06/23 02:20:00 AM,4.519,,,,
6364,12/06/23 02:30:00 AM,4.415,,,,
6365,12/06/23 02:40:00 AM,4.519,,,,
6366,12/06/23 02:50:00 AM,4.519,,,,
6367,12/06/23 03:00:00 AM,4.415,,,,
6368,12/06/23 03:10:00 AM,4.519,,,,
6369,12/06/23 03:20:00 AM,4.415,,,,
6370,12/06/23 03:30:00 AM,4.311,,,,
6371,12/06/23 03:40:00 AM,4.415,,,,
6372,12/06/23 03:50:00 AM,4.519,,,,
6373,12/06/23 04:00:00 AM,4.415,,,,
6374,12/06/23 04:10:00 AM,4.415,,,,
6375,12/06/23 04:20:00 AM,4.623,,,,
6376,12/06/23 04:30:00 AM,4.623,,,,
6377,12/06/23 04:40:00 AM,4.727,,,,
6378,12/06/23 04:50:00 AM,4.623,,,,
6379,12/06/23 05:00:00 AM,4.727,,,,
6380,12/06/23 05:10:00 AM,4.727,,,,
6381,12/06/23 05:20:00 AM,4.727,,,,
6382,12/06/23 05:30:00 AM,4.727,,,,
6383,12/06/23 05:40:00 AM,4.623,,,,
6384,12/06/23 05:50:00 AM,4.727,,,,
6385,12/06/23 06:00:00 AM,4.623,,,,
6386,12/06/23 06:10:00 AM,4.623,,,,
6387,12/06/23 06:20:00 AM,4.519,,,,
6388,12/06/23 06:30:00 AM,4.623,,,,
6389,12/06/23 06:40:00 AM,4.623,,,,
6390,12/06/23 06:50:00 AM,4.623,,,,
6391,12/06/23 07:00:00 AM,4.623,,,,
6392,12/06/23 07:10:00 AM,4.623,,,,
6393,12/06/23 07:20:00 AM,4.727,,,,
6394,12/06/23 07:30:00 AM,4.831,,,,
6395,12/06/23 07:40:00 AM,4.934,,,,
6396,12/06/23 07:50:00 AM,4.831,,,,
6397,12/06/23 08:00:00 AM,4.934,,,,
6398,12/06/23 08:10:00 AM,5.037,,,,
6399,12/06/23 08:20:00 AM,4.831,,,,
6400,12/06/23 08:30:00 AM,4.831,,,,
6401,12/06/23 08:40:00 AM,4.934,,,,
6402,12/06/23 08:50:00 AM,4.934,,,,
6403,12/06/23 09:00:00 AM,4.727,,,,
6404,12/06/23 09:10:00 AM,4.831,,,,
6405,12/06/23 09:20:00 AM,4.831,,,,
6406,12/06/23 09:30:00 AM,4.831,,,,
6407,12/06/23 09:40:00 AM,4.831,,,,
6408,12/06/23 09:50:00 AM,4.934,,,,
6409,12/06/23 10:00:00 AM,4.934,,,,
6410,12/06/23 10:10:00 AM,4.934,,,,
6411,12/06/23 10:20:00 AM,4.934,,,,
6412,12/06/23 10:30:00 AM,5.037,,,,
6413,12/06/23 10:40:00 AM,5.141,,,,
6414,12/06/23 10:50:00 AM,5.141,,,,
6415,12/06/23 11:00:00 AM,5.141,,,,
6416,12/06/23 11:10:00 AM,5.244,,,,
6417,12/06/23 11:20:00 AM,5.244,,,,
6418,12/06/23 11:30:00 AM,5.347,,,,
6419,12/06/23 11:40:00 AM,5.450,,,,
6420,12/06/23 11:50:00 AM,5.552,,,,
6421,12/06/23 12:00:00 PM,5.552,,,,
6422,12/06/23 12:10:00 PM,5.655,,,,
6423,12/06/23 12:20:00 PM,5.860,,,,
6424,12/06/23 12:30:00 PM,5.757,,,,
6425,12/06/23 12:40:00 PM,5.757,,,,
6426,12/06/23 12:50:00 PM,5.860,,,,
6427,12/06/23 01:00:00 PM,5.962,,,,
6428,12/06/23 01:10:00 PM,5.757,,,,
6429,12/06/23 01:20:00 PM,5.757,,,,
6430,12/06/23 01:30:00 PM,5.860,,,,
6431,12/06/23 01:40:00 PM,5.860,,,,
6432,12/06/23 01:50:00 PM,5.962,,,,
6433,12/06/23 02:00:00 PM,6.064,,,,
6434,12/06/23 02:10:00 PM,6.064,,,,
6435,12/06/23 02:20:00 PM,6.064,,,,
6436,12/06/23 02:30:00 PM,6.064,,,,
6437,12/06/23 02:40:00 PM,5.962,,,,
6438,12/06/23 02:50:00 PM,5.962,,,,
6439,12/06/23 03:00:00 PM,5.962,,,,
6440,12/06/23 03:10:00 PM,5.860,,,,
6441,12/06/23 03:20:00 PM,5.757,,,,
6442,12/06/23 03:30:00 PM,5.655,,,,
6443,12/06/23 03:40:00 PM,5.552,,,,
6444,12/06/23 03:50:00 PM,5.450,,,,
6445,12/06/23 04:00:00 PM,5.347,,,,
6446,12/06/23 04:10:00 PM,5.244,,,,
6447,12/06/23 04:20:00 PM,5.037,,,,
6448,12/06/23 04:30:00 PM,4.934,,,,
6449,12/06/23 04:40:00 PM,4.727,,,,
6450,12/06/23 04:50:00 PM,4.519,,,,
6451,12/06/23 05:00:00 PM,4.415,,,,
6452,12/06/23 05:10:00 PM,4.415,,,,
6453,12/06/23 05:20:00 PM,4.415,,,,
6454,12/06/23 05:30:00 PM,4.519,,,,
6455,12/06/23 05:40:00 PM,4.415,,,,
6456,12/06/23 05:50:00 PM,4.102,,,,
6457,12/06/23 06:00:00 PM,3.998,,,,
6458,12/06/23 06:10:00 PM,3.893,,,,
6459,12/06/23 06:20:00 PM,3.998,,,,
6460,12/06/23 06:30:00 PM,3.998,,,,
6461,12/06/23 06:40:00 PM,4.102,,,,
6462,12/06/23 06:50:00 PM,3.998,,,,
6463,12/06/23 07:00:00 PM,3.893,,,,
6464,12/06/23 07:10:00 PM,3.788,,,,
6465,12/06/23 07:20:00 PM,3.788,,,,
6466,12/06/23 07:30:00 PM,3.788,,,,
6467,12/06/23 07:40:00 PM,3.683,,,,
6468,12/06/23 07:50:00 PM,3.683,,,,
6469,12/06/23 08:00:00 PM,3.788,,,,
6470,12/06/23 08:10:00 PM,3.683,,,,
6471,12/06/23 08:20:00 PM,3.683,,,,
6472,12/06/23 08:30:00 PM,3.578,,,,
6473,12/06/23 08:40:00 PM,3.578,,,,
6474,12/06/23 08:50:00 PM,3.578,,,,
6475,12/06/23 09:00:00 PM,3.683,,,,
6476,12/06/23 09:10:00 PM,3.683,,,,
6477,12/06/23 09:20:00 PM,3.578,,,,
6478,12/06/23 09:30:00 PM,3.683,,,,
6479,12/06/23 09:40:00 PM,3.788,,,,
6480,12/06/23 09:50:00 PM,3.788,,,,
6481,12/06/23 10:00:00 PM,3.683,,,,
6482,12/06/23 10:10:00 PM,3.683,,,,
6483,12/06/23 10:20:00 PM,3.683,,,,
6484,12/06/23 10:30:00 PM,3.683,,,,
6485,12/06/23 10:40:00 PM,3.683,,,,
6486,12/06/23 10:50:00 PM,3.472,,,,
6487,12/06/23 11:00:00 PM,3.367,,,,
6488,12/06/23 11:10:00 PM,3.155,,,,
6489,12/06/23 11:20:00 PM,3.155,,,,
6490,12/06/23 11:30:00 PM,3.049,,,,
6491,12/06/23 11:40:00 PM,2.837,,,,
6492,12/06/23 11:50:00 PM,2.730,,,,
6493,12/07/23 12:00:00 AM,2.624,,,,
6494,12/07/23 12:10:00 AM,2.517,,,,
6495,12/07/23 12:20:00 AM,2.303,,,,
6496,12/07/23 12:30:00 AM,2.195,,,,
6497,12/07/23 12:40:00 AM,2.195,,,,
6498,12/07/23 12:50:00 AM,2.088,,,,
6499,12/07/23 01:00:00 AM,2.303,,,,
6500,12/07/23 01:10:00 AM,2.303,,,,
6501,12/07/23 01:20:00 AM,2.303,,,,
6502,12/07/23 01:30:00 AM,2.303,,,,
6503,12/07/23 01:40:00 AM,2.195,,,,
6504,12/07/23 01:50:00 AM,2.195,,,,
6505,12/07/23 02:00:00 AM,2.195,,,,
6506,12/07/23 02:10:00 AM,2.195,,,,
6507,12/07/23 02:20:00 AM,2.088,,,,
6508,12/07/23 02:30:00 AM,2.195,,,,
6509,12/07/23 02:40:00 AM,2.088,,,,
6510,12/07/23 02:50:00 AM,1.872,,,,
6511,12/07/23 03:00:00 AM,1.872,,,,
6512,12/07/23 03:10:00 AM,1.764,,,,
6513,12/07/23 03:20:00 AM,1.764,,,,
6514,12/07/23 03:30:00 AM,1.656,,,,
6515,12/07/23 03:40:00 AM,1.548,,,,
6516,12/07/23 03:50:00 AM,1.548,,,,
6517,12/07/23 04:00:00 AM,1.439,,,,
6518,12/07/23 04:10:00 AM,1.330,,,,
6519,12/07/23 04:20:00 AM,1.221,,,,
6520,12/07/23 04:30:00 AM,1.221,,,,
6521,12/07/23 04:40:00 AM,1.112,,,,
6522,12/07/23 04:50:00 AM,1.003,,,,
6523,12/07/23 05:00:00 AM,1.003,,,,
6524,12/07/23 05:10:00 AM,0.893,,,,
6525,12/07/23 05:20:00 AM,0.784,,,,
6526,12/07/23 05:30:00 AM,0.893,,,,
6527,12/07/23 05:40:00 AM,0.784,,,,
6528,12/07/23 05:50:00 AM,0.563,,,,
6529,12/07/23 06:00:00 AM,0.563,,,,
6530,12/07/23 06:10:00 AM,0.674,,,,
6531,12/07/23 06:20:00 AM,0.674,,,,
6532,12/07/23 06:30:00 AM,0.563,,,,
6533,12/07/23 06:40:00 AM,0.453,,,,
6534,12/07/23 06:50:00 AM,0.563,,,,
6535,12/07/23 07:00:00 AM,0.563,,,,
6536,12/07/23 07:10:00 AM,0.453,,,,
6537,12/07/23 07:20:00 AM,0.121,,,,
6538,12/07/23 07:30:00 AM,-0.213,,,,
6539,12/07/23 07:40:00 AM,-0.325,,,,
6540,12/07/23 07:50:00 AM,-0.549,,,,
6541,12/07/23 08:00:00 AM,-0.325,,,,
6542,12/07/23 08:10:00 AM,0.010,,,,
6543,12/07/23 08:20:00 AM,0.010,,,,
6544,12/07/23 08:30:00 AM,0.343,,,,
6545,12/07/23 08:40:00 AM,0.232,,,,
