# AirTemp.+2m@Ecosense_MainTower.20251029.csv generated at 2025-12-21 01:48:39 (UTC-08:00) by AQUARIUS Time-Series 25.1.69.0
# 
# Time-series identifier: AirTemp.+2m@Ecosense_MainTower
# Location: Ecosense_MainTower
# UTC offset: (UTC+00:00)
# Value units: degC
# Value parameter: AirTemp
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Raw signal from 2025-10-29T00:00:00Z to 2025-11-06T00:00:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC+00:00),Value,Approval Level,Grade,Qualifiers
2025-11-02T15:17:00Z,2025-11-02 15:17:00,9.1095,Working,-1,
2025-11-02T15:18:00Z,2025-11-02 15:18:00,9.096666,Working,-1,
2025-11-02T15:19:00Z,2025-11-02 15:19:00,9.092333,Working,-1,
2025-11-02T15:20:00Z,2025-11-02 15:20:00,9.099834,Working,-1,
2025-11-02T15:21:00Z,2025-11-02 15:21:00,9.0875,Working,-1,
2025-11-02T15:22:00Z,2025-11-02 15:22:00,9.097666,Working,-1,
2025-11-02T15:23:00Z,2025-11-02 15:23:00,9.097333,Working,-1,
2025-11-02T15:24:00Z,2025-11-02 15:24:00,9.090666,Working,-1,
2025-11-02T15:25:00Z,2025-11-02 15:25:00,9.099834,Working,-1,
2025-11-02T15:26:00Z,2025-11-02 15:26:00,9.081,Working,-1,
2025-11-02T15:27:00Z,2025-11-02 15:27:00,9.078334,Working,-1,
2025-11-02T15:28:00Z,2025-11-02 15:28:00,9.080834,Working,-1,
2025-11-02T15:29:00Z,2025-11-02 15:29:00,9.078166,Working,-1,
2025-11-02T15:30:00Z,2025-11-02 15:30:00,9.0785,Working,-1,
2025-11-02T15:31:00Z,2025-11-02 15:31:00,9.058,Working,-1,
2025-11-02T15:32:00Z,2025-11-02 15:32:00,9.064666,Working,-1,
2025-11-02T15:33:00Z,2025-11-02 15:33:00,9.062333,Working,-1,
2025-11-02T15:34:00Z,2025-11-02 15:34:00,9.067166,Working,-1,
2025-11-02T15:35:00Z,2025-11-02 15:35:00,9.067,Working,-1,
2025-11-02T15:36:00Z,2025-11-02 15:36:00,9.078666,Working,-1,
2025-11-02T15:37:00Z,2025-11-02 15:37:00,9.073834,Working,-1,
2025-11-02T15:38:00Z,2025-11-02 15:38:00,9.0715,Working,-1,
2025-11-02T15:39:00Z,2025-11-02 15:39:00,9.076333,Working,-1,
2025-11-02T15:40:00Z,2025-11-02 15:40:00,9.095,Working,-1,
2025-11-02T15:41:00Z,2025-11-02 15:41:00,9.109666,Working,-1,
2025-11-02T15:42:00Z,2025-11-02 15:42:00,9.134499,Working,-1,
2025-11-02T15:43:00Z,2025-11-02 15:43:00,9.122834,Working,-1,
2025-11-02T15:44:00Z,2025-11-02 15:44:00,9.107333,Working,-1,
2025-11-02T15:45:00Z,2025-11-02 15:45:00,9.094499,Working,-1,
2025-11-02T15:46:00Z,2025-11-02 15:46:00,9.078334,Working,-1,
2025-11-02T15:47:00Z,2025-11-02 15:47:00,9.071666,Working,-1,
2025-11-02T15:48:00Z,2025-11-02 15:48:00,9.067,Working,-1,
2025-11-02T15:49:00Z,2025-11-02 15:49:00,9.055833,Working,-1,
2025-11-02T15:50:00Z,2025-11-02 15:50:00,9.029333,Working,-1,
2025-11-02T15:51:00Z,2025-11-02 15:51:00,9.0155,Working,-1,
2025-11-02T15:52:00Z,2025-11-02 15:52:00,9.029333,Working,-1,
2025-11-02T15:53:00Z,2025-11-02 15:53:00,9.043834,Working,-1,
2025-11-02T15:54:00Z,2025-11-02 15:54:00,9.067,Working,-1,
2025-11-02T15:55:00Z,2025-11-02 15:55:00,9.051334,Working,-1,
2025-11-02T15:56:00Z,2025-11-02 15:56:00,9.031999,Working,-1,
2025-11-02T15:57:00Z,2025-11-02 15:57:00,9.017333,Working,-1,
2025-11-02T15:58:00Z,2025-11-02 15:58:00,8.988999,Working,-1,
2025-11-02T15:59:00Z,2025-11-02 15:59:00,8.998833,Working,-1,
2025-11-02T16:00:00Z,2025-11-02 16:00:00,8.991666,Working,-1,
2025-11-02T16:01:00Z,2025-11-02 16:01:00,8.97,Working,-1,
2025-11-02T16:02:00Z,2025-11-02 16:02:00,8.9535,Working,-1,
2025-11-02T16:03:00Z,2025-11-02 16:03:00,8.942666,Working,-1,
2025-11-02T16:04:00Z,2025-11-02 16:04:00,8.920333,Working,-1,
2025-11-02T16:05:00Z,2025-11-02 16:05:00,8.913833,Working,-1,
2025-11-02T16:06:00Z,2025-11-02 16:06:00,8.894834,Working,-1,
2025-11-02T16:07:00Z,2025-11-02 16:07:00,8.878166,Working,-1,
2025-11-02T16:08:00Z,2025-11-02 16:08:00,8.871166,Working,-1,
2025-11-02T16:09:00Z,2025-11-02 16:09:00,8.864166,Working,-1,
2025-11-02T16:10:00Z,2025-11-02 16:10:00,8.831667,Working,-1,
2025-11-02T16:11:00Z,2025-11-02 16:11:00,8.826667,Working,-1,
2025-11-02T16:12:00Z,2025-11-02 16:12:00,8.824166,Working,-1,
2025-11-02T16:13:00Z,2025-11-02 16:13:00,8.817,Working,-1,
2025-11-02T16:14:00Z,2025-11-02 16:14:00,8.799166,Working,-1,
2025-11-02T16:15:00Z,2025-11-02 16:15:00,8.799166,Working,-1,
2025-11-02T16:16:00Z,2025-11-02 16:16:00,8.772833,Working,-1,
2025-11-02T16:17:00Z,2025-11-02 16:17:00,8.758833,Working,-1,
2025-11-02T16:18:00Z,2025-11-02 16:18:00,8.7515,Working,-1,
2025-11-02T16:19:00Z,2025-11-02 16:19:00,8.735666,Working,-1,
2025-11-02T16:20:00Z,2025-11-02 16:20:00,8.721334,Working,-1,
2025-11-02T16:21:00Z,2025-11-02 16:21:00,8.7165,Working,-1,
2025-11-02T16:22:00Z,2025-11-02 16:22:00,8.703166,Working,-1,
2025-11-02T16:23:00Z,2025-11-02 16:23:00,8.690666,Working,-1,
2025-11-02T16:24:00Z,2025-11-02 16:24:00,8.669166,Working,-1,
2025-11-02T16:25:00Z,2025-11-02 16:25:00,8.657666,Working,-1,
2025-11-02T16:26:00Z,2025-11-02 16:26:00,8.659833,Working,-1,
2025-11-02T16:27:00Z,2025-11-02 16:27:00,8.643666,Working,-1,
2025-11-02T16:28:00Z,2025-11-02 16:28:00,8.638334,Working,-1,
2025-11-02T16:29:00Z,2025-11-02 16:29:00,8.652499,Working,-1,
2025-11-02T16:30:00Z,2025-11-02 16:30:00,8.648166,Working,-1,
2025-11-02T16:31:00Z,2025-11-02 16:31:00,8.648,Working,-1,
2025-11-02T16:32:00Z,2025-11-02 16:32:00,8.655499,Working,-1,
2025-11-02T16:33:00Z,2025-11-02 16:33:00,8.676666,Working,-1,
2025-11-02T16:34:00Z,2025-11-02 16:34:00,8.664499,Working,-1,
2025-11-02T16:35:00Z,2025-11-02 16:35:00,8.638334,Working,-1,
2025-11-02T16:36:00Z,2025-11-02 16:36:00,8.648499,Working,-1,
2025-11-02T16:37:00Z,2025-11-02 16:37:00,8.650666,Working,-1,
2025-11-02T16:38:00Z,2025-11-02 16:38:00,8.655166,Working,-1,
2025-11-02T16:39:00Z,2025-11-02 16:39:00,8.665,Working,-1,
2025-11-02T16:40:00Z,2025-11-02 16:40:00,8.667166,Working,-1,
2025-11-02T16:41:00Z,2025-11-02 16:41:00,8.676666,Working,-1,
2025-11-02T16:42:00Z,2025-11-02 16:42:00,8.689334,Working,-1,
2025-11-02T16:43:00Z,2025-11-02 16:43:00,8.676666,Working,-1,
2025-11-02T16:44:00Z,2025-11-02 16:44:00,8.683833,Working,-1,
2025-11-02T16:45:00Z,2025-11-02 16:45:00,8.686166,Working,-1,
2025-11-02T16:46:00Z,2025-11-02 16:46:00,8.683499,Working,-1,
2025-11-02T16:47:00Z,2025-11-02 16:47:00,8.703,Working,-1,
2025-11-02T16:48:00Z,2025-11-02 16:48:00,8.712,Working,-1,
2025-11-02T16:49:00Z,2025-11-02 16:49:00,8.707,Working,-1,
2025-11-02T16:50:00Z,2025-11-02 16:50:00,8.716666,Working,-1,
2025-11-02T16:51:00Z,2025-11-02 16:51:00,8.714334,Working,-1,
2025-11-02T16:52:00Z,2025-11-02 16:52:00,8.709833,Working,-1,
2025-11-02T16:53:00Z,2025-11-02 16:53:00,8.714334,Working,-1,
2025-11-02T16:54:00Z,2025-11-02 16:54:00,8.721,Working,-1,
2025-11-02T16:55:00Z,2025-11-02 16:55:00,8.698,Working,-1,
2025-11-02T16:56:00Z,2025-11-02 16:56:00,8.693666,Working,-1,
2025-11-02T16:57:00Z,2025-11-02 16:57:00,8.6915,Working,-1,
2025-11-02T16:58:00Z,2025-11-02 16:58:00,8.681333,Working,-1,
2025-11-02T16:59:00Z,2025-11-02 16:59:00,8.695834,Working,-1,
2025-11-02T17:00:00Z,2025-11-02 17:00:00,8.688333,Working,-1,
2025-11-02T17:01:00Z,2025-11-02 17:01:00,8.674,Working,-1,
2025-11-02T17:02:00Z,2025-11-02 17:02:00,8.686166,Working,-1,
2025-11-02T17:03:00Z,2025-11-02 17:03:00,8.676666,Working,-1,
2025-11-02T17:04:00Z,2025-11-02 17:04:00,8.671666,Working,-1,
2025-11-02T17:05:00Z,2025-11-02 17:05:00,8.676666,Working,-1,
2025-11-02T17:06:00Z,2025-11-02 17:06:00,8.686,Working,-1,
2025-11-02T17:07:00Z,2025-11-02 17:07:00,8.688666,Working,-1,
2025-11-02T17:08:00Z,2025-11-02 17:08:00,8.688834,Working,-1,
2025-11-02T17:09:00Z,2025-11-02 17:09:00,8.676,Working,-1,
2025-11-02T17:10:00Z,2025-11-02 17:10:00,8.681666,Working,-1,
2025-11-02T17:11:00Z,2025-11-02 17:11:00,8.681666,Working,-1,
2025-11-02T17:12:00Z,2025-11-02 17:12:00,8.698167,Working,-1,
2025-11-02T17:13:00Z,2025-11-02 17:13:00,8.6965,Working,-1,
2025-11-02T17:14:00Z,2025-11-02 17:14:00,8.709666,Working,-1,
2025-11-02T17:15:00Z,2025-11-02 17:15:00,8.718667,Working,-1,
2025-11-02T17:16:00Z,2025-11-02 17:16:00,8.728166,Working,-1,
2025-11-02T17:17:00Z,2025-11-02 17:17:00,8.733,Working,-1,
2025-11-02T17:18:00Z,2025-11-02 17:18:00,8.74,Working,-1,
2025-11-02T17:19:00Z,2025-11-02 17:19:00,8.747,Working,-1,
2025-11-02T17:20:00Z,2025-11-02 17:20:00,8.734667,Working,-1,
2025-11-02T17:21:00Z,2025-11-02 17:21:00,8.732833,Working,-1,
2025-11-02T17:22:00Z,2025-11-02 17:22:00,8.7255,Working,-1,
2025-11-02T17:23:00Z,2025-11-02 17:23:00,8.734667,Working,-1,
2025-11-02T17:24:00Z,2025-11-02 17:24:00,8.718667,Working,-1,
2025-11-02T17:25:00Z,2025-11-02 17:25:00,8.695834,Working,-1,
2025-11-02T17:26:00Z,2025-11-02 17:26:00,8.679334,Working,-1,
2025-11-02T17:27:00Z,2025-11-02 17:27:00,8.664499,Working,-1,
2025-11-02T17:28:00Z,2025-11-02 17:28:00,8.664499,Working,-1,
2025-11-02T17:29:00Z,2025-11-02 17:29:00,8.655666,Working,-1,
2025-11-02T17:30:00Z,2025-11-02 17:30:00,8.615333,Working,-1,
2025-11-02T17:31:00Z,2025-11-02 17:31:00,8.608499,Working,-1,
2025-11-02T17:32:00Z,2025-11-02 17:32:00,8.584499,Working,-1,
2025-11-02T17:33:00Z,2025-11-02 17:33:00,8.559167,Working,-1,
2025-11-02T17:34:00Z,2025-11-02 17:34:00,8.528999,Working,-1,
2025-11-02T17:35:00Z,2025-11-02 17:35:00,8.519834,Working,-1,
2025-11-02T17:36:00Z,2025-11-02 17:36:00,8.4955,Working,-1,
2025-11-02T17:37:00Z,2025-11-02 17:37:00,8.464499,Working,-1,
2025-11-02T17:38:00Z,2025-11-02 17:38:00,8.451333,Working,-1,
2025-11-02T17:39:00Z,2025-11-02 17:39:00,8.451167,Working,-1,
2025-11-02T17:40:00Z,2025-11-02 17:40:00,8.439666,Working,-1,
2025-11-02T17:41:00Z,2025-11-02 17:41:00,8.441833,Working,-1,
2025-11-02T17:42:00Z,2025-11-02 17:42:00,8.446333,Working,-1,
2025-11-02T17:43:00Z,2025-11-02 17:43:00,8.451333,Working,-1,
2025-11-02T17:44:00Z,2025-11-02 17:44:00,8.457999,Working,-1,
2025-11-02T17:45:00Z,2025-11-02 17:45:00,8.446333,Working,-1,
2025-11-02T17:46:00Z,2025-11-02 17:46:00,8.441999,Working,-1,
2025-11-02T17:47:00Z,2025-11-02 17:47:00,8.437499,Working,-1,
2025-11-02T17:48:00Z,2025-11-02 17:48:00,8.433166,Working,-1,
2025-11-02T17:49:00Z,2025-11-02 17:49:00,8.420167,Working,-1,
2025-11-02T17:50:00Z,2025-11-02 17:50:00,8.429999,Working,-1,
2025-11-02T17:51:00Z,2025-11-02 17:51:00,8.394334,Working,-1,
2025-11-02T17:52:00Z,2025-11-02 17:52:00,8.403666,Working,-1,
2025-11-02T17:53:00Z,2025-11-02 17:53:00,8.394334,Working,-1,
2025-11-02T17:54:00Z,2025-11-02 17:54:00,8.389666,Working,-1,
2025-11-02T17:55:00Z,2025-11-02 17:55:00,8.370834,Working,-1,
2025-11-02T17:56:00Z,2025-11-02 17:56:00,8.366333,Working,-1,
2025-11-02T17:57:00Z,2025-11-02 17:57:00,8.357333,Working,-1,
2025-11-02T17:58:00Z,2025-11-02 17:58:00,8.350334,Working,-1,
2025-11-02T17:59:00Z,2025-11-02 17:59:00,8.323999,Working,-1,
2025-11-02T18:00:00Z,2025-11-02 18:00:00,8.312167,Working,-1,
2025-11-02T18:01:00Z,2025-11-02 18:01:00,8.294499,Working,-1,
2025-11-02T18:02:00Z,2025-11-02 18:02:00,8.296833,Working,-1,
2025-11-02T18:03:00Z,2025-11-02 18:03:00,8.287334,Working,-1,
2025-11-02T18:04:00Z,2025-11-02 18:04:00,8.273166,Working,-1,
2025-11-02T18:05:00Z,2025-11-02 18:05:00,8.247499,Working,-1,
2025-11-02T18:06:00Z,2025-11-02 18:06:00,8.242499,Working,-1,
2025-11-02T18:07:00Z,2025-11-02 18:07:00,8.2225,Working,-1,
2025-11-02T18:08:00Z,2025-11-02 18:08:00,8.203999,Working,-1,
2025-11-02T18:09:00Z,2025-11-02 18:09:00,8.194333,Working,-1,
2025-11-02T18:10:00Z,2025-11-02 18:10:00,8.196999,Working,-1,
2025-11-02T18:11:00Z,2025-11-02 18:11:00,8.198666,Working,-1,
2025-11-02T18:12:00Z,2025-11-02 18:12:00,8.223166,Working,-1,
2025-11-02T18:13:00Z,2025-11-02 18:13:00,8.226834,Working,-1,
2025-11-02T18:14:00Z,2025-11-02 18:14:00,8.258833,Working,-1,
2025-11-02T18:15:00Z,2025-11-02 18:15:00,8.286666,Working,-1,
2025-11-02T18:16:00Z,2025-11-02 18:16:00,8.307834,Working,-1,
2025-11-02T18:17:00Z,2025-11-02 18:17:00,8.284667,Working,-1,
2025-11-02T18:18:00Z,2025-11-02 18:18:00,8.235334,Working,-1,
2025-11-02T18:19:00Z,2025-11-02 18:19:00,8.265833,Working,-1,
2025-11-02T18:20:00Z,2025-11-02 18:20:00,8.282666,Working,-1,
2025-11-02T18:21:00Z,2025-11-02 18:21:00,8.286834,Working,-1,
2025-11-02T18:22:00Z,2025-11-02 18:22:00,8.275166,Working,-1,
2025-11-02T18:23:00Z,2025-11-02 18:23:00,8.262999,Working,-1,
2025-11-02T18:24:00Z,2025-11-02 18:24:00,8.254,Working,-1,
2025-11-02T18:25:00Z,2025-11-02 18:25:00,8.250167,Working,-1,
2025-11-02T18:26:00Z,2025-11-02 18:26:00,8.265833,Working,-1,
2025-11-02T18:27:00Z,2025-11-02 18:27:00,8.2845,Working,-1,
2025-11-02T18:28:00Z,2025-11-02 18:28:00,8.319333,Working,-1,
2025-11-02T18:29:00Z,2025-11-02 18:29:00,8.343334,Working,-1,
2025-11-02T18:30:00Z,2025-11-02 18:30:00,8.340666,Working,-1,
2025-11-02T18:31:00Z,2025-11-02 18:31:00,8.319333,Working,-1,
2025-11-02T18:32:00Z,2025-11-02 18:32:00,8.3315,Working,-1,
2025-11-02T18:33:00Z,2025-11-02 18:33:00,8.314834,Working,-1,
2025-11-02T18:34:00Z,2025-11-02 18:34:00,8.305667,Working,-1,
2025-11-02T18:35:00Z,2025-11-02 18:35:00,8.287,Working,-1,
2025-11-02T18:36:00Z,2025-11-02 18:36:00,8.275666,Working,-1,
2025-11-02T18:37:00Z,2025-11-02 18:37:00,8.2605,Working,-1,
2025-11-02T18:38:00Z,2025-11-02 18:38:00,8.246833,Working,-1,
2025-11-02T18:39:00Z,2025-11-02 18:39:00,8.216666,Working,-1,
2025-11-02T18:40:00Z,2025-11-02 18:40:00,8.208834,Working,-1,
2025-11-02T18:41:00Z,2025-11-02 18:41:00,8.1565,Working,-1,
2025-11-02T18:42:00Z,2025-11-02 18:42:00,8.143,Working,-1,
2025-11-02T18:43:00Z,2025-11-02 18:43:00,8.121333,Working,-1,
2025-11-02T18:44:00Z,2025-11-02 18:44:00,8.109666,Working,-1,
2025-11-02T18:45:00Z,2025-11-02 18:45:00,8.095833,Working,-1,
2025-11-02T18:46:00Z,2025-11-02 18:46:00,8.082166,Working,-1,
2025-11-02T18:47:00Z,2025-11-02 18:47:00,8.075,Working,-1,
2025-11-02T18:48:00Z,2025-11-02 18:48:00,8.051499,Working,-1,
2025-11-02T18:49:00Z,2025-11-02 18:49:00,8.056333,Working,-1,
2025-11-02T18:50:00Z,2025-11-02 18:50:00,8.056,Working,-1,
2025-11-02T18:51:00Z,2025-11-02 18:51:00,8.042666,Working,-1,
2025-11-02T18:52:00Z,2025-11-02 18:52:00,8.026166,Working,-1,
2025-11-02T18:53:00Z,2025-11-02 18:53:00,8.037666,Working,-1,
2025-11-02T18:54:00Z,2025-11-02 18:54:00,8.018666,Working,-1,
2025-11-02T18:55:00Z,2025-11-02 18:55:00,8.016334,Working,-1,
2025-11-02T18:56:00Z,2025-11-02 18:56:00,8.023999,Working,-1,
2025-11-02T18:57:00Z,2025-11-02 18:57:00,8.011666,Working,-1,
2025-11-02T18:58:00Z,2025-11-02 18:58:00,7.996,Working,-1,
2025-11-02T18:59:00Z,2025-11-02 18:59:00,8.014333,Working,-1,
2025-11-02T19:00:00Z,2025-11-02 19:00:00,8.030834,Working,-1,
2025-11-02T19:01:00Z,2025-11-02 19:01:00,8.042501,Working,-1,
2025-11-02T19:02:00Z,2025-11-02 19:02:00,8.058166,Working,-1,
2025-11-02T19:03:00Z,2025-11-02 19:03:00,8.082166,Working,-1,
2025-11-02T19:04:00Z,2025-11-02 19:04:00,8.091833,Working,-1,
2025-11-02T19:05:00Z,2025-11-02 19:05:00,8.100833,Working,-1,
2025-11-02T19:06:00Z,2025-11-02 19:06:00,8.119166,Working,-1,
2025-11-02T19:07:00Z,2025-11-02 19:07:00,8.133166,Working,-1,
2025-11-02T19:08:00Z,2025-11-02 19:08:00,8.140833,Working,-1,
2025-11-02T19:09:00Z,2025-11-02 19:09:00,8.147834,Working,-1,
2025-11-02T19:10:00Z,2025-11-02 19:10:00,8.147667,Working,-1,
2025-11-02T19:11:00Z,2025-11-02 19:11:00,8.174,Working,-1,
2025-11-02T19:12:00Z,2025-11-02 19:12:00,8.182,Working,-1,
2025-11-02T19:13:00Z,2025-11-02 19:13:00,8.208833,Working,-1,
2025-11-02T19:14:00Z,2025-11-02 19:14:00,8.210999,Working,-1,
2025-11-02T19:15:00Z,2025-11-02 19:15:00,8.213333,Working,-1,
2025-11-02T19:16:00Z,2025-11-02 19:16:00,8.219666,Working,-1,
2025-11-02T19:17:00Z,2025-11-02 19:17:00,8.235334,Working,-1,
2025-11-02T19:18:00Z,2025-11-02 19:18:00,8.256166,Working,-1,
2025-11-02T19:19:00Z,2025-11-02 19:19:00,8.262666,Working,-1,
2025-11-02T19:20:00Z,2025-11-02 19:20:00,8.258833,Working,-1,
2025-11-02T19:21:00Z,2025-11-02 19:21:00,8.273,Working,-1,
2025-11-02T19:22:00Z,2025-11-02 19:22:00,8.285,Working,-1,
2025-11-02T19:23:00Z,2025-11-02 19:23:00,8.259,Working,-1,
2025-11-02T19:24:00Z,2025-11-02 19:24:00,8.265333,Working,-1,
2025-11-02T19:25:00Z,2025-11-02 19:25:00,8.270667,Working,-1,
2025-11-02T19:26:00Z,2025-11-02 19:26:00,8.277334,Working,-1,
2025-11-02T19:27:00Z,2025-11-02 19:27:00,8.272833,Working,-1,
2025-11-02T19:28:00Z,2025-11-02 19:28:00,8.264834,Working,-1,
2025-11-02T19:29:00Z,2025-11-02 19:29:00,8.270166,Working,-1,
2025-11-02T19:30:00Z,2025-11-02 19:30:00,8.272333,Working,-1,
2025-11-02T19:31:00Z,2025-11-02 19:31:00,8.2605,Working,-1,
2025-11-02T19:32:00Z,2025-11-02 19:32:00,8.262666,Working,-1,
2025-11-02T19:33:00Z,2025-11-02 19:33:00,8.256166,Working,-1,
2025-11-02T19:34:00Z,2025-11-02 19:34:00,8.247499,Working,-1,
2025-11-02T19:35:00Z,2025-11-02 19:35:00,8.235334,Working,-1,
2025-11-02T19:36:00Z,2025-11-02 19:36:00,8.223166,Working,-1,
2025-11-02T19:37:00Z,2025-11-02 19:37:00,8.208833,Working,-1,
2025-11-02T19:38:00Z,2025-11-02 19:38:00,8.201833,Working,-1,
2025-11-02T19:39:00Z,2025-11-02 19:39:00,8.178834,Working,-1,
2025-11-02T19:40:00Z,2025-11-02 19:40:00,8.164001,Working,-1,
2025-11-02T19:41:00Z,2025-11-02 19:41:00,8.157166,Working,-1,
2025-11-02T19:42:00Z,2025-11-02 19:42:00,8.156666,Working,-1,
2025-11-02T19:43:00Z,2025-11-02 19:43:00,8.140666,Working,-1,
2025-11-02T19:44:00Z,2025-11-02 19:44:00,8.140166,Working,-1,
2025-11-02T19:45:00Z,2025-11-02 19:45:00,8.121333,Working,-1,
2025-11-02T19:46:00Z,2025-11-02 19:46:00,8.087,Working,-1,
2025-11-02T19:47:00Z,2025-11-02 19:47:00,8.072833,Working,-1,
2025-11-02T19:48:00Z,2025-11-02 19:48:00,8.060834,Working,-1,
2025-11-02T19:49:00Z,2025-11-02 19:49:00,8.056,Working,-1,
2025-11-02T19:50:00Z,2025-11-02 19:50:00,8.049166,Working,-1,
2025-11-02T19:51:00Z,2025-11-02 19:51:00,8.047,Working,-1,
2025-11-02T19:52:00Z,2025-11-02 19:52:00,8.054166,Working,-1,
2025-11-02T19:53:00Z,2025-11-02 19:53:00,8.026,Working,-1,
2025-11-02T19:54:00Z,2025-11-02 19:54:00,8.035333,Working,-1,
2025-11-02T19:55:00Z,2025-11-02 19:55:00,8.005,Working,-1,
2025-11-02T19:56:00Z,2025-11-02 19:56:00,7.993,Working,-1,
2025-11-02T19:57:00Z,2025-11-02 19:57:00,7.964166,Working,-1,
2025-11-02T19:58:00Z,2025-11-02 19:58:00,7.9295,Working,-1,
2025-11-02T19:59:00Z,2025-11-02 19:59:00,7.912833,Working,-1,
2025-11-02T20:00:00Z,2025-11-02 20:00:00,7.917834,Working,-1,
2025-11-02T20:01:00Z,2025-11-02 20:01:00,7.913334,Working,-1,
2025-11-02T20:02:00Z,2025-11-02 20:02:00,7.900833,Working,-1,
2025-11-02T20:03:00Z,2025-11-02 20:03:00,7.907999,Working,-1,
2025-11-02T20:04:00Z,2025-11-02 20:04:00,7.8775,Working,-1,
2025-11-02T20:05:00Z,2025-11-02 20:05:00,7.865166,Working,-1,
2025-11-02T20:06:00Z,2025-11-02 20:06:00,7.867333,Working,-1,
2025-11-02T20:07:00Z,2025-11-02 20:07:00,7.849333,Working,-1,
2025-11-02T20:08:00Z,2025-11-02 20:08:00,7.847,Working,-1,
2025-11-02T20:09:00Z,2025-11-02 20:09:00,7.838166,Working,-1,
2025-11-02T20:10:00Z,2025-11-02 20:10:00,7.821,Working,-1,
2025-11-02T20:11:00Z,2025-11-02 20:11:00,7.823334,Working,-1,
2025-11-02T20:12:00Z,2025-11-02 20:12:00,7.811333,Working,-1,
2025-11-02T20:13:00Z,2025-11-02 20:13:00,7.808666,Working,-1,
2025-11-02T20:14:00Z,2025-11-02 20:14:00,7.8135,Working,-1,
2025-11-02T20:15:00Z,2025-11-02 20:15:00,7.791166,Working,-1,
2025-11-02T20:16:00Z,2025-11-02 20:16:00,7.793333,Working,-1,
2025-11-02T20:17:00Z,2025-11-02 20:17:00,7.782166,Working,-1,
2025-11-02T20:18:00Z,2025-11-02 20:18:00,7.781999,Working,-1,
2025-11-02T20:19:00Z,2025-11-02 20:19:00,7.774666,Working,-1,
2025-11-02T20:20:00Z,2025-11-02 20:20:00,7.779499,Working,-1,
2025-11-02T20:21:00Z,2025-11-02 20:21:00,7.806834,Working,-1,
2025-11-02T20:22:00Z,2025-11-02 20:22:00,7.795666,Working,-1,
2025-11-02T20:23:00Z,2025-11-02 20:23:00,7.8185,Working,-1,
2025-11-02T20:24:00Z,2025-11-02 20:24:00,7.8,Working,-1,
2025-11-02T20:25:00Z,2025-11-02 20:25:00,7.775333,Working,-1,
2025-11-02T20:26:00Z,2025-11-02 20:26:00,7.792834,Working,-1,
2025-11-02T20:27:00Z,2025-11-02 20:27:00,7.760333,Working,-1,
2025-11-02T20:28:00Z,2025-11-02 20:28:00,7.754834,Working,-1,
2025-11-02T20:29:00Z,2025-11-02 20:29:00,7.764999,Working,-1,
2025-11-02T20:30:00Z,2025-11-02 20:30:00,7.762833,Working,-1,
2025-11-02T20:31:00Z,2025-11-02 20:31:00,7.788999,Working,-1,
2025-11-02T20:32:00Z,2025-11-02 20:32:00,7.791,Working,-1,
2025-11-02T20:33:00Z,2025-11-02 20:33:00,7.765166,Working,-1,
2025-11-02T20:34:00Z,2025-11-02 20:34:00,7.758334,Working,-1,
2025-11-02T20:35:00Z,2025-11-02 20:35:00,7.746333,Working,-1,
2025-11-02T20:36:00Z,2025-11-02 20:36:00,7.746,Working,-1,
2025-11-02T20:37:00Z,2025-11-02 20:37:00,7.750833,Working,-1,
2025-11-02T20:38:00Z,2025-11-02 20:38:00,7.752666,Working,-1,
2025-11-02T20:39:00Z,2025-11-02 20:39:00,7.753,Working,-1,
2025-11-02T20:40:00Z,2025-11-02 20:40:00,7.732,Working,-1,
2025-11-02T20:41:00Z,2025-11-02 20:41:00,7.734333,Working,-1,
2025-11-02T20:42:00Z,2025-11-02 20:42:00,7.708,Working,-1,
2025-11-02T20:43:00Z,2025-11-02 20:43:00,7.694334,Working,-1,
2025-11-02T20:44:00Z,2025-11-02 20:44:00,7.666333,Working,-1,
2025-11-02T20:45:00Z,2025-11-02 20:45:00,7.668499,Working,-1,
2025-11-02T20:46:00Z,2025-11-02 20:46:00,7.683166,Working,-1,
2025-11-02T20:47:00Z,2025-11-02 20:47:00,7.678334,Working,-1,
2025-11-02T20:48:00Z,2025-11-02 20:48:00,7.668499,Working,-1,
2025-11-02T20:49:00Z,2025-11-02 20:49:00,7.668333,Working,-1,
2025-11-02T20:50:00Z,2025-11-02 20:50:00,7.649334,Working,-1,
2025-11-02T20:51:00Z,2025-11-02 20:51:00,7.647166,Working,-1,
2025-11-02T20:52:00Z,2025-11-02 20:52:00,7.654166,Working,-1,
2025-11-02T20:53:00Z,2025-11-02 20:53:00,7.653666,Working,-1,
2025-11-02T20:54:00Z,2025-11-02 20:54:00,7.654333,Working,-1,
2025-11-02T20:55:00Z,2025-11-02 20:55:00,7.624,Working,-1,
2025-11-02T20:56:00Z,2025-11-02 20:56:00,7.628834,Working,-1,
2025-11-02T20:57:00Z,2025-11-02 20:57:00,7.649334,Working,-1,
2025-11-02T20:58:00Z,2025-11-02 20:58:00,7.666666,Working,-1,
2025-11-02T20:59:00Z,2025-11-02 20:59:00,7.673333,Working,-1,
